NStage,RR,TopPres,StoF,DIST_C4H8_T1,RebDuty_T1,Puri_pred,Duty_pred
35,11,3,0.5,0.760047867,17486.8444,0.89300334,14109.573
35,11,3,8.5,0.99104937,59894.311,0.99910057,64507.645
35,11,3,9,0.991727534,63245.0246,0.9992487,68879.61
35,11,3,9.5,0.992304436,66596.0831,0.9993696,73462.27
35,11,3,10,0.992796762,69946.3915,0.99946946,78284.59
35,11,3.25,0.5,0.758633441,17439.1643,0.8915927,14607.356
35,11,3.25,8.5,0.990425172,61523.0674,0.9990711,65501.387
35,11,3.25,9,0.991139569,64933.5148,0.9992242,69990.64
35,11,3.25,9.5,0.991742244,68356.3233,0.9993491,74684.414
35,11,3.25,10,0.992265182,71762.3663,0.99945223,79606.02
35,11,6.25,0.5,0.73811449,16986.2609,0.87124836,18728.559
35,11,6.25,8.5,0.981173976,75141.9257,0.9985442,78630.11
35,11,6.25,9,0.9822514,79136.0245,0.9987854,84365.95
35,11,6.25,9.5,0.983132015,83128.2162,0.99898183,90335.58
35,11,6.25,10,0.984004212,87113.7639,0.9991434,96555.2
35,11,6.5,0.5,0.736298042,16954.5312,0.8693498,18909.365
35,11,6.5,8.5,0.980198493,75986.1641,0.99848175,79788.73
35,11,6.5,9,0.981250074,80020.4005,0.99873334,85612.62
35,11,6.5,9.5,0.982308535,84049.9177,0.99893826,91694.16
35,11,6.5,10,0.983257455,88075.1743,0.9991067,98012.35
35,11.5,3,0.5,0.760531711,18192.6793,0.8994876,14862.3955
35,11.5,3,8.5,0.990914455,60596.5619,0.9991375,65155.22
35,11.5,3,9,0.991608896,63946.9411,0.99927914,69532.58
35,11.5,3,9.5,0.992198713,67298.7423,0.9993949,74119.37
35,11.5,3,10,0.992700678,70648.2854,0.99949056,78939.86
35,11.5,3.25,0.5,0.759124449,18139.308,0.8980749,15352.521
35,11.5,3.25,8.5,0.990279369,62219.0994,0.9991088,66144.92
35,11.5,3.25,9,0.991009545,65629.9494,0.99925506,70639.48
35,11.5,3.25,9.5,0.991627373,69044.9683,0.99937487,75340.94
35,11.5,3.25,10,0.992163922,72459.5039,0.99947375,80263.1
35,11.5,6.25,0.5,0.738562393,17631.7319,0.8777083,19385.988
35,11.5,6.25,8.5,0.980892025,75782.3136,0.9985956,79261.1
35,11.5,6.25,9,0.981997632,79776.7989,0.99882793,84992.89
35,11.5,6.25,9.5,0.982897526,83767.9095,0.99901736,90965.09
35,11.5,6.25,10,0.983770969,87754.372,0.99917316,97194.41
35,11.5,6.5,0.5,0.736735786,17596.1542,0.8758036,19565.906
35,11.5,6.5,8.5,0.97991011,76622.9109,0.9985348,80420.63
35,11.5,6.5,9,0.980984076,80657.2148,0.9987771,86241.35
35,11.5,6.5,9.5,0.982039108,84686.3814,0.9989749,92323.6
35,11.5,6.5,10,0.983022018,88711.9707,0.9991375,98648.34
35,12,3,0.5,0.760917069,18898.5135,0.90566605,15610.0205
35,12,3,8.5,0.990767259,61298.9121,0.99917233,65802.586
35,12,3,9,0.991478139,64648.7238,0.9993078,70185.13
35,12,3,9.5,0.992083181,68000.9367,0.99941874,74778.1
35,12,3,10,0.992597878,71351.0866,0.9995106,79598.33
35,12,3.25,0.5,0.759519734,18839.4525,0.9042594,16093.13
35,12,3.25,8.5,0.990122749,62913.8538,0.9991444,66788.32
35,12,3.25,9,0.99086822,66327.4181,0.99928445,71286.94
35,12,3.25,9.5,0.991500681,69744.4955,0.99939936,75996.71
35,12,3.25,10,0.992055458,73149.3237,0.9994942,80920.79
35,12,6.25,0.5,0.738927271,18277.2043,0.8839687,20037.143
35,12,6.25,8.5,0.980598737,76423.4186,0.99864465,79890.67
35,12,6.25,9,0.981733104,80417.6389,0.9988686,85618.766
35,12,6.25,9.5,0.982656034,84407.3235,0.9990513,91591.77
35,12,6.25,10,0.983535549,88394.2,0.9992018,97829.484
35,12,6.5,0.5,0.737091719,18237.7787,0.8820651,20216.266
35,12,6.5,8.5,0.979609456,77259.7759,0.9985854,81051.375
35,12,6.5,9,0.98070881,81293.1956,0.9988192,86868.734
35,12,6.5,9.5,0.981764592,85322.1704,0.99900997,92949.64
35,12,6.5,10,0.982770487,89349.8164,0.9991671,99279.8
35,12.5,3,0.5,0.761222853,19604.351,0.91153955,16353.339
35,12.5,3,8.5,0.990607451,61999.3443,0.99920523,66450.09
35,12.5,3,9,0.99133733,65350.5517,0.9993351,70837.09
35,12.5,3,9.5,0.991958096,68702.7492,0.9994415,75437.51
35,12.5,3,10,0.992484608,72056.1004,0.99952966,80258.52
35,12.5,3.25,0.5,0.759834347,19539.6001,0.91014606,16829.873
35,12.5,3.25,8.5,0.989949102,63610.0295,0.99917793,67432.12
35,12.5,3.25,9,0.990715063,67026.5236,0.9993123,71934.016
35,12.5,3.25,9.5,0.991369815,70439.3655,0.99942255,76652.54
35,12.5,3.25,10,0.991929544,73853.5752,0.99951375,81579.234
35,12.5,6.25,0.5,0.7392213,18922.6797,0.890021,20682.885
35,12.5,6.25,8.5,0.980297118,77064.3131,0.9986917,80519.31
35,12.5,6.25,9,0.981457848,81058.4911,0.99890757,86243.984
35,12.5,6.25,9.5,0.982406141,85048.3645,0.999084,92215.766
35,12.5,6.25,10,0.983290056,89037.2793,0.99922925,98460.77
35,12.5,6.5,0.5,0.737377419,18879.4068,0.8881258,20861.312
35,12.5,6.5,8.5,0.979298675,77896.5177,0.99863386,81681.73
35,12.5,6.5,9,0.980426244,81929.2909,0.9988595,87494.984
35,12.5,6.5,9.5,0.981488093,85957.8639,0.99904364,93572.7
35,12.5,6.5,10,0.982517915,89986.6521,0.99919546,99907.945
85,0.5,3,0.5,0.616377597,2769.37065,0.7444444,-1583.9683
85,0.5,3,8.5,0.999978915,48558.3982,0.999545,53232.613
85,0.5,3,9,0.999983931,52027.8226,0.9996823,57703.23
85,0.5,3,9.5,0.999987241,55495.1003,0.99977064,62382.188
85,0.5,3,10,0.999989472,58959.927,0.99982893,67312.89
85,0.5,3.25,0.5,0.617208218,2836.23127,0.74426395,-1158.3221
85,0.5,3.25,8.5,0.999978946,50085.6703,0.9995446,54219.9
85,0.5,3.25,9,0.999983615,53611.5194,0.9996818,58784.73
85,0.5,3.25,9.5,0.999986706,57134.9781,0.99976987,63556.957
85,0.5,3.25,10,0.99998881,60654.9131,0.9998282,68577.67
85,0.5,6.25,0.5,0.622354235,3501.01559,0.7415852,3315.8784
85,0.5,6.25,8.5,0.999947688,63559.5173,0.999498,67479.56
85,0.5,6.25,9,0.999954447,67626.6039,0.99964267,73248.17
85,0.5,6.25,9.5,0.999959412,71691.2753,0.9997368,79161.86
85,0.5,6.25,10,0.999963151,75753.7852,0.9997999,85258.27
85,0.5,6.5,0.5,0.622526966,3548.92122,0.7413345,3542.435
85,0.5,6.5,8.5,0.999942464,64429.503,0.9994899,68717.04
85,0.5,6.5,9,0.999949724,68534.1859,0.9996363,74596.805
85,0.5,6.5,9.5,0.999955085,72636.5037,0.99973154,80631.62
85,0.5,6.5,10,0.999959128,76736.7075,0.9997956,86794.805
85,10.5,3,0.5,0.83274705,16901.6824,0.94652444,14293.779
85,10.5,3,8.5,0.999991375,62612.1686,0.999942,65741.64
85,10.5,3,9,0.999992963,66081.5704,0.9999544,70254.36
85,10.5,3,9.5,0.999994148,69551.1145,0.9999634,74975.29
85,10.5,3,10,0.999995055,73015.384,0.9999701,79936.055
85,10.5,3.25,0.5,0.831005892,16854.7266,0.9460057,14722.3125
85,10.5,3.25,8.5,0.999989728,64024.1862,0.9999409,66785.14
85,10.5,3.25,9,0.999991598,67550.6746,0.99995345,71404.086
85,10.5,3.25,9.5,0.999992983,71074.3806,0.9999626,76234.766
85,10.5,3.25,10,0.999994062,74593.868,0.99996936,81275.61
85,10.5,6.25,0.5,0.805984261,16422.9871,0.9381937,17997.422
85,10.5,6.25,8.5,0.999939254,76378.6488,0.99991864,80269.984
85,10.5,6.25,9,0.999948803,80446.9597,0.99993455,86195.19
85,10.5,6.25,9.5,0.999956103,84509.0308,0.9999464,92365.734
85,10.5,6.25,10,0.999961788,88573.343,0.99995553,98612.18
85,10.5,6.5,0.5,0.803766379,16393.5455,0.9374181,18136.25
85,10.5,6.5,8.5,0.999931208,77169.2966,0.9999158,81452.98
85,10.5,6.5,9,0.999941883,81275.292,0.99993217,87473.95
85,10.5,6.5,9.5,0.999950015,85375.7912,0.9999445,93768.766
85,10.5,6.5,10,0.999956422,89476.2837,0.99995387,100081.266
85,11,3,0.5,0.836138831,17606.2997,0.95174235,15063.9
85,11,3,8.5,0.999990989,63314.9465,0.99994624,66402.58
85,11,3,9,0.999992661,66784.6834,0.99995744,70919.39
85,11,3,9.5,0.999993921,70251.5503,0.9999658,75640.51
85,11,3,10,0.999994861,73717.4597,0.999972,80595.41
85,11,3.25,0.5,0.834415503,17553.6237,0.9512474,15483.511
85,11,3.25,8.5,0.999989275,64715.1209,0.99994516,67442.45
85,11,3.25,9,0.999991241,68245.6944,0.9999566,72067.39
85,11,3.25,9.5,0.999992702,71767.071,0.999965,76900.625
85,11,3.25,10,0.999993838,75290.1706,0.9999713,81936.61
85,11,6.25,0.5,0.809330514,17066.8892,0.9437515,18695.732
85,11,6.25,8.5,0.999936449,77019.1047,0.9999236,80927.3
85,11,6.25,9,0.999946578,81087.4764,0.99993837,86848.664
85,11,6.25,9.5,0.999954285,85150.7988,0.99994934,93032.21
85,11,6.25,10,0.999960269,89214.2641,0.9999579,99293.73
85,11,6.5,0.5,0.807093323,17033.5708,0.9430022,18834.861
85,11,6.5,8.5,0.999928102,77806.5784,0.99992085,82114.29
85,11,6.5,9,0.999939404,81911.3854,0.9999361,88132.53
85,11,6.5,9.5,0.999947972,86013.3162,0.9999474,94434.95
85,11,6.5,10,0.999954786,90114.633,0.99995625,100762.78
85,11.5,3,0.5,0.839103041,18310.873,0.956515,15824.591
85,11.5,3,8.5,0.999990555,64017.7794,0.99995005,67062.05
85,11.5,3,9,0.999992319,67487.9419,0.99996024,71584.58
85,11.5,3,9.5,0.999993663,70956.6794,0.9999679,76307.734
85,11.5,3,10,0.999994659,74421.197,0.9999736,81258.72
85,11.5,3.25,0.5,0.837401299,18252.476,0.95604455,16235.519
85,11.5,3.25,8.5,0.999988734,65420.8556,0.999949,68098.05
85,11.5,3.25,9,0.999990835,68943.3714,0.99995935,72730.27
85,11.5,3.25,9.5,0.999992385,72466.6629,0.9999671,77567.27
85,11.5,3.25,10,0.999993586,75987.1044,0.99997294,82599.69
85,11.5,6.25,0.5,0.812314851,17710.7315,0.94888115,19386.7
85,11.5,6.25,8.5,0.999933505,77662.0272,0.9999281,81580.484
85,11.5,6.25,9,0.999944111,81731.1282,0.9999418,87498.21
85,11.5,6.25,9.5,0.999952332,85792.4303,0.99995214,93691.17
85,11.5,6.25,10,0.999958652,89857.8113,0.99996006,99968.68
85,11.5,6.5,0.5,0.810062398,17673.5412,0.94816047,19526.682
85,11.5,6.5,8.5,0.999924767,78447.5416,0.9999255,82770.57
85,11.5,6.5,9,0.999936599,82548.8079,0.9999396,88786.26
85,11.5,6.5,9.5,0.999945845,86650.8833,0.99995023,95092.82
85,11.5,6.5,10,0.999952954,90748.4332,0.9999584,101438.055
85,12,3,0.5,0.841692554,19015.4126,0.9608675,16576.105
85,12,3,8.5,0.999990061,64720.4343,0.99995345,67720.33
85,12,3,9,0.999991963,68189.899,0.9999628,72249.836
85,12,3,9.5,0.999993354,71660.486,0.99996984,76976.24
85,12,3,10,0.999994428,75120.9473,0.9999752,81924.3
85,12,3.25,0.5,0.840015571,18951.2928,0.96042186,16978.75
85,12,3.25,8.5,0.999988186,66114.3466,0.99995244,68752.36
85,12,3.25,9,0.999990387,69641.3623,0.999962,73393.17
85,12,3.25,9.5,0.999992051,73163.4624,0.9999691,78235.14
85,12,3.25,10,0.999993295,76685.9408,0.9999744,83265.016
85,12,6.25,0.5,0.814973909,18354.5286,0.95360154,20068.793
85,12,6.25,8.5,0.999930406,78302.8206,0.9999323,82229.89
85,12,6.25,9,0.999941595,82368.4497,0.999945,88144.2
85,12,6.25,9.5,0.999950262,86433.8062,0.9999546,94342.85
85,12,6.25,10,0.999957012,90496.6908,0.99996203,100637.35
85,12,6.5,0.5,0.812709547,18313.467,0.95291126,20209.328
85,12,6.5,8.5,0.999921232,79084.849,0.9999298,83422.75
85,12,6.5,9,0.999933802,83186.2582,0.9999428,89436.06
85,12,6.5,9.5,0.999943524,87287.6881,0.9999527,95744.08
85,12,6.5,10,0.999950984,91391.2098,0.99996054,102106.45
85,12.5,3,0.5,0.843955666,19719.9266,0.9648258,17319.162
85,12.5,3,8.5,0.999989563,65423.1834,0.9999565,68377.8
85,12.5,3,9,0.999991563,68892.3703,0.9999651,72915.56
85,12.5,3,9.5,0.999993041,72361.1873,0.99997157,77646.4
85,12.5,3,10,0.999994195,75822.6501,0.9999765,82592.55
85,12.5,3.25,0.5,0.842305278,19650.0821,0.9644049,17713.084
85,12.5,3.25,8.5,0.999987549,66813.5831,0.99995553,69405.69
85,12.5,3.25,9,0.999989911,70337.2029,0.99996436,74056.45
85,12.5,3.25,9.5,0.999991661,73859.6235,0.9999709,78904.484
85,12.5,3.25,10,0.999993011,77380.6609,0.999976,83932.95
85,12.5,6.25,0.5,0.817342007,18998.2876,0.9579334,20742.262
85,12.5,6.25,8.5,0.999927155,78945.4761,0.9999361,82875.85
85,12.5,6.25,9,0.999938891,83011.8713,0.99994785,88787.016
85,12.5,6.25,9.5,0.999948066,87072.1965,0.9999569,94988.28
85,12.5,6.25,10,0.9999552,91137.7576,0.9999639,101300.11
85,12.5,6.5,0.5,0.81507008,18953.3546,0.9572749,20883.604
85,12.5,6.5,8.5,0.99991753,79714.0198,0.9999336,84071.11
85,12.5,6.5,9,0.99993087,83822.4872,0.9999458,90082.25
85,12.5,6.5,9.5,0.999940974,87927.3314,0.99995506,96390.07
85,12.5,6.5,10,0.99994888,92024.6937,0.99996245,102768.2
90,0.5,3,0.5,0.616427323,2781.47761,0.7504996,-1535.787
90,0.5,3,8.5,0.999987024,48870.6323,0.99960434,53401.043
90,0.5,3,9,0.999989845,52351.6896,0.9997274,57890.836
90,0.5,3,9.5,0.999991645,55829.7943,0.99980575,62585.188
90,0.5,3,10,0.999992838,59306.2652,0.9998568,67531.5
90,0.5,3.25,0.5,0.61725235,2847.92403,0.7502929,-1106.7019
90,0.5,3.25,8.5,0.999986798,50378.8911,0.9996041,54400.49
90,0.5,3.25,9,0.999989427,53915.4443,0.9997271,58982.395
90,0.5,3.25,9.5,0.9999911,57449.5628,0.99980515,63770.605
90,0.5,3.25,10,0.999992211,60980.783,0.9998562,68805.2
90,0.5,6.25,0.5,0.622360209,3509.93432,0.74750596,3333.4
90,0.5,6.25,8.5,0.999963538,63735.3615,0.9995664,67751.76
90,0.5,6.25,9,0.999967349,67810.0515,0.9996955,73533.95
90,0.5,6.25,9.5,0.999970115,71882.3422,0.99977845,79465.39
90,0.5,6.25,10,0.999972142,75952.481,0.9998334,85571.13
90,0.5,6.5,0.5,0.622532224,3557.71372,0.74725974,3548.2632
90,0.5,6.5,8.5,0.999959773,64600.1318,0.99955976,68992.27
90,0.5,6.5,9,0.999963906,68712.2529,0.99969035,74885.9
90,0.5,6.5,9.5,0.999966898,72822.0131,0.99977416,80938.92
90,0.5,6.5,10,0.999969107,76929.6709,0.9998299,87105.73
90,10.5,3,0.5,0.835406444,16913.7396,0.95057774,14345.909
90,10.5,3,8.5,0.999995388,62924.4636,0.99995375,65913.36
90,10.5,3,9,0.999996271,66405.7399,0.99996394,70439.61
90,10.5,3,9.5,0.99999691,69883.7738,0.9999712,75175.39
90,10.5,3,10,0.9999974,73358.4352,0.9999765,80146.59
90,10.5,3.25,0.5,0.833642669,16866.3564,0.95013076,14765.083
90,10.5,3.25,8.5,0.999994447,64316.9848,0.9999529,66963.34
90,10.5,3.25,9,0.999995499,67851.4317,0.99996316,71594.11
90,10.5,3.25,9.5,0.99999626,71387.7175,0.99997056,76440.164
90,10.5,3.25,10,0.99999684,74916.8541,0.99997604,81489.08
90,10.5,6.25,0.5,0.808355722,16431.732,0.94343126,17958.492
90,10.5,6.25,8.5,0.999963772,76553.6866,0.9999361,80482.57
90,10.5,6.25,9,0.999969704,80628.4622,0.99994886,86426.9
90,10.5,6.25,9.5,0.999974179,84703.5356,0.9999584,92607.92
90,10.5,6.25,10,0.999977617,88773.6489,0.99996555,98852.234
90,10.5,6.5,0.5,0.806120001,16402.1545,0.9427633,18096.104
90,10.5,6.5,8.5,0.99995872,77340.3373,0.9999339,81669.35
90,10.5,6.5,9,0.999965397,81447.5968,0.9999472,87710.766
90,10.5,6.5,9.5,0.99997041,85564.5091,0.9999568,94015.55
90,10.5,6.5,10,0.999974305,89670.1973,0.99996424,100324.766
90,11,3,0.5,0.838992121,17618.3101,0.9555265,15115.7295
90,11,3,8.5,0.999995179,63627.0531,0.99995726,66576.66
90,11,3,9,0.999996113,67107.1459,0.99996644,71106.86
90,11,3,9.5,0.999996787,70590.201,0.9999731,75843
90,11,3,10,0.999997304,74063.7292,0.99997807,80808.25
90,11,3.25,0.5,0.837246279,17565.2068,0.95510215,15526.4795
90,11,3.25,8.5,0.9999942,65012.8899,0.9999564,67622.98
90,11,3.25,9,0.9999953,68549.1437,0.9999658,72259.7
90,11,3.25,9.5,0.999996109,72084.678,0.9999725,77108.27
90,11,3.25,10,0.999996726,75615.9499,0.99997747,82152.33
90,11,6.25,0.5,0.811900579,17075.5729,0.94870603,18657.082
90,11,6.25,8.5,0.999962066,77197.0925,0.9999402,81142.734
90,11,6.25,9,0.999968302,81271.3184,0.99995196,87083.68
90,11,6.25,9.5,0.999973063,85341.8907,0.9999607,93279.15
90,11,6.25,10,0.999976758,89410.7095,0.9999674,99537.984
90,11,6.5,0.5,0.809644544,17042.123,0.94806385,18795.281
90,11,6.5,8.5,0.999956827,77973.5907,0.9999382,82333.68
90,11,6.5,9,0.999963814,82084.8006,0.9999503,88372.016
90,11,6.5,9.5,0.999969163,86201.8583,0.9999592,94684.71
90,11,6.5,10,0.999973296,90309.7116,0.999966,101007.89
90,11.5,3,0.5,0.84212583,18322.8349,0.960038,15876.013
90,11.5,3,8.5,0.999994932,64329.9058,0.9999604,67238.4
90,11.5,3,9,0.999995926,67804.8003,0.9999688,71774.055
90,11.5,3,9.5,0.999996651,71288.4492,0.9999749,76512.24
90,11.5,3,10,0.999997198,74765.8113,0.9999794,81473.32
90,11.5,3.25,0.5,0.840403092,18264.0086,0.9596368,16278.489
90,11.5,3.25,8.5,0.999993913,65710.2679,0.9999596,68280.92
90,11.5,3.25,9,0.999995068,69248.3849,0.9999682,72924.89
90,11.5,3.25,9.5,0.999995941,72791.0009,0.99997425,77777.07
90,11.5,3.25,10,0.999996591,76313.1064,0.999979,82817.484
90,11.5,6.25,0.5,0.815061753,17719.349,0.9535535,19349.38
90,11.5,6.25,8.5,0.999960257,77834.8078,0.9999439,81798.78
90,11.5,6.25,9,0.999966889,81911.8134,0.9999548,87736.5
90,11.5,6.25,9.5,0.999971868,85986.4845,0.9999629,93942.76
90,11.5,6.25,10,0.999975762,90055.1289,0.9999691,100217.46
90,11.5,6.5,0.5,0.812790997,17682.0268,0.9529387,19488.637
90,11.5,6.5,8.5,0.999954759,78609.7072,0.99994195,82993.26
90,11.5,6.5,9,0.999962144,82723.178,0.9999531,89029.445
90,11.5,6.5,9.5,0.99996779,86832.8738,0.9999615,95347.8
90,11.5,6.5,10,0.999972191,90946.7774,0.99996793,101688.3
90,12,3,0.5,0.844863152,19027.3232,0.964139,16627.09
90,12,3,8.5,0.999994656,65032.6402,0.99996316,67899.02
90,12,3,9,0.999995717,68513.4862,0.9999708,72441.36
90,12,3,9.5,0.999996496,71989.4776,0.9999765,77182.79
90,12,3,10,0.999997073,75469.8134,0.9999806,82140.7
90,12,3.25,0.5,0.843166406,18962.7727,0.96376085,17021.496
90,12,3.25,8.5,0.999993569,66406.0479,0.99996245,68937.6
90,12,3.25,9,0.999994826,69948.653,0.99997026,73590.11
90,12,3.25,9.5,0.999995756,73478.5388,0.99997586,78447
90,12,3.25,10,0.999996445,77010.0324,0.9999803,83484.875
90,12,6.25,0.5,0.81788023,18363.0753,0.95799524,20032.824
90,12,6.25,8.5,0.999958252,78478.4237,0.99994725,82451.336
90,12,6.25,9,0.999965281,82554.8529,0.99995726,88385.88
90,12,6.25,9.5,0.999970624,86625.0581,0.9999649,94599.1
90,12,6.25,10,0.999974777,90690.0415,0.99997073,100890.65
90,12,6.5,0.5,0.815598044,18321.8792,0.9574088,20172.768
90,12,6.5,8.5,0.999952501,79249.8762,0.99994546,83648.9
90,12,6.5,9,0.999960378,83363.3242,0.9999558,89683.11
90,12,6.5,9.5,0.999966395,87470.8361,0.9999636,96004.76
90,12,6.5,10,0.999971012,91583.3087,0.9999695,102361.78
90,12.5,3,0.5,0.847254293,19731.784,0.967857,17369.055
90,12.5,3,8.5,0.999994357,65735.389,0.99996567,68558.84
90,12.5,3,9,0.999995492,69213.5902,0.9999727,73109.15
90,12.5,3,9.5,0.99999633,72691.9482,0.9999779,77855.016
90,12.5,3,10,0.999996938,76170.476,0.99998176,82810.766
90,12.5,3.25,0.5,0.845586107,19661.5076,0.9675015,17754.582
90,12.5,3.25,8.5,0.999993205,67110.4749,0.999965,69593.3
90,12.5,3.25,9,0.999994558,70638.1858,0.99997216,74255.67
90,12.5,3.25,9.5,0.999995547,74175.112,0.9999773,79118.39
90,12.5,3.25,10,0.999996282,77706.9634,0.9999813,84154.86
90,12.5,6.25,0.5,0.820392307,19006.7586,0.96205395,20708.328
90,12.5,6.25,8.5,0.999956168,79117.3067,0.9999504,83100.42
90,12.5,6.25,9,0.99996365,83194.822,0.99995977,89031.99
90,12.5,6.25,9.5,0.999969297,87267.8643,0.99996674,95249.51
90,12.5,6.25,10,0.999973638,91338.5067,0.9999722,101557.766
90,12.5,6.5,0.5,0.818101543,18961.6918,0.96149683,20848.871
90,12.5,6.5,8.5,0.99995006,79890.1128,0.9999485,84300.914
90,12.5,6.5,9,0.999958487,84002.3884,0.99995816,90333.22
90,12.5,6.5,9.5,0.999964873,88103.8652,0.99996537,96656.49
90,12.5,6.5,10,0.999969763,92215.3355,0.99997103,103028.66
95,0.5,3,0.5,0.616501317,2793.50122,0.7567744,-1482.519
95,0.5,3,8.5,0.999991954,49178.8148,0.9996516,53577.43
95,0.5,3,9,0.999993325,52671.1348,0.9997633,58085.344
95,0.5,3,9.5,0.999994153,56160.9941,0.9998334,62795.406
95,0.5,3,10,0.999994679,59648.6734,0.9998787,67757.21
95,0.5,3.25,0.5,0.617317356,2859.54232,0.7565485,-1055.6691
95,0.5,3.25,8.5,0.999991532,50668.4485,0.9996516,54584.2
95,0.5,3.25,9,0.999992784,54215.7989,0.999763,59182.062
95,0.5,3.25,9.5,0.999993559,57761.2766,0.999833,63986.633
95,0.5,3.25,10,0.999994042,61303.2561,0.9998782,69034.94
95,0.5,6.25,0.5,0.622366645,3518.8261,0.75371134,3344.0073
95,0.5,6.25,8.5,0.999972839,63910.1103,0.9996203,68027.984
95,0.5,6.25,9,0.999974734,67992.375,0.9997368,73824.086
95,0.5,6.25,9.5,0.99997605,72072.2477,0.9998109,79773.17
95,0.5,6.25,10,0.999976983,76149.9807,0.99985933,85887.375
95,0.5,6.5,0.5,0.62253822,3566.48352,0.7534706,3547.9075
95,0.5,6.5,8.5,0.999969979,64769.7381,0.99961483,69271.52
95,0.5,6.5,9,0.999972059,68889.2612,0.9997325,75179.375
95,0.5,6.5,9.5,0.999973509,73006.4399,0.99980736,81249.92
95,0.5,6.5,10,0.999974537,77121.5266,0.9998565,87419.93
95,10.5,3,0.5,0.83878045,16925.6636,0.9542366,14388.07
95,10.5,3,8.5,0.999997651,63232.825,0.99996245,66082.84
95,10.5,3,9,0.999998088,66726.2639,0.99997103,70621.19
95,10.5,3,9.5,0.999998405,70214.056,0.9999771,75371.96
95,10.5,3,10,0.999998644,73702.5051,0.9999815,80353.086
95,10.5,3.25,0.5,0.836978247,16877.8631,0.95385563,14799.225
95,10.5,3.25,8.5,0.999997143,64606.6004,0.99996185,67138.234
95,10.5,3.25,9,0.999997661,68152.7471,0.99997056,71780.92
95,10.5,3.25,9.5,0.999998051,71697.9094,0.9999765,76642.19
95,10.5,3.25,10,0.999998331,75241.109,0.99998105,81699.08
95,10.5,6.25,0.5,0.811285013,16440.3926,0.9481683,17921.895
95,10.5,6.25,8.5,0.999979317,76727.6924,0.9999491,80699.35
95,10.5,6.25,9,0.999982692,80812.5645,0.9999596,86662.43
95,10.5,6.25,9.5,0.999985213,84893.7084,0.9999671,92851.98
95,10.5,6.25,10,0.999987168,88968.3855,0.99997294,99094.31
95,10.5,6.5,0.5,0.809016728,16410.6861,0.9475978,18056.938
95,10.5,6.5,8.5,0.999976277,77507.7232,0.99994737,81891.64
95,10.5,6.5,9,0.999980077,81629.5709,0.99995816,87953.484
95,10.5,6.5,9.5,0.999982947,85747.4129,0.99996597,94265.65
95,10.5,6.5,10,0.999985187,89865.0517,0.99997187,100571.32
95,11,3,0.5,0.842634626,17630.1754,0.9589205,15156.823
95,11,3,8.5,0.999997535,63935.4228,0.9999655,66748.65
95,11,3,9,0.999998012,67426.5727,0.9999731,71290.875
95,11,3,9.5,0.999998348,70919.9449,0.99997866,76042.17
95,11,3,10,0.999998599,74414.6509,0.99998266,81017.266
95,11,3.25,0.5,0.840851763,17576.6521,0.95856076,15559.862
95,11,3.25,8.5,0.999997008,65302.3271,0.9999649,67800.48
95,11,3.25,9,0.999997569,68851.0988,0.99997264,72449.086
95,11,3.25,9.5,0.999997976,72396.8677,0.9999782,77312.664
95,11,3.25,10,0.999998281,75938.3591,0.99998224,82364.78
95,11,6.25,0.5,0.815093646,17084.1544,0.95315677,18620.557
95,11,6.25,8.5,0.999978325,77368.7612,0.99995244,81361.81
95,11,6.25,9,0.999981903,81452.6941,0.99996203,87321.64
95,11,6.25,9.5,0.99998463,85526.9136,0.9999691,93525.89
95,11,6.25,10,0.99998668,89611.6679,0.9999744,99781.336
95,11,6.5,0.5,0.812805172,17050.5724,0.95261085,18756.709
95,11,6.5,8.5,0.999975128,78149.0592,0.9999509,82557.14
95,11,6.5,9,0.999979192,82265.3524,0.9999607,88615.125
95,11,6.5,9.5,0.999982256,86388.1023,0.99996793,94935.29
95,11,6.5,10,0.999984611,90500.3403,0.9999734,101254.35
95,11.5,3,0.5,0.846003274,18334.6362,0.9631777,15916.377
95,11.5,3,8.5,0.999997417,64638.208,0.9999682,67412.84
95,11.5,3,9,0.999997923,68125.746,0.9999751,71960.36
95,11.5,3,9.5,0.999998283,71621.1166,0.9999801,76713.71
95,11.5,3,10,0.999998551,75107.9522,0.9999838,81684.39
95,11.5,3.25,0.5,0.844245255,18275.3884,0.96283925,16311.443
95,11.5,3.25,8.5,0.999996849,66001.3586,0.9999676,68461.02
95,11.5,3.25,9,0.999997457,69548.0115,0.9999746,73116.83
95,11.5,3.25,9.5,0.999997895,73092.9715,0.9999796,77983.77
95,11.5,3.25,10,0.999998216,76634.5071,0.99998343,83032.266
95,11.5,6.25,0.5,0.8184993,17727.8423,0.95772296,19313.754
95,11.5,6.25,8.5,0.999977265,78009.6705,0.99995553,82019.67
95,11.5,6.25,9,0.999981085,82092.9532,0.99996436,87976.55
95,11.5,6.25,9.5,0.999983968,86169.1482,0.9999708,94192.875
95,11.5,6.25,10,0.999986153,90249.828,0.9999758,100464.21
95,11.5,6.5,0.5,0.816193074,17690.3879,0.95720273,19451.338
95,11.5,6.5,8.5,0.999973943,78780.6417,0.99995404,83219.02
95,11.5,6.5,9,0.999978269,82902.5897,0.9999631,89275.12
95,11.5,6.5,9.5,0.9999815,87024.9773,0.99996966,95602.086
