NStage,RR,TopPres,StoF,DIST_C4H6_T2,RebDuty_T2,Puri_pred,Duty_pred
8,0.4,5.5,5,0.962239937,17604.1676,0.9413147,18141.615
8,0.4,5.5,6,0.935788146,18194.9044,0.92276955,19004.693
8,0.4,5.5,7,0.903890809,18642.9181,0.9008235,19664.266
8,0.4,5.5,8,0.870295704,19033.8176,0.87401277,20129.387
8,0.4,6,1,0.994230386,8203.74902,0.9901347,10783.763
8,0.4,6,3,0.989382347,16593.4219,0.97370386,16111.381
8,0.4,6,4,0.978818911,17439.3719,0.957517,17812.861
8,0.4,6,5,0.961735055,18521.3111,0.9405729,19120.209
8,0.4,6,6,0.937397215,19308.2249,0.92266834,20177.457
8,0.4,6,7,0.908300828,19963.9588,0.9016689,21023.994
8,0.4,6,8,0.877692327,20567.8653,0.87634915,21670.604
8,0.6,3.5,1,0.994917352,7288.95069,0.9937453,9411.477
8,0.6,3.5,2,0.994675495,11065.8449,0.99099094,11449.384
8,0.6,3.5,3,0.994042644,13558.1752,0.9843756,12699.295
8,0.6,3.5,4,0.990164776,13452.4309,0.9707084,13289.775
8,0.6,3.5,5,0.97695355,13608.049,0.95167476,13470.729
8,0.6,3.5,8,0.858124909,12222.0579,0.87333375,12871.963
8,0.6,4,1,0.994862975,7556.04145,0.99367684,9830.673
8,0.6,4,2,0.994494718,11588.1999,0.99082345,12118.042
8,0.6,4,3,0.993601172,14326.7159,0.9842564,13634.24
8,0.6,4,4,0.98926443,14442.8884,0.9713255,14495.261
8,0.6,4,5,0.977777744,14823.9126,0.95427895,14947.505
8,0.6,4,6,0.953866597,14861.7848,0.9358026,15164.209
8,0.6,4,7,0.919752821,14697.2094,0.91377515,15203.245
8,0.6,4,8,0.88023127,14421.156,0.8858566,15079.344
8,0.6,4.5,1,0.994800651,7799.87205,0.99343556,10169.008
8,0.6,4.5,2,0.994267609,12067.7682,0.99042594,12683.623
8,0.6,4.5,3,0.993123608,15027.5001,0.98372525,14445.016
8,0.6,4.5,5,0.977899839,15939.0177,0.95544374,16255.185
8,0.6,4.5,6,0.957669592,16221.9007,0.9387808,16714.738
8,0.6,4.5,7,0.929098475,16337.3621,0.91907394,16985.664
8,0.6,4.5,8,0.895545407,16356.6451,0.8941687,17079.582
8,0.6,5,1,0.994721301,8027.44242,0.99305373,10444.189
8,0.6,5,2,0.993996109,12512.0048,0.9898402,13163.841
8,0.6,5,4,0.987472578,16190.8631,0.97036725,16489.059
8,0.6,5,5,0.97732801,16975.2619,0.95549583,17418.703
8,0.6,5,6,0.959387054,17471.9893,0.9399947,18101.662
8,0.6,5,7,0.93477554,17827.4998,0.92184293,18587.389
8,0.6,5,8,0.905768107,18100.5244,0.89912224,18887.037
8,0.6,5.5,1,0.994609583,8244.63343,0.9925667,10672.729
8,0.6,5.5,2,0.99366563,12928.54,0.98910296,13575.8
8,0.6,5.5,3,0.991924011,16284.1238,0.98166436,15765.942
8,0.6,5.5,4,0.986341183,16979.5441,0.9690999,17316.684
8,0.6,5.5,5,0.97632539,17946.0015,0.9547207,18459.232
8,0.6,5.5,6,0.95984162,18636.8333,0.9398964,19349.404
8,0.6,5.5,7,0.937886026,19203.2559,0.9227147,20033.725
8,0.6,5.5,8,0.912184557,19698.3092,0.90151376,20524.559
8,0.6,6,1,0.994471317,8450.3354,0.9920131,10869.293
8,0.6,6,3,0.991188112,16856.0559,0.980275,16309.63
8,0.6,6,4,0.985060679,17722.735,0.9675163,18054.152
8,0.6,6,5,0.974956963,18860.8343,0.9533888,19394.752
8,0.6,6,6,0.959420324,19731.6021,0.93889225,20478.725
8,0.6,6,7,0.939231372,20488.5481,0.92224693,21348.395
8,0.6,6,8,0.916033982,21183.66,0.9020483,22017.434
8,0.8,3.5,1,0.994939289,7564.39291,0.9948907,9681.292
8,0.8,3.5,2,0.994761319,11335.1712,0.9929377,11788.111
8,0.8,3.5,3,0.994361565,13817.0058,0.9883785,13102.23
8,0.8,3.5,4,0.992449925,13689.8521,0.978559,13745.114
8,0.8,3.5,5,0.986533805,13887.4276,0.9635488,13971.192
8,0.8,3.5,8,0.90324041,13029.2277,0.90140533,13489.833
8,0.8,4,1,0.99489838,7826.02644,0.99482536,10050.908
8,0.8,4,2,0.994619022,11855.4884,0.99277973,12403.088
8,0.8,4,3,0.994027968,14587.3318,0.9882181,13979.151
8,0.8,4,4,0.991659313,14692.6494,0.97876996,14887.487
8,0.8,4,5,0.985853492,15105.1651,0.9650952,15378.141
8,0.8,4,6,0.9725223,15254.0118,0.95013446,15630.031
8,0.8,4,7,0.949621266,15237.0895,0.93279666,15703.794
8,0.8,4,8,0.919591898,15106.6446,0.910656,15615.439
8,0.8,4.5,1,0.994846734,8066.74171,0.9946254,10344.115
8,0.8,4.5,2,0.994455067,12329.9057,0.9924556,12919.701
8,0.8,4.5,3,0.993680101,15286.669,0.98777694,14737.461
8,0.8,4.5,5,0.985141661,16222.6151,0.96566164,16626.096
8,0.8,4.5,6,0.973422132,16585.3837,0.95204383,17114.926
8,0.8,4.5,7,0.954481958,16813.577,0.93642426,17414.486
8,0.8,4.5,8,0.929788935,16953.8988,0.9166298,17539.281
8,0.8,5,1,0.994779657,8292.09432,0.99430734,10578.825
8,0.8,5,2,0.994249126,12771.5905,0.9919874,13355.906
8,0.8,5,4,0.990110322,16452.7516,0.9776821,16776.754
8,0.8,5,5,0.98413717,17263.087,0.9654282,17738.441
8,0.8,5,6,0.973231802,17822.0672,0.9526641,18446.955
8,0.8,5,7,0.956748752,18263.7143,0.93816644,18955.957
8,0.8,5,8,0.935717363,18636.6074,0.92001945,19280.543
8,0.8,5.5,1,0.994695421,8504.25837,0.99389094,10771.408
8,0.8,5.5,2,0.993997878,13185.359,0.991391,13728.805
8,0.8,5.5,3,0.992765887,16543.9154,0.98612404,15969.568
8,0.8,5.5,4,0.989158249,17246.7218,0.9765148,17561.207
8,0.8,5.5,5,0.982901094,18238.4768,0.9645354,18734.898
8,0.8,5.5,6,0.972399663,18980.5541,0.95224935,19648.934
8,0.8,5.5,7,0.9574553,19616.0747,0.93841726,20353.225
8,0.8,5.5,8,0.938805896,20194.5933,0.92137355,20864.064
8,0.8,6,1,0.994591278,8705.27013,0.99340117,10936.177
8,0.8,6,3,0.992187868,17116.8216,0.9849564,16476.62
8,0.8,6,4,0.988086639,17994.469,0.97502357,18260.963
8,0.8,6,5,0.981463066,19158.2684,0.96312016,19632.49
8,0.8,6,6,0.971090722,20072.9978,0.95102423,20740.01
8,0.8,6,7,0.957111647,20888.2544,0.9375063,21628.324
8,0.8,6,8,0.940015956,21653.3058,0.9211383,22314.422
8,1,3.5,1,0.994952445,7842.25607,0.99564856,9905.904
8,1,3.5,2,0.994819648,11604.6406,0.99418604,12075.068
8,1,3.5,3,0.994534776,14081.0627,0.99089956,13448.994
8,1,3.5,4,0.993367467,13940.2267,0.98371255,14141.947
8,1,3.5,5,0.990225378,14135.9272,0.9717208,14410.619
8,1,3.5,6,0.98165429,14110.5086,0.9576092,14444.622
8,1,3.5,8,0.935134465,13627.9094,0.9213209,14039.229
8,1,4,1,0.994919657,8098.8134,0.99559325,10232.851
8,1,4,2,0.994707079,12121.3964,0.9940443,12642.791
8,1,4,3,0.994275803,14850.8317,0.99073803,14273.8955
8,1,4,4,0.992738238,14949.2032,0.9837228,15227.424
8,1,4,6,0.981609221,15556.9341,0.9599775,16037.619
8,1,4,7,0.967200395,15631.9621,0.9458559,16141.479
8,1,4,8,0.945568471,15611.4856,0.92803687,16084.701
8,1,4.5,1,0.994879092,8334.66458,0.9954337,10487.692
8,1,4.5,2,0.994577084,12592.3894,0.993783,13116.959
8,1,4.5,3,0.994002135,15549.0177,0.9903898,14985.822
8,1,4.5,5,0.988492716,16491.4193,0.9728429,16948.809
8,1,4.5,6,0.981253932,16885.6805,0.96123207,17463.371
8,1,4.5,7,0.968986356,17178.7705,0.9483864,17786.371
8,1,4.5,8,0.951442123,17401.4437,0.93232965,17936.555
8,1,5,1,0.994826084,8555.36033,0.99517715,10688.18
8,1,5,2,0.994413226,13031.5877,0.9934152,13515.425
8,1,5,4,0.991468683,16716.0876,0.9827322,17023.707
8,1,5,5,0.987503452,17537.4037,0.9725278,18015.645
8,1,5,6,0.980399509,18124.0965,0.96157676,18746.518
8,1,5,7,0.969304151,18615.4846,0.94956094,19273.855
8,1,5,8,0.954258185,19050.8558,0.9347207,19617.547
8,1,5.5,1,0.994759359,8763.21401,0.9948332,10850.346
8,1,5.5,2,0.994210844,13443.6036,0.99294615,13854.994
8,1,5.5,3,0.993267881,16806.116,0.9891335,16140.656
8,1,5.5,4,0.990679728,17513.6335,0.9817731,17770.309
8,1,5.5,5,0.98635582,18517.9483,0.9717159,18973.215
8,1,5.5,6,0.979191358,19285.7833,0.9611417,19908.084
8,1,5.5,7,0.968719105,19961.964,0.94961107,20627.75
8,1,5.5,8,0.955245358,20590.1926,0.93556976,21153.045
8,1,6,1,0.994673032,8961.43284,0.99441606,10988.067
8,1,6,3,0.992794135,17379.2831,0.98821765,16616.105
8,1,6,4,0.989782562,18264.5069,0.9805253,18437.215
8,1,6,5,0.985056111,19442.5873,0.9704555,19837.6
8,1,6,6,0.977693062,20381.732,0.9600275,20965.691
8,1,6,7,0.967527822,21231.2595,0.9487069,21868.293
8,1,6,8,0.954976152,22039.517,0.9351325,22566.2
8,1.2,3.5,1,0.994961545,8121.14298,0.9961587,10090.801
8,1.2,3.5,2,0.99485713,11877.1205,0.9950079,12315.413
8,1.2,3.5,3,0.994638668,14349.4388,0.99252856,13744.508
8,1.2,3.5,4,0.993831656,14199.7696,0.9871599,14485.333
8,1.2,3.5,5,0.991874537,14388.7739,0.97751015,14794.356
8,1.2,3.5,6,0.98692903,14376.869,0.96539867,14863.45
8,1.2,3.5,8,0.95633069,14078.1011,0.9355003,14522.742
8,1.2,4,1,0.994934704,8372.69474,0.9961134,10381.827
8,1.2,4,2,0.994764481,12389.8676,0.9948804,12842.296
8,1.2,4,3,0.994429778,15117.2298,0.9923748,14523.425
8,1.2,4,4,0.993327011,15212.5959,0.98707044,15520.008
8,1.2,4,6,0.986137227,15832.8573,0.96696854,16392.451
8,1.2,4,7,0.976907167,15951.9565,0.95500934,16521.434
8,1.2,4,8,0.961996314,16006.3846,0.94033366,16491.328
8,1.2,4.5,1,0.994901379,8603.99079,0.9959868,10604.641
8,1.2,4.5,2,0.994657808,12857.7276,0.9946659,13280.266
8,1.2,4.5,3,0.994205383,15813.8958,0.9920988,15194.869
8,1.2,4.5,5,0.990281646,16758.9182,0.97801924,17228.27
8,1.2,4.5,6,0.985415435,17167.0562,0.9677904,17765.357
8,1.2,4.5,7,0.977175165,17492.9809,0.9568,18106.77
8,1.2,4.5,8,0.964822546,17767.6427,0.9434284,18276.576
8,1.2,5,1,0.994857699,8820.35814,0.99578154,10776.627
8,1.2,5,2,0.994521874,13293.5059,0.9943736,13646.783
8,1.2,5,4,0.992275076,16982.141,0.9862218,17234.365
8,1.2,5,5,0.989405328,17809.7062,0.9776931,18254.922
8,1.2,5,6,0.984406677,18410.3362,0.9679863,19005.227
8,1.2,5,7,0.976610547,18928.7275,0.9576365,19546.215
8,1.2,5,8,0.965693149,19403.981,0.9451602,19903.34
8,1.2,5.5,1,0.994801566,9024.64019,0.9955012,10913.355
8,1.2,5.5,2,0.994352721,13703.5449,0.99400556,13958.183
8,1.2,5.5,3,0.993593704,17069.4274,0.99115527,16283.111
8,1.2,5.5,4,0.991612471,17781.3453,0.9854676,17948.018
8,1.2,5.5,5,0.988392468,18794.0644,0.977011,19178.418
8,1.2,5.5,6,0.983164769,19576.6749,0.9676183,20131.312
8,1.2,5.5,7,0.975530275,20276.501,0.9576523,20861.977
8,1.2,5.5,8,0.965408823,20936.7181,0.9457612,21396.367
8,1.2,6,1,0.994729191,9219.55723,0.99515355,11028.256
8,1.2,6,3,0.993193776,17642.2999,0.9904603,16731.424
8,1.2,6,4,0.990851423,18533.945,0.98448277,18586.457
8,1.2,6,5,0.987251715,19722.2843,0.97597563,20013.875
8,1.2,6,6,0.981727706,20676.8689,0.9667188,21159.781
8,1.2,6,7,0.974069422,21548.651,0.95692503,22072.47
8,1.2,6,8,0.964375294,22383.5235,0.9453701,22777.115
8,1.4,3.5,1,0.994967911,8400.92111,0.99650973,10241.477
8,1.4,3.5,2,0.994882453,12151.744,0.99556553,12514.396
8,1.4,3.5,3,0.994707178,14620.561,0.99361247,13993.753
8,1.4,3.5,4,0.994105289,14464.742,0.989515,14780.224
8,1.4,3.5,5,0.992749936,14649.1162,0.98171836,15127.586
8,1.4,3.5,6,0.98957032,14637.1995,0.97114974,15228.236
8,1.4,3.5,7,0.982673437,14563.2492,0.95954686,15157.833
8,1.4,3.5,8,0.969645379,14433.5112,0.945739,14943.814
8,1.4,4,1,0.994945332,8647.70737,0.99647254,10502.925
8,1.4,4,2,0.994804427,12660.4315,0.99544895,13006.6045
8,1.4,4,3,0.994532799,15385.8308,0.99346703,14732.567
8,1.4,4,4,0.993688626,15478.1577,0.9893774,15769.994
8,1.4,4,6,0.98863579,16104.9736,0.9721583,16699.783
8,1.4,4,7,0.982388248,16242.9005,0.96163446,16848.92
8,1.4,4,8,0.972067366,16339.5883,0.9492062,16840.078
8,1.4,4.5,1,0.994917088,8874.70231,0.9963711,10699.539
8,1.4,4.5,2,0.994714019,13124.32,0.9952672,13414.175
8,1.4,4.5,3,0.994343617,16080.5138,0.9932415,15369.102
8,1.4,4.5,5,0.991362409,17028.8787,0.98184013,17469.094
8,1.4,4.5,6,0.987841597,17443.4797,0.97267073,18025.8
8,1.4,4.5,7,0.981975462,17786.4486,0.9629065,18380.883
8,1.4,4.5,8,0.973112979,18091.2947,0.95144546,18564.621
8,1.4,5,1,0.994880027,9086.89261,0.9962057,10848.175
8,1.4,5,2,0.994598417,13557.6169,0.9950288,13753.992
8,1.4,5,4,0.992799772,17249.7936,0.9886551,17412.818
8,1.4,5,5,0.990594458,18081.7235,0.9815222,18460.52
8,1.4,5,6,0.9868529,18691.4864,0.9727604,19227.57
8,1.4,5,7,0.98108858,19225.5061,0.9635156,19777.832
8,1.4,5,8,0.972971396,19725.4378,0.95272195,20142.957
8,1.4,5.5,1,0.99483175,9287.56507,0.9959772,10963.911
8,1.4,5.5,2,0.994453603,13965.1172,0.9947354,14041.831
8,1.4,5.5,3,0.993822157,17333.3139,0.9925233,16400.42
8,1.4,5.5,4,0.992233958,18049.3942,0.98806447,18097.969
8,1.4,5.5,5,0.989712378,19069.1269,0.9809591,19354.322
8,1.4,5.5,6,0.98569394,19862.0436,0.9724558,20322.656
8,1.4,5.5,7,0.979865152,20577.1952,0.9635399,21060.188
8,1.4,5.5,8,0.972087109,21259.2,0.9531868,21598.594
8,1.4,6,1,0.994769591,9478.99195,0.9956893,11059.755
8,1.4,6,3,0.993477855,17905.6404,0.9919998,16825.547
8,1.4,6,4,0.991577835,18803.2491,0.9873018,18711.809
8,1.4,6,5,0.988710871,19999.9306,0.98013574,20164.697
8,1.4,6,6,0.984367797,20965.9961,0.9717582,21325.887
8,1.4,6,7,0.978373773,21853.0219,0.9630103,22244.697
8,1.4,6,8,0.970725344,22707.4417,0.95291376,22951.22
8,1.6,3.5,1,0.994972584,8681.28615,0.9967576,10363.221
8,1.6,3.5,2,0.99490042,12428.2943,0.9959561,12677.152
8,1.6,3.5,3,0.994755182,14893.7702,0.9943571,14201.615
8,1.6,3.5,4,0.994283624,14733.1798,0.99115705,15031.361
8,1.6,3.5,5,0.993276078,14914.913,0.9848363,15415.197
8,1.6,3.5,6,0.991049546,14900.5741,0.975585,15544.058
8,1.6,3.5,8,0.977654597,14738.0357,0.9532936,15306.558
8,1.6,4,1,0.99495316,8923.43983,0.9967269,10600.933
8,1.6,4,2,0.994833472,12932.2312,0.9958478,13140.447
8,1.6,4,3,0.994606549,15656.3704,0.99421805,14905.916
8,1.6,4,4,0.993933272,15748.165,0.9909986,15981.856
8,1.6,4,6,0.99014863,16376.4604,0.9761919,16964.502
8,1.6,4,7,0.985662822,16524.3307,0.9666215,17129.082
8,1.6,4,8,0.978280883,16643.3914,0.95577735,17135.988
8,1.6,4.5,1,0.994928742,9146.21243,0.9966442,10776.6
8,1.6,4.5,2,0.994755257,13392.5422,0.9956888,13522.898
8,1.6,4.5,3,0.994443134,16348.1585,0.9940268,15512.678
8,1.6,4.5,5,0.99207418,17299.252,0.984711,17675.496
8,1.6,4.5,6,0.989383128,17719.3854,0.9764717,18249.184
8,1.6,4.5,7,0.984994471,18072.1928,0.96751356,18613.572
8,1.6,4.5,8,0.978380299,18395.7508,0.9574003,18805.807
8,1.6,5,1,0.99489649,9354.53427,0.9965088,10906.491
8,1.6,5,2,0.994654653,13822.3411,0.9954878,13840.708
8,1.6,5,4,0.993167771,17517.8903,0.9903771,17562.771
8,1.6,5,5,0.99140197,18354.5997,0.98440325,18636.256
8,1.6,5,6,0.988470726,18971.0142,0.9764701,19417.611
8,1.6,5,7,0.98401291,19515.5807,0.9679489,19973.094
8,1.6,5,8,0.977740611,20030.9099,0.9583477,20341.143
8,1.6,5.5,1,0.994854464,9551.41486,0.9963206,11005.208
8,1.6,5.5,2,0.994528279,14227.312,0.9952475,14109.07
8,1.6,5.5,3,0.993988605,17598.3504,0.99346495,16495.75
8,1.6,5.5,4,0.992675202,18317.7412,0.9899063,18223.402
8,1.6,5.5,5,0.990625836,19343.4649,0.98393136,19504.35
8,1.6,5.5,6,0.987410988,20144.2961,0.9761999,20485.777
8,1.6,5.5,7,0.982795203,20870.8366,0.96797526,21226.326
8,1.6,5.5,8,0.97663185,21567.8394,0.9587205,21763.963
8,1.6,6,1,0.9947999,9739.54791,0.9960817,11085.403
8,1.6,6,3,0.993687781,18169.978,0.99306667,16901.168
8,1.6,6,4,0.992100868,19071.8671,0.98931086,18816.08
8,1.6,6,5,0.989739265,20275.8191,0.9832773,20293.074
8,1.6,6,6,0.986206253,21251.5264,0.9756514,21467.254
8,1.6,6,7,0.981360104,22150.2402,0.9676029,22388.455
8,1.6,6,8,0.975162702,23019.2176,0.95855886,23092.297
8,1.8,3.5,1,0.994976149,8962.05554,0.99693805,10461.024
8,1.8,3.5,2,0.994913843,12705.9538,0.9962389,12808.585
8,1.8,3.5,3,0.994790645,15168.2026,0.99488527,14372.76
8,1.8,3.5,4,0.994407498,15003.4565,0.99232423,15243.205
8,1.8,3.5,5,0.993621033,15183.0781,0.98717946,15661.7295
8,1.8,3.5,6,0.991961971,15167.1793,0.97912234,15815.725
8,1.8,3.5,7,0.988664655,15103.0634,0.9695612,15787.378
8,1.8,4,1,0.994959146,9199.68652,0.9969123,10680.28
8,1.8,4,2,0.994855517,13205.0971,0.99613684,13248.229
8,1.8,4,3,0.994661302,15927.3492,0.99475116,15047.737
8,1.8,4,4,0.994106152,16016.9576,0.9921605,16159.722
8,1.8,4,5,0.993078493,16437.0187,0.9870943,16815.176
8,1.8,4,6,0.99113859,16649.4484,0.9794425,17191.098
8,1.8,4,7,0.987749897,16802.8379,0.9705434,17366.781
8,1.8,4,8,0.98225819,16934.7411,0.96079683,17384.1
8,1.8,4.5,1,0.994937661,9418.37255,0.9968437,10839.701
8,1.8,4.5,2,0.994786674,13661.703,0.9959942,13610.291
8,1.8,4.5,3,0.994518458,16617.0573,0.99458313,15629.416
8,1.8,4.5,5,0.992573716,17571.559,0.9868968,17851.27
8,1.8,4.5,6,0.990433783,17995.5608,0.9795475,18439.576
8,1.8,4.5,7,0.987003887,18354.6899,0.9711445,18809.309
8,1.8,4.5,8,0.981891152,18688.8965,0.9619683,19004.977
8,1.8,5,1,0.994909094,9622.89413,0.99673116,10954.974
8,1.8,5,2,0.994697835,14088.1138,0.9958192,13910.279
8,1.8,5,4,0.993438028,17787.0595,0.9916185,17687.54
8,1.8,5,5,0.991979298,18627.1482,0.98659647,18785.537
8,1.8,5,6,0.989602259,19249.5558,0.9794671,19578.996
8,1.8,5,7,0.986034333,19802.15,0.9714335,20136.016
8,1.8,5,8,0.981044212,20329.213,0.9626676,20502.287
8,1.8,5.5,1,0.994871997,9816.1258,0.9965741,11040.252
8,1.8,5.5,2,0.994585858,14490.1027,0.9956163,14162.807
8,1.8,5.5,4,0.993003102,18586.0346,0.99123305,18327.225
8,1.8,5.5,5,0.991291267,19617.3589,0.9861881,19631.52
8,1.8,5.5,6,0.988641693,20425.2486,0.97920686,20623.912
8,1.8,5.5,7,0.984871015,21160.8979,0.97144127,21363.953
8,1.8,5.5,8,0.979854665,21869.3521,0.96296394,21896.396
8,1.8,6,1,0.994823462,10000.7088,0.99637395,11107.893
8,1.8,6,3,0.993848783,18433.4225,0.9938202,16960.773
8,1.8,6,4,0.992494877,19340.8259,0.9907573,18901.8
8,1.8,6,5,0.990501157,20551.0299,0.9856569,20401.66
8,1.8,6,6,0.987548958,21534.01,0.97875583,21586.758
8,1.8,6,7,0.983525132,22443.0688,0.9711703,22506.916
8,1.8,6,8,0.9783823,23323.4193,0.96288145,23203.824
8,2,3.5,1,0.994978949,9243.11361,0.99707395,10539.542
8,2,3.5,2,0.994924289,12984.4566,0.9964504,12913.262
8,2,3.5,3,0.994817774,15443.6785,0.9952723,14511.514
8,2,3.5,4,0.994498581,15275.3425,0.9931704,15419.869
8,2,3.5,5,0.993862995,15453.5538,0.98895913,15871.315
8,2,3.5,6,0.992570234,15436.5506,0.98199207,16047.667
8,2,3.5,7,0.990089105,15371.3312,0.9731417,16033.847
8,2,3.5,8,0.985599308,15297.2867,0.96350926,15875.565
8,2,4,1,0.994963862,9476.33132,0.9970524,10745.051
8,2,4,2,0.994872739,13478.9611,0.996354,13333.995
8,2,4,3,0.994703619,16199.1485,0.995142,15161.943
8,2,4,4,0.994236057,16288.4195,0.9930094,16307.334
8,2,4,6,0.991828961,16923.6738,0.98211163,17383.605
8,2,4,7,0.989169432,17080.7287,0.97377074,17566.504
8,2,4,8,0.984920877,17220.9735,0.9647641,17589.293
8,2,4.5,1,0.994944699,9690.96614,0.99699485,10892.425
8,2,4.5,2,0.994811408,13931.5501,0.9962233,13679.893
8,2,4.5,3,0.994576655,16886.3774,0.99499017,15722.752
8,2,4.5,5,0.99294096,17843.7459,0.98857987,17999.77
8,2,4.5,6,0.991186691,18271.6058,0.9820899,18600.605
8,2,4.5,7,0.988420702,18636.2412,0.97414094,18972.137
8,2,4.5,8,0.98434283,18979.9364,0.9655978,19166.662
8,2,5,1,0.994919103,9891.73136,0.99689996,10996.784
8,2,5,2,0.99473203,14354.9901,0.99606675,13965.797
8,2,5,4,0.993644727,18055.9436,0.99253213,17790.07
8,2,5,5,0.992411867,18899.9872,0.9882846,18911.355
8,2,5,6,0.99043188,19527.3831,0.9819466,19714.955
8,2,5,7,0.98749515,20087.0478,0.97430027,20270.203
8,2,5,8,0.983416611,20622.6423,0.9661026,20630.451
