NStage,RR,TopPres,StoF,DIST_C4H6_T2,RebDuty_T2,Puri_pred,Duty_pred
9,1.3,3.75,1.5,0.994909283,10491.9156,0.99600685,11494.752
9,1.3,3.75,2.5,0.994744345,13753.1365,0.9945197,13481.31
9,1.3,3.75,3.5,0.994384726,15503.1554,0.9915577,14706.584
9,1.3,3.75,6.5,0.985404076,15285.6996,0.96495473,15851.325
9,1.3,3.75,7.5,0.975441756,15287.4396,0.95235634,15825.646
9,1.3,4.25,1.5,0.994856723,10853.9327,0.99588954,11841.309
9,1.3,4.25,2.5,0.994612018,14360.8112,0.994356,14061.169
9,1.3,4.25,4.5,0.992591073,16129.7827,0.98543346,16433.164
9,1.3,4.25,5.5,0.989838659,16517.5828,0.9765501,17007.377
9,1.3,4.25,6.5,0.984740988,16784.6492,0.96648407,17367.496
9,1.3,4.25,7.5,0.976226903,16999.9701,0.95510167,17549.13
9,1.3,4.75,1.5,0.994790959,11189.2397,0.99569905,12119.517
9,1.3,4.75,2.5,0.994455134,14920.0229,0.9941181,14553.9
9,1.3,4.75,3.5,0.993803116,17125.9273,0.9910544,16245.815
9,1.3,4.75,4.5,0.991995474,17116.7302,0.98514664,17378.422
9,1.3,4.75,5.5,0.988995641,17705.7714,0.9766722,18172.75
9,1.3,4.75,6.5,0.983938103,18171.07,0.96727926,18739.54
9,1.3,4.75,7.5,0.976197725,18585.8482,0.9567315,19114.441
9,1.3,5.25,1.5,0.994706336,11504.05,0.99544287,12346.019
9,1.3,5.25,3.5,0.993431786,17851.4117,0.99058867,16876.38
9,1.3,5.25,4.5,0.99129945,18036.3642,0.98463076,18222.975
9,1.3,5.25,5.5,0.988006918,18816.3362,0.9764061,19226.521
9,1.3,5.25,6.5,0.982840697,19468.2385,0.96745604,19989.746
9,1.3,5.25,7.5,0.975453712,20069.6511,0.957458,20547.09
9,1.3,5.75,1.5,0.994600248,11801.9744,0.995127,12535.725
9,1.3,5.75,2.5,0.994021121,15936.1001,0.9934006,15342.839
9,1.3,5.75,3.5,0.992992099,18533.7539,0.9899661,17434.787
9,1.3,5.75,4.5,0.990500976,18901.2256,0.98388004,18981.807
9,1.3,5.75,5.5,0.986877324,19860.5595,0.9757676,20184.531
