,NStage_T1,RR_T1,TopPres_T1,StoF,NStage_T2,RR_T2,TopPres_T2,opt_N_total,opt_RebDuty_total,f_all_DIST_C4H8_T1,f_all_RebDuty_T1,f_all_DIST_C4H6_T2,f_all_RebDuty_T2,f_ave_DIST_C4H8_T1,f_ave_RebDuty_T1,f_ave_DIST_C4H6_T2,f_ave_RebDuty_T2,f_std_DIST_C4H8_T1,f_std_RebDuty_T1,f_std_DIST_C4H6_T2,f_std_RebDuty_T2,DIST_C4H8_T1,DIST_C4H6_T1,RebDuty_T1,DIST_C4H6_T2,DIST_SOL_T2,RebDuty_T2,hasIssue,hasERROR,CAPEX,OPEX,TAC,RebDuty_total
14,80,9.839335255398176,3.501264049985091,1.950440198757011,13,1.1544487427565873,3.5240896606980767,93.0,27061.292235395067,[0.9309721  0.93919754 0.919056   0.92556626 0.93574148],"[17787.07421875 18935.76953125 18544.24414062 19568.62890625
 21915.2109375 ]",[0.98594934 0.98892063 0.9871918  0.98487204 0.98359299],[8423.10644531 7756.52441406 8355.6328125  7967.28955078 6052.96972656],0.9301066756248474,19350.185546875,0.9861053586006164,7711.10458984375,0.007181597655043542,1406.5327556963186,0.0018419291424050742,864.8084402297086,0.995172276,0.00440352126,18544.7675,0.995172377,0.999891244,8685.88365,False,False,6942653.23,6319171.11,9110914.75,27230.65115
15,53,9.808478295254242,3.5042682313998155,2.520842048444305,8,1.6425782744917834,3.500465601957006,61.0,30553.538778238915,[0.92823803 0.93456578 0.92389446 0.9297694  0.93778169],"[19451.7578125  21125.23046875 20605.41015625 22021.65234375
 24428.69335938]",[0.98683667 0.98733962 0.9874444  0.98430723 0.98021233],[9997.58300781 9143.85058594 9651.44824219 9305.01855469 7037.04003906],0.9308498740196228,21526.548828125,0.9852280497550965,9026.9880859375,0.004862610894974966,1672.2368856332416,0.00275550120636368,1037.57949130026,0.987522687,0.0120577842,19798.166,0.987327018,0.999877735,10652.5275,False,False,6014265.5,6893213.76,9311638.95,30450.6935
16,77,9.351633622711292,3.5538648127045613,2.1297943206552863,8,1.438821971071159,3.5016933348217183,85.0,27916.20745737842,[0.93041402 0.93875748 0.92010969 0.9261362  0.93595666],"[17786.43554688 19009.94140625 18788.8515625  19672.24609375
 22193.52539062]",[0.9875049  0.98824173 0.98772371 0.98471689 0.98070484],[9283.54003906 8492.41113281 9018.16992188 8619.59179688 6716.32617188],0.9302748084068299,19490.2,0.9857784152030945,8426.0078125,0.0067039726981419365,1480.9767187389673,0.002817828905345962,900.1014337970921,0.995958339,0.00360534084,18353.6946,0.995778683,0.9998553,9350.73239,False,False,6609857.0,6362419.04,9020340.39,27704.42699
17,61,9.980163318108401,3.5110995604889754,2.2740462944377415,11,1.3270124181844614,3.5173557629849777,72.0,29113.166106044984,[0.9280951  0.93619233 0.9226796  0.92884558 0.93794191],"[18864.70898438 20349.390625   19872.73242188 21220.59570312
 23587.65234375]",[0.98552388 0.98837274 0.98656553 0.98435545 0.98159528],[9211.70214844 8410.796875   9004.61328125 8588.06640625 6455.57861328],0.9307509064674377,20779.016015625,0.9852825760841369,8334.15146484375,0.005606231022018675,1597.1180283585409,0.0022675565419786243,981.7329091488833,0.990808514,0.00876919931,19435.3599,0.990808319,0.999907018,9710.58078,False,False,6348726.05,6662461.71,9215378.44,29145.94068
18,62,9.841747907561595,3.510152537337618,2.2728784104895436,14,1.2947843590274744,3.5085443376580847,76.0,28790.865123500367,[0.92762363 0.93580776 0.92197692 0.92803866 0.93722928],"[18687.52929688 20161.31054688 19723.02929688 21012.62695312
 23409.5703125 ]",[0.98551613 0.98853838 0.98710001 0.98520976 0.98427778],[9049.17480469 8257.64648438 8885.37890625 8507.88671875 6260.17871094],0.9301352500915527,20598.81328125,0.9861284136772156,8192.053125,0.005652695754007494,1592.671312139056,0.0015096744914534642,1005.1418121022238,0.991115747,0.00846157033,19250.5109,0.991115886,0.999907008,9675.21313,False,False,6466848.88,6600133.01,9200548.68,28925.72403
19,55,9.990834855897448,3.583514576160959,2.4163704648924385,8,1.5566113637276262,3.526905138390532,63.0,30285.434843262803,[0.9278245  0.93469709 0.92313248 0.92951119 0.93800861],"[19422.94726562 20957.55078125 20499.32421875 21940.73242188
 24281.36132812]",[0.9866671  0.98732984 0.98719412 0.98422605 0.97963655],[9809.36230469 8965.09082031 9487.69042969 9112.91894531 6950.20361328],0.9306347727775574,21420.383203125,0.9850107312202454,8865.05322265625,0.005221500819945491,1643.6710722669143,0.002911582299533416,1001.7475428392831,0.987932236,0.0116325316,19831.6081,0.98773409,0.999868688,10265.4812,False,False,6050345.99,6847008.79,9279942.48,30097.0893
20,80,9.839335255398176,3.5282478769465384,1.950440198757011,12,1.1423721478451654,3.5240896606980767,92.0,27102.28835958959,[0.9309693  0.93919468 0.91907835 0.92559803 0.93580288],"[17816.75585938 18941.36328125 18573.1875     19596.37304688
 21940.81054688]",[0.98566204 0.98870301 0.9866904  0.98433381 0.98221189],[8444.54980469 7778.265625   8370.46679688 7959.37207031 6090.27978516],0.9301286458969116,19373.698046875,0.9855202317237854,7728.58681640625,0.007179583768819618,1406.5169891419494,0.002185050593531358,856.0832501576275,0.99515172,0.00441860462,18556.7107,0.995151252,0.999889694,8638.00027,False,False,6890317.42,6308870.98,9079569.62,27194.71097
21,49,9.610575563042648,3.5055161375966315,2.667060929750562,8,1.7333621843079425,3.504425433074406,56.99999999999999,31100.9675864136,[0.92788631 0.93293154 0.92362696 0.92928445 0.93668854],"[19714.45117188 21464.66796875 20935.74414062 22354.56640625
 24784.16601562]",[0.98667067 0.9870165  0.9874419  0.98417479 0.98028141],"[10239.69140625  9386.80761719  9885.38964844  9566.83398438
  7172.52539062]",0.9300835609436036,21850.719140625,0.9851170539855957,9250.249609375,0.0044472683557816904,1697.5764034507176,0.0026719959913048975,1078.7223575875028,0.985112331,0.0144680348,19900.6504,0.984909965,0.999883115,11085.4332,False,False,5873701.15,6957124.17,9319026.35,30986.083599999998
22,62,9.841589901065378,3.5084134137661693,2.272140688773626,9,1.4988335045624448,3.5089185419090327,71.0,29197.005569254376,[0.9275912  0.93577778 0.92194074 0.92800391 0.9371978 ],"[18682.47851562 20157.94140625 19717.65039062 21007.15429688
 23404.30273438]",[0.98731947 0.98869818 0.98793298 0.98501933 0.98227602],[9517.02050781 8681.72460938 9224.17480469 8833.72558594 6758.86376953],0.9301022887229919,20593.90546875,0.9862491965293885,8603.10185546875,0.005654682042001461,1592.516750771761,0.0023356732020405847,967.6323549223259,0.991108134,0.00846954044,19247.1516,0.991094447,0.99990392,9912.3131,False,False,6303979.69,6678000.91,9212924.46,29159.4647
23,80,9.839256618086997,3.500256124046473,1.950440198757011,10,1.207388370421461,3.5017242410164475,90.0,27211.92021510785,[0.93097126 0.93919671 0.91905403 0.92556405 0.93573827],"[17785.8671875  18935.45898438 18543.07617188 19567.48046875
 21914.15234375]",[0.98635119 0.98868716 0.98686314 0.9842934  0.98104835],[8601.01855469 7917.09375    8484.47851562 8054.37451172 6256.60595703],0.9301048636436462,19349.20703125,0.9854486465454102,7862.7142578125,0.007181745443986691,1406.531451864452,0.0026077025907788225,842.7287443790713,0.995172995,0.00440300588,18544.213,0.995164795,0.999889149,8715.16008,False,False,6841458.29,6334472.09,9085523.75,27259.373079999998
24,43,9.887319458036623,3.5081151336462297,2.8085791341788,8,1.868634265733048,3.500041837399862,51.0,32257.24901819182,[0.92850173 0.93168527 0.92378783 0.93017578 0.93676472],"[20600.5625     22396.07421875 21767.2109375  23308.83007812
 25734.54296875]",[0.9869687  0.98706579 0.98789537 0.98428714 0.98135757],"[10500.20800781  9653.00292969 10130.02441406  9857.0078125
  7338.78271484]",0.9301830649375915,22761.444140625,0.9855149149894714,9495.80517578125,0.004226126341464803,1728.025017942063,0.0024073291451227473,1115.2563352694358,0.978402683,0.0211813654,20617.3091,0.978202041,0.999889851,11592.0145,False,False,5757332.65,7212385.08,9527493.77,32209.323599999996
25,57,9.330641249055518,3.562455030565195,2.5229028118059498,10,1.6181954816896744,3.506525814434894,67.0,29925.427735632664,[0.92782748 0.93479031 0.92320192 0.92851198 0.93682414],"[18951.890625   20516.86328125 20190.63085938 21412.46679688
 23890.15625   ]",[0.98693603 0.98885065 0.9880116  0.98521703 0.98361462],[9911.96386719 9036.37695312 9597.80664062 9228.52050781 6890.46777344],0.9302311658859252,20992.4015625,0.9865259885787964,8933.0271484375,0.004947662401108578,1649.6117624119704,0.001895713327887828,1064.92207982689,0.990733382,0.00883135042,19240.9858,0.990726144,0.999912218,10531.6309,False,False,6125193.91,6700928.0,9163959.14,29772.6167
26,78,9.943258176596586,3.502871377681634,1.950440198757011,10,1.2099134693062574,3.503797427410115,88.0,27342.833354680122,[0.930242   0.93877941 0.91922355 0.92579079 0.93600827],"[17898.109375   19056.59960938 18640.16992188 19726.31445312
 22054.61132812]",[0.98638457 0.9887138  0.98690188 0.98432738 0.98112142],[8606.47753906 7921.71240234 8489.21386719 8059.30615234 6261.64013672],0.9300088047981262,19475.1609375,0.9854898095130921,7867.67001953125,0.0070297234838038545,1419.5870961984817,0.002593172974362335,842.7491057843217,0.994582419,0.00499369288,18672.1859,0.994574322,0.999889197,8735.62921,False,False,6795734.77,6374631.22,9107296.77,27407.81511
27,77,9.351633622711292,3.50417980717255,2.1297943206552863,9,1.4768084345042933,3.5053457962807917,86.0,27873.80369420762,[0.93041098 0.93876374 0.92007345 0.92607778 0.93584526],"[17727.875      18999.44921875 18733.0078125  19624.6875
 22142.13085938]",[0.98805398 0.98933595 0.98855585 0.98551428 0.9834789 ],[9300.53222656 8488.44824219 9027.57714844 8635.15917969 6690.15283203],0.9302342414855957,19445.430078125,0.9869877934455872,8428.37392578125,0.006704996080437583,1480.592326386418,0.002172231272708507,915.1487572133253,0.995995819,0.00357804503,18326.0514,0.995982874,0.999896856,9462.22862,False,False,6681775.45,6386947.0,9073787.82,27788.28002
28,57,9.382916796871255,3.5598640247115645,2.520842048444305,8,1.6368406031645544,3.5070800102341444,65.0,30077.670610538247,[0.92825675 0.93523616 0.92367005 0.92900079 0.93728131],"[19010.75195312 20574.28710938 20239.23632812 21477.37109375
 23949.90625   ]",[0.98676699 0.98728454 0.98738283 0.9842701  0.98008049],[9996.80761719 9143.37109375 9653.37695312 9304.18847656 7039.05566406],0.930689013004303,21050.310546875,0.9851569890975952,9027.3599609375,0.0049430086451684,1651.3191642434151,0.0027795836949580624,1036.8387164537473,0.990727928,0.00883758512,19305.0901,0.990528025,0.999873987,10535.87,False,False,6050011.72,6724134.98,9156934.26,29840.960100000004
29,62,9.841653687140935,3.5073138170655844,2.2737555518867167,13,1.296154329855497,3.5082959118425436,75.0,28824.322026209957,[0.92766064 0.93584609 0.92202193 0.92807281 0.93725502],"[18687.1796875  20164.03515625 19723.20117188 21012.76171875
 23410.73828125]",[0.98540372 0.9885444  0.98682016 0.9848547  0.98339486],[9087.53710938 8293.95605469 8913.56933594 8519.31542969 6309.32421875],0.9301712989807129,20599.583203125,0.9858035683631897,8224.7404296875,0.005648039697752249,1593.006222928926,0.0017554344322797987,997.9266372892004,0.991114178,0.00846371066,19251.0504,0.991114403,0.999907169,9671.08589,False,False,6429407.09,6599962.61,9185322.38,28922.136290000002
30,45,9.222265179822397,3.5264212906410077,2.9004993150901015,8,1.915123926933116,3.503293329443325,53.0,31922.16139308148,[0.92888087 0.93222719 0.92458379 0.92967057 0.93611228],"[20148.22265625 21919.25       21422.0234375  22810.38671875
 25252.05859375]",[0.98673356 0.98671293 0.98774719 0.98408419 0.98110884],"[10612.70117188  9782.1953125  10253.67089844  9999.9296875
  7410.36572266]",0.9302949428558349,22310.38828125,0.9852773427963257,9611.77255859375,0.0038100324748025958,1704.1457746066264,0.002411705924353062,1134.882680867179,0.982698758,0.0168752245,20032.0803,0.982490827,0.999890418,11744.7924,False,False,5731873.3,7042074.65,9346945.76,31776.8727
31,40,9.793545306435743,3.502780397631508,2.947134032365882,8,1.9434466035293367,3.5009488121362793,48.0,32861.598097599344,[0.92901546 0.93090618 0.92390686 0.93026406 0.93623036],"[21024.8515625  22834.64648438 22185.2265625  23732.23632812
 26184.8359375 ]",[0.98666334 0.98656994 0.98771477 0.98400187 0.98107696],"[10667.8125      9847.15527344 10313.35449219 10072.44628906
  7445.4375    ]",0.930064582824707,23192.359375,0.9852053761482239,9669.2412109375,0.003944187521763279,1737.051998819226,0.002399042097584572,1144.688362119841,0.974065195,0.0255209968,20852.8504,0.973858246,0.999894245,11976.9538,False,False,5672227.23,7303083.64,9583970.17,32829.8042
