Solvent_Index alias Run_Index NStage_T1 RR_T1 TopPres_T1 StoF_T1 NStage_T1 RR_T1 TopPres_T2 DIST_C4H8_T1 DIST_C4H6_T1 RebDuty_T1 DIST_C4H6_T2 DIST_SOL_T2 RebDuty_T2 hasIssue hasERROR CAPEX OPEX TAC TimeCost 
0 C4H6O3 0 58 9.807095363946972 3.5060098604553085 2.1690164537134637 8 1.096584435873906 3.515412961290041 0.991953524 0.00785736184 18318.5125 0.991857303 0.999934169 9333.88693 False False 5862938.83 6377588.32 8735162.82 4.155166149139404 
0 C4H6O3 1 80 9.883857356258522 3.5057685412063404 1.8571715454525335 10 0.8939822127318098 3.506972904869528 0.996599217 0.0032072493 17925.2635 0.996596991 0.999947285 8169.30617 False False 6641868.8 6111354.34 8782148.11 2.425830841064453 
0 C4H6O3 2 80 9.889147498279344 3.500660950770225 1.8571209571879785 16 0.8894187895642305 3.5033550264008855 0.996601492 0.00320553732 17930.7097 0.996601501 0.999948046 8208.07023 False False 6836944.52 6118866.3 8868102.9 2.427962064743042 
0 C4H6O3 3 80 9.87911326784031 3.503400059406271 1.8577305456615938 11 0.8894187895642305 3.5075515506139587 0.996607414 0.00319931695 17919.1049 0.996607336 0.99994795 8173.68646 False False 6674250.69 6109616.38 8793431.38 2.4480535984039307 
0 C4H6O3 4 72 9.88239220568108 3.507631897630462 1.9630073820063672 8 0.9956213117947685 3.5362546834942603 0.995602424 0.00420513772 18090.0983 0.99550958 0.999927302 8623.92727 False False 6331515.33 6226268.84 8772264.89 2.416670322418213 
0 C4H6O3 5 80 9.872590329608357 3.501200096789997 1.8577305456615938 13 0.8894187895642305 3.5112268646888563 0.996612014 0.0031949591 17909.3011 0.996612034 0.999948046 8192.83805 False False 6738165.86 6110318.1 8819834.34 2.522214412689209 
0 C4H6O3 6 51 9.755293288135782 3.500311088345199 2.2921388281366006 9 1.117671168877907 3.5036813726405565 0.98882963 0.0109840214 18454.6063 0.988823451 0.999957953 9703.65176 False False 5655562.54 6450230.88 8724416.3 2.3989169597625732 
0 C4H6O3 7 48 9.972659350784 3.5001206230974002 2.2922172984676785 8 1.1799238338933704 3.5100481610738923 0.985118409 0.0146960696 18715.8989 0.985022879 0.999938597 9828.64203 False False 5554372.15 6558495.88 8791991.15 2.400491714477539 
0 C4H6O3 8 56 9.947905345520505 3.506336763307166 2.1636382813092654 8 1.1214528675604392 3.5092019406501342 0.990461432 0.00934967765 18480.2505 0.990369391 0.999935014 9372.76289 False False 5820097.29 6436754.48 8777101.76 2.435115337371826 
0 C4H6O3 9 44 9.793611909054903 3.5000221641004887 2.4039403077737584 8 1.2147868132579753 3.5003984711726552 0.982021716 0.0177948076 18679.15 0.981922296 0.999941047 10154.2718 False False 5389370.97 6579719.82 8746865.67 2.414313316345215 
0 C4H6O3 10 50 9.793728161904633 3.500864839224699 2.299136011268515 8 1.1775770178153968 3.5036817099044524 0.987560675 0.0122532868 18509.2436 0.987464421 0.999938528 9808.69014 False False 5598385.25 6493697.92 8744891.51 2.4698240756988525 
0 C4H6O3 11 77 9.966641281889643 3.505455102113407 1.870923214455137 9 0.9313069220779177 3.506478892834619 0.996181419 0.00362532732 18046.4771 0.996175367 0.999946715 8268.75106 False False 6532183.79 6166434.8 8793122.6 2.5240249633789062 
0 C4H6O3 12 43 9.933301500415618 3.5108869075644424 2.39278528078795 8 1.210646271649061 3.510774848485686 0.980635419 0.0191800665 18841.2886 0.980535774 0.999940498 10136.4319 False False 5366709.52 6622986.3 8781019.65 2.410968065261841 
0 C4H6O3 13 76 9.863791874447532 3.5000250291680457 1.9193379998116655 8 0.9852832321246936 3.5000782878603647 0.996258788 0.00354900396 17998.343 0.996172088 0.999927314 8455.73483 False False 6463882.13 6182171.32 8781394.02 2.4041666984558105 
0 C4H6O3 14 80 9.881779054771563 3.502211565403074 1.853112515503462 18 0.9219466949664893 3.503924069487592 0.996568008 0.00323882347 17912.4822 0.996568013 0.99994788 8258.5897 False False 6900051.59 6129520.42 8904133.31 2.460861921310425 
0 C4H6O3 15 80 9.904516366644083 3.5003334192135123 1.8481202327602986 14 0.8940747164206987 3.50892000394995 0.9965195 0.00328750615 17932.7109 0.996519511 0.999947785 8183.30333 False False 6776285.36 6118880.68 8843725.33 2.410881519317627 
0 C4H6O3 16 66 9.97229971387706 3.501604143504195 2.008584451482343 8 1.0221969889989733 3.5090329579469173 0.993950173 0.00585894075 18260.7747 0.993859849 0.999929954 8798.50009 False False 6150052.33 6300026.46 8773053.54 2.485166311264038 
