,NStage_T1,RR_T1,TopPres_T1,StoF,NStage_T2,RR_T2,TopPres_T2,opt_N_total,opt_RebDuty_total,f_all_DIST_C4H8_T1,f_all_RebDuty_T1,f_all_DIST_C4H6_T2,f_all_RebDuty_T2,f_ave_DIST_C4H8_T1,f_ave_RebDuty_T1,f_ave_DIST_C4H6_T2,f_ave_RebDuty_T2,f_std_DIST_C4H8_T1,f_std_RebDuty_T1,f_std_DIST_C4H6_T2,f_std_RebDuty_T2,DIST_C4H8_T1,DIST_C4H6_T1,RebDuty_T1,DIST_C4H6_T2,DIST_SOL_T2,RebDuty_T2,hasIssue,hasERROR,CAPEX,OPEX,TAC,RebDuty_total
0,80,9.989874721161309,3.5000471956822894,1.8867719417799715,18,0.3412121261358165,3.50000130072334,98.0,34607.473939170595,[0.9621467  0.96619564 0.96191847 0.96353489 0.97120595],"[21908.95507812 22700.53320312 23026.06835938 23501.48828125
 26789.77148438]",[0.98439217 0.98927784 0.98724318 0.98405796 0.98017794],"[10483.11621094 10816.57324219 10811.20800781 11307.84863281
 11691.8046875 ]",0.965000331401825,23585.36328125,0.9850298166275024,11022.11015625,0.0034562131916933115,1684.1227086037666,0.003093104335643829,425.9992616227964,0.97062364,0.0293761921,20875.6244,0.956699595,0.99999997,11322.3322,True,True,7329072.84,8216022.08,11163150.8,32197.9566
1,80,9.989693071992765,3.500016803714351,1.88682975443557,15,0.29574385080343635,3.500001056343311,95.0,34654.79074925177,[0.9621473  0.96619618 0.96191889 0.96353513 0.97120607],"[21909.03515625 22700.54296875 23026.15429688 23501.49023438
 26789.70507812]",[0.98476207 0.99032158 0.98758626 0.98331994 0.97906703],"[10482.16015625 10867.89648438 10816.24902344 11356.77148438
 11823.95703125]",0.9650007128715515,23585.385546875,0.9850113749504089,11069.4068359375,0.0034561000559658445,1684.074742581085,0.0038232616841130016,469.3566663079072,0.97062623,0.0293736023,20875.6212,0.97062208,0.999998852,11222.3227,True,True,7197475.57,8178988.38,11073199.9,32097.943900000002
2,80,9.98944399576369,3.500220794810446,1.8869016644713759,14,0.28707564931808544,3.500000558871357,94.0,34691.36585571475,[0.96214747 0.9661963  0.96191913 0.96353513 0.97120583],"[21909.53515625 22701.0625     23026.67382812 23502.08203125
 26790.15429688]",[0.9849658  0.99072438 0.98780245 0.98328906 0.97879386],"[10488.22558594 10906.57519531 10848.89550781 11396.20703125
 11887.43945312]",0.9650007724761963,23585.9015625,0.985115110874176,11105.4685546875,0.003455950642424727,1684.0511543888592,0.004049708304028363,486.28891145378617,0.970628671,0.0293711613,20875.7831,0.970628435,0.999999893,11202.7164,True,True,7183533.27,8172378.14,11060983.2,32078.499499999998
3,80,9.989725099845069,3.500005087780865,1.8872058935099842,17,0.32466111223768845,3.5000021608313197,97.0,34621.32623597613,[0.9621594  0.96620798 0.96193212 0.9635461  0.97121394],"[21911.41796875 22703.11132812 23028.71289062 23503.85351562
 26791.85546875]",[0.9845072  0.98961544 0.98734784 0.98376554 0.97981113],"[10484.43554688 10829.40917969 10804.70996094 11319.59277344
 11729.53710938]",0.9650119066238403,23587.790234375,0.9850094318389893,11033.5369140625,0.0034544539331814146,1683.9553209809333,0.003331825003658028,438.5855548060221,0.970643601,0.0293562313,20877.433,0.970217012,0.999999956,11290.7852,True,True,10444283.4,8204270.05,12404071.0,32168.218200000003
4,80,9.9916876274222,3.5000004535195046,1.8867644535806958,16,0.3093721936906224,3.5000039363921323,96.0,34635.82286393525,[0.96216005 0.96620888 0.96193314 0.96354848 0.97121686],"[21911.11914062 22703.48242188 23028.42773438 23504.13671875
 26792.82226562]",[0.98463136 0.98996758 0.98746336 0.98351568 0.97945362],"[10482.33398438 10845.0625     10804.86621094 11334.03222656
 11772.83691406]",0.9650134801864624,23587.99765625,0.985006320476532,11047.8263671875,0.0034550733414070115,1684.3598598379954,0.003573407672067211,453.31634548102994,0.970625182,0.0293746508,20878.1056,0.970622941,0.99999936,11257.3616,True,True,7272769.04,8192624.54,11117112.6,32135.4672
5,80,9.990817511533159,3.500033716457027,1.8865247137048244,13,0.2732153712228146,3.500000573338797,93.0,34719.87201746711,[0.96214592 0.96619493 0.9619177  0.96353513 0.97120667],"[21908.56445312 22700.453125   23025.67578125 23501.38085938
 26790.00976562]",[0.98505175 0.99097413 0.98784792 0.98311329 0.97804242],"[10483.86425781 10934.96191406 10872.82617188 11430.94921875
 11950.67773438]",0.9650000691413879,23585.216796875,0.9850059032440186,11134.655859375,0.0034566665140475113,1684.326715456636,0.004376549580417773,507.0786173767026,0.970613169,0.0293866636,20875.7514,0.970163848,0.999994722,11179.3925,True,True,7116470.2,8164738.72,11026376.7,32055.143900000003
6,80,9.989513336776715,3.5000116837472675,1.8868596136279134,10,0.2606847121080646,3.5000024036077213,90.0,34906.030809443066,[0.96214682 0.96619576 0.96191847 0.96353465 0.97120565],"[21908.99023438 22700.42578125 23026.09570312 23501.38476562
 26789.54296875]",[0.98572856 0.99166095 0.98844945 0.98348147 0.97576046],"[10521.640625   11126.59179688 11080.31054688 11653.0859375
 12222.09375   ]",0.9650002717971802,23585.287890625,0.9850161790847778,11320.74453125,0.0034561149533384877,1684.0392529624996,0.005375343006016286,575.6651913293349,0.970627455,0.0293723769,20875.5091,0.970514182,0.999969781,11170.3395,True,True,6987596.08,8165483.25,10975299.1,32045.848599999998
7,80,9.989659271460743,3.5000021823241556,1.8868581443976977,12,0.2656918837424762,3.5000002727437782,92.0,34769.33699065895,[0.96214795 0.96619672 0.96191967 0.96353567 0.97120643],"[21909.14648438 22700.6484375  23026.27148438 23501.57617188
 26789.76757812]",[0.98523235 0.99125457 0.98800939 0.98313707 0.97738063],"[10491.2265625  10985.29589844 10924.31152344 11488.91796875
 12029.52441406]",0.9650012850761414,23585.48203125,0.9850028038024903,11183.8552734375,0.0034559736410288556,1684.056640925771,0.004685195201840811,528.155821373986,0.970627551,0.0293722809,20875.6965,0.970625077,0.999999297,11171.0415,True,True,7146430.91,8164014.86,11037700.5,32046.737999999998
8,80,9.989691256186797,3.5000153342812013,1.886818688586382,11,0.26115447843100287,3.5000003926497927,91.0,34830.04506440679,[0.96214682 0.96619582 0.96191853 0.96353477 0.97120583],"[21908.96679688 22700.46484375 23026.07226562 23501.4140625
 26789.63671875]",[0.98545188 0.99148554 0.98820376 0.98325473 0.97660989],"[10502.5703125  11047.8359375  10992.14746094 11561.81640625
 12119.32519531]",0.9650003552436829,23585.3109375,0.9850011587142944,11244.7390625,0.0034561625480456714,1684.0767546386421,0.00501937149928663,551.1491190084071,0.970625724,0.0293741085,20875.5652,0.970519478,0.999971646,11167.1447,True,True,7025087.1,8162668.43,10987559.9,32042.7099
9,80,9.989725317894603,3.5000014698718194,1.8867971525638885,20,0.3737877929656913,3.50000034093219,100.0,34584.901949911015,[0.96214652 0.9661954  0.96191812 0.96353447 0.97120565],"[21908.84570312 22700.34375    23025.94726562 23501.29296875
 26789.55078125]",[0.98409122 0.98858213 0.98694569 0.98459953 0.98083156],"[10472.00976562 10790.296875   10831.796875   11277.71777344
 11626.70898438]",0.9650000333786011,23585.19609375,0.985010027885437,10999.7060546875,0.003456218369121283,1684.0903925761013,0.002644957589834096,405.19927449345005,0.970624808,0.0293750243,20875.4994,0.970624808,0.999999956,11393.1097,True,True,7407588.98,8241896.18,11220597.4,32268.6091
