Solvent_Index alias Run_Index NStage_T1 RR_T1 TopPres_T1 StoF_T1 NStage_T1 RR_T1 TopPres_T2 DIST_C4H8_T1 DIST_C4H6_T1 RebDuty_T1 DIST_C4H6_T2 DIST_SOL_T2 RebDuty_T2 hasIssue hasERROR CAPEX OPEX TAC TimeCost 
0 C5H8O3-D2 0 80 9.952234140942181 3.500062609894852 2.181414740152188 12 0.5033146883273978 3.5003906205150814 0.993682809 0.00631322672 21548.8284 0.993651004 0.999991795 10337.7673 False False 7683474.1 6875740.64 9965379.32 4.226845979690552 
0 C5H8O3-D2 1 80 9.955708875693578 3.500400624203974 2.1806428582267525 20 0.5848982255848054 3.500534044457513 0.993673469 0.00632256716 21550.5059 0.99367347 0.999999091 10535.0167 False False 8037622.92 6924051.51 10156098.7 2.508159637451172 
0 C5H8O3-D2 2 80 9.933888674684283 3.50049086796836 2.1858366504870603 19 0.5701114027413188 3.5009009846453587 0.993736727 0.00625930141 21543.8171 0.993736728 0.999999092 10514.9171 False False 7991404.65 6912876.37 10126338.5 2.4300801753997803 
0 C5H8O3-D2 3 80 9.933077612325164 3.50016530252413 2.187696513646504 16 0.536478135093417 3.5000711196888603 0.993758615 0.00623741315 21550.7436 0.993758617 0.999999092 10438.2358 False False 7860776.2 6894633.8 10055568.3 2.4415996074676514 
0 C5H8O3-D2 4 80 9.951255053223651 3.500029151187828 2.1830221000770313 17 0.5435937119098415 3.50032907568038 0.993701739 0.00629429568 21554.6873 0.993701741 0.999999092 10449.5533 False False 7905461.58 6901836.2 10080739.3 2.402132034301758 
0 C5H8O3-D2 5 80 9.949534445887206 3.5000240524519355 2.181899558010569 15 0.5177384915336095 3.5002048805361214 0.993689002 0.00630703373 21547.2467 0.993688253 0.999998919 10388.7096 True True 7819835.85 6885621.0 10030092.8 2.5361058712005615 
0 C5H8O3-D2 6 80 9.933855811912526 3.5000161672529204 2.1858490121694385 18 0.5547815458961289 3.500404638567165 0.993737431 0.00625859897 21543.3507 0.993737432 0.999999092 10482.5082 False False 7946641.38 6904588.83 10100051.0 2.427353620529175 
0 C5H8O3-D2 7 80 9.933277426433968 3.5000229740614768 2.1858943323899873 10 0.5107233831170673 3.5000879230452266 0.993738051 0.00625797908 21542.7624 0.993544075 0.999954674 10352.9229 False False 7597215.68 6877949.41 9932902.31 2.5997836589813232 
0 C5H8O3-D2 8 80 9.933880772755057 3.5001058484890613 2.1858888791487083 14 0.5108053032753161 3.500020157073717 0.993737772 0.00625825776 21543.654 0.993736279 0.99999875 10376.3056 False False 7768840.48 6878815.77 10002781.5 2.430459499359131 
0 C5H8O3-D2 9 80 9.955909944883434 3.500097997932314 2.1808136378791776 11 0.5049552795473286 3.500481478042227 0.99367583 0.00632020701 21551.252 0.993476752 0.999953399 10345.8034 False False 7643070.14 6881151.03 9954542.68 2.41064715385437 
0 C5H8O3-D2 10 80 9.954390677534196 3.5000318808124153 2.1805130104598356 13 0.5052849567697413 3.5000248853012517 0.993672677 0.0063233602 21547.737 0.993641166 0.999991859 10349.2086 False False 7726885.34 6878256.22 9985351.2 2.429250955581665 
