Solvent_Index alias Run_Index NStage_T1 RR_T1 TopPres_T1 StoF_T1 NStage_T1 RR_T1 TopPres_T2 DIST_C4H8_T1 DIST_C4H6_T1 RebDuty_T1 DIST_C4H6_T2 DIST_SOL_T2 RebDuty_T2 hasIssue hasERROR CAPEX OPEX TAC TimeCost 
0 C4H6O2-N1 0 80 9.158606349032187 3.500552883865406 2.663563127833778 18 1.9195502923965664 3.5007960487102063 0.986878818 0.000390434705 17832.8997 0.986811653 0.997597318 7858.47399 False False 7155040.68 5869181.33 8746329.11 4.202636480331421 
0 C4H6O2-N1 1 74 9.159101204754265 3.5000220408848297 2.787778798440488 19 1.9776359787184388 3.500143207289074 0.986824654 0.00054937239 18021.9083 0.986798232 0.997730478 8107.54698 False False 7026619.09 5937723.32 8763230.88 2.4334373474121094 
0 C4H6O2-N1 2 69 9.70057178153678 3.5001293261217428 2.7647825117425318 18 1.9879646857751798 3.500246085214168 0.98641156 0.00084314439 18685.3049 0.986348842 0.997683445 8139.64366 False False 6955545.85 6134441.83 8931369.78 2.4108314514160156 
0 C4H6O2-N1 3 64 9.991398303027008 3.500998559985143 2.8219881986393047 18 1.9998848612614857 3.567739736797118 0.985876738 0.00137241411 19154.5203 0.98580985 0.997728667 8309.04475 False False 6870514.23 6274745.28 9037480.76 2.423785448074341 
0 C4H6O2-N1 4 74 9.159119134673702 3.500048018121934 2.787778798440488 20 1.97192355114549 3.5001611021098618 0.986824539 0.000549372818 18021.9486 0.986797392 0.997730422 8108.28736 False False 7055795.02 5936719.54 8773959.17 2.4335293769836426 
0 C4H6O2-N1 5 73 9.377739631449263 3.500390771165241 2.7532455783736225 18 1.9759370810148345 3.5000566220674934 0.986716326 0.000586854181 18250.0746 0.986652552 0.997682357 8075.81728 False False 7008805.37 6004997.98 8823342.37 2.393773078918457 
0 C4H6O2-N1 6 80 9.158910742766304 3.5000062167275083 2.663563127833778 17 1.9286236603245002 3.500090936239835 0.986881091 0.00039042925 17833.0313 0.986815509 0.997597885 7862.74141 False False 7127202.27 5871616.14 8737569.68 2.432483434677124 
0 C4H6O2-N1 7 74 9.158863037783462 3.5000452820195376 2.788000816022245 18 1.9882481900118947 3.501763217273972 0.986824964 0.000549179661 18022.0265 0.986761253 0.997723992 8115.01283 False False 6998342.36 5940716.11 8754853.18 2.4285964965820312 
0 C4H6O2-N1 8 72 9.691230368505805 3.50083744944629 2.694672289200971 16 1.979536648275044 3.500025233943737 0.986419276 0.000774930735 18564.5946 0.986270099 0.997595737 8021.71797 False False 6978105.78 6099891.04 8905890.68 2.471996545791626 
0 C4H6O2-N1 9 72 9.691230368505805 3.500074118131872 2.6956985557299804 17 1.9720635720545379 3.500677749034693 0.986424653 0.000773659886 18566.1622 0.986362529 0.997613564 8022.36383 False False 7008673.5 6098722.76 8917014.13 2.437358856201172 
0 C4H6O2-N1 10 80 9.158936660680824 3.5000307337090804 2.663563127833778 16 1.9581754556504474 3.503076171105063 0.986880981 0.000390429829 17833.0806 0.986727702 0.997581399 7897.86756 False False 7103581.4 5881941.28 8738396.52 2.4198455810546875 
0 C4H6O2-N1 11 65 9.945087884486744 3.5008802895108 2.8066995866741222 18 1.9961144221958085 3.500283951473116 0.986071382 0.00117187185 19070.0398 0.986008938 0.997716043 8223.71712 False False 6882529.79 6244087.0 9011654.12 2.4704184532165527 
0 C4H6O2-N1 12 69 9.70057178153678 3.500196626662228 2.7647825117425318 17 1.9879354143499324 3.5002389644226195 0.986411272 0.000843145303 18685.3427 0.986349417 0.997683392 8130.75604 False False 6924333.28 6133275.27 8917652.19 2.428956985473633 
0 C4H6O2-N1 13 67 9.903651015475075 3.5011021892784586 2.7649564446930466 17 1.9965287808600813 3.5000869745575507 0.986190273 0.00102387996 18950.5568 0.986129234 0.997676395 8160.55353 False False 6904267.83 6212377.06 8988685.36 2.439387559890747 
0 C4H6O2-N1 14 80 9.158938124155746 3.500002631956954 2.663563127833778 15 1.990230211604948 3.5000500744245877 0.986881101 0.000390429415 17833.0676 0.986734079 0.99758235 7932.21984 False False 7079931.22 5892697.11 8739642.26 2.4229345321655273 
0 C4H6O2-N1 15 80 9.158936409171337 3.5000041884264745 2.663563127833778 19 1.9046153158301034 3.500050832502249 0.986881094 0.000390429558 17833.066 0.986852643 0.997605013 7845.9472 False False 7181874.96 5864757.47 8752695.71 2.4047205448150635 
0 C4H6O2-N1 16 73 9.326698865963325 3.50090780736756 2.7662892465515814 17 1.9979294798365053 3.50003082949517 0.986746979 0.000574234997 18204.695 0.986685349 0.997696783 8108.57557 False False 6972803.78 5997790.55 8801658.17 2.4839799404144287 
0 C4H6O2-N1 17 80 9.158936409171337 3.5000053440419863 2.663563127833778 20 1.9042515686835513 3.500050832502249 0.986881089 0.000390429405 17833.0666 0.986852092 0.997605009 7853.85944 False False 7211586.55 5865721.5 8765607.21 2.441328287124634 
0 C4H6O2-N1 18 68 9.814471088453711 3.5006114110779243 2.764167110880604 17 1.9882025535386343 3.500222340382141 0.986219658 0.00101295662 18833.6932 0.986157947 0.997678951 8139.57254 False False 6916830.87 6175680.19 8957040.28 2.434255599975586 
