,NStage_T1,RR_T1,TopPres_T1,StoF,NStage_T2,RR_T2,TopPres_T2,opt_DIST_C4H8_T1,opt_RebDuty_total,f_all_DIST_C4H8_T1,f_all_RebDuty_T1,f_all_DIST_C4H6_T2,f_all_RebDuty_T2,f_ave_DIST_C4H8_T1,f_ave_RebDuty_T1,f_ave_DIST_C4H6_T2,f_ave_RebDuty_T2,f_std_DIST_C4H8_T1,f_std_RebDuty_T1,f_std_DIST_C4H6_T2,f_std_RebDuty_T2,DIST_C4H8_T1,DIST_C4H6_T1,RebDuty_T1,DIST_C4H6_T2,DIST_SOL_T2,RebDuty_T2,hasIssue,hasERROR,CAPEX,OPEX,TAC,RebDuty_total
0,80,9.994471297978157,3.5002134897980546,2.8414570142894626,19,1.0348027508085205,3.5000390809862094,0.9650025484261524,33302.3929551795,[0.96382439 0.97317773 0.96637994 0.95568454 0.9659462 ],"[23084.96875    23899.21484375 23328.85546875 23716.953125
 27100.        ]",[0.98470169 0.98515493 0.98643249 0.98649269 0.98244607],"[ 9099.92089844  9599.84472656  9626.42578125 10025.98828125
  7029.79980469]",0.9650025606155396,24225.9984375,0.9850455760955811,9076.3958984375,0.005618444248394426,1465.1016266941172,0.0014768417692094236,1064.6470060752952,0.990606715,0.00937573146,21051.377,0.990606722,0.999996911,11034.6288,False,False,7916842.92,7035117.06,10218596.8,32086.0058
1,80,9.999162912088861,3.5051187910196044,3.124942442094681,20,1.1717079861719322,3.500297365591531,0.9718707958569442,34995.507083426084,[0.97105139 0.97885418 0.97375667 0.96369696 0.97199482],"[24507.9921875  25110.02734375 24705.0546875  25001.38867188
 28505.24609375]",[0.9849124  0.98455381 0.9863447  0.98699087 0.98279703],"[ 9511.98339844 10025.62988281 10069.64648438 10353.01074219
  7187.55859375]",0.9718708038330078,25565.941796875,0.9851197600364685,9429.5658203125,0.004895357334068608,1485.0233641399807,0.0014669628707003849,1153.354690283079,0.993348287,0.00663376007,21994.3811,0.993348291,0.999997127,11689.2404,False,False,8169298.45,7292151.73,10577147.6,33683.6215
2,80,9.988408101548641,3.501911560739941,3.103819675717401,20,1.1602886780644783,3.5003261548422415,0.971345870718778,34848.91730817594,[0.97050458 0.97842681 0.97320247 0.9630754  0.97152013],"[24378.31835938 25005.21289062 24586.29882812 24889.859375
 28385.14257812]",[0.98486853 0.98453403 0.9863323  0.9869206  0.98269331],"[ 9478.01953125  9992.00488281 10034.67382812 10324.67480469
  7170.37255859]",0.9713458776473999,25448.96640625,0.985069751739502,9399.94912109375,0.004954301888960881,1484.6636627825558,0.0014828749784310381,1147.6610741494621,0.993178916,0.00680318944,21903.8997,0.993178919,0.999997117,11646.3755,False,False,8150530.02,7269290.11,10546738.9,33550.275200000004
3,80,9.985040536378992,3.5022172215048637,2.944909865210116,20,1.0918608767167752,3.5000183462614785,0.9676054098596222,33895.52108876969,[0.96656913 0.97534817 0.96920121 0.95869344 0.96821487],"[23574.55078125 24324.63867188 23816.99804688 24172.546875
 27599.92773438]",[0.98484683 0.98471987 0.98650718 0.98665315 0.98248231],"[ 9250.11816406  9761.43554688  9791.28320312 10129.75878906
  7056.33837891]",0.9676053643226623,24697.732421875,0.985041868686676,9197.78681640625,0.0053547254441350285,1474.7872032246644,0.0015123753030295453,1106.9823477041302,0.991736885,0.00824540671,21375.4035,0.99173689,0.999996993,11295.6149,False,False,8030660.74,7129133.02,10358380.6,32671.0184
4,80,9.999957403814994,3.501815984936163,2.919529838462015,20,1.08992762608486,3.5000874734753946,0.9670697808946119,33776.157146607104,[0.96599901 0.9749043  0.96861982 0.95807338 0.96775246],"[23469.98046875 24235.78320312 23711.39453125 24076.28320312
 27493.171875  ]",[0.9850139  0.98493791 0.98668206 0.98676586 0.98276216],"[ 9231.40625     9738.86621094  9766.37402344 10110.53222656
  7046.9921875 ]",0.9670697927474976,24597.32265625,0.9852323770523072,9178.8341796875,0.005409809183435093,1472.678147865107,0.0014621610395294513,1102.217246898394,0.991480692,0.00850164223,21312.6997,0.991480697,0.999996975,11252.0982,False,False,8018704.5,7116333.46,10340773.2,32564.7979
5,80,9.9998717380723,3.505541439297466,2.915823027797883,20,1.080216497298927,3.500402959248289,0.9669768333736419,33745.694993654564,[0.96589893 0.97482568 0.96851927 0.95796573 0.96767467],"[23457.87304688 24221.06640625 23698.328125   24063.97070312
 27478.625     ]",[0.98485672 0.98476505 0.98655218 0.98661512 0.98246968],"[ 9209.19433594  9720.24902344  9747.34765625 10094.8671875
  7036.95263672]",0.9669768571853637,24583.97265625,0.9850517511367798,9161.72216796875,0.005419083267150716,1471.9770198401743,0.00151543677704636,1099.3241792974843,0.991434552,0.00854774306,21303.6958,0.991434557,0.999996964,11228.0315,False,False,8012488.77,7109088.65,10331029.0,32531.7273
6,80,9.988912093986476,3.503089198005258,3.1102648580718717,20,1.1701930905588709,3.500455596900408,0.9714907818781346,34900.62445209124,[0.97065622 0.97854471 0.97335601 0.96324664 0.9716503 ],"[24414.38085938 25033.7890625  24619.62304688 24920.76953125
 28418.578125  ]",[0.98500061 0.98468035 0.98644048 0.98705077 0.98295009],"[ 9502.32617188 10013.21289062 10056.15234375 10342.453125
  7181.83496094]",0.9714907765388489,25481.428125,0.9852244615554809,9419.1958984375,0.004938112295492829,1484.780574447378,0.0014375695167656716,1150.9707393018443,0.993235165,0.00674691854,21927.6025,0.993235169,0.99999712,11668.6306,False,False,8156946.73,7277953.63,10557982.7,33596.2331
7,80,9.988912093986476,3.500432110141348,3.1178649081611103,20,1.1701930905588709,3.5003726234215864,0.9716560530117218,34937.87273029139,[0.97083133 0.97868025 0.97353137 0.96344191 0.97179544],"[24449.09179688 25065.54882812 24652.80664062 24951.82226562
 28453.30664062]",[0.98494059 0.98459792 0.98637831 0.98700666 0.98284364],"[ 9505.67089844 10018.34375    10061.8671875  10346.83984375
  7184.06542969]",0.971656060218811,25514.515234375,0.9851534247398377,9423.357421875,0.004919917558440766,1485.419667446712,0.0014576588330094634,1152.0180006983524,0.993300396,0.00668170942,21951.1527,0.9933004,0.99999713,11683.3225,False,False,8162905.61,7283600.17,10566025.4,33634.4752
8,80,9.999522800949098,3.5019912844291596,3.103819675717401,20,1.161986079095388,3.5000011829992244,0.9714115192792925,34864.87514597788,[0.97056961 0.97848117 0.97326988 0.9631539  0.97158301],"[24393.515625   25019.05664062 24599.05664062 24903.36132812
 28398.9140625 ]",[0.98490012 0.98457044 0.98635906 0.98694849 0.98275119],"[ 9481.09179688  9994.33984375 10036.96777344 10326.609375
  7171.45849609]",0.9714115142822266,25462.780859375,0.9851058602333069,9402.09345703125,0.004946918862320536,1484.5920145441078,0.00147236301243504,1148.087446969614,0.993177339,0.00680477044,21919.4361,0.993177343,0.999997118,11648.1908,False,False,8154309.2,7274057.17,10553025.6,33567.6269
9,80,9.999468794358123,3.506828533757117,3.0257831002144178,20,1.1348074630820382,3.5015617067886637,0.9696461184677192,34416.41803189151,[0.96870953 0.97703344 0.97138906 0.96107703 0.97002161],"[24003.70898438 24687.32421875 24228.63867188 24558.6328125
 28020.24023438]",[0.98501486 0.98481607 0.98655814 0.98694092 0.98289269],"[ 9387.6640625   9895.77050781  9932.58007812 10243.31152344
  7124.23291016]",0.9696461319923401,25099.708984375,0.9852445363998413,9316.71181640625,0.005139215606283071,1480.0207356814906,0.0014401927427058186,1130.0608546917229,0.992533038,0.00744910688,21665.2894,0.992533043,0.99999705,11482.2709,False,False,8095867.01,7208186.98,10463654.9,33147.5603
