,NStage_T1,RR_T1,TopPres_T1,StoF,NStage_T2,RR_T2,TopPres_T2,opt_N_total,opt_RebDuty_total,f_all_DIST_C4H8_T1,f_all_RebDuty_T1,f_all_DIST_C4H6_T2,f_all_RebDuty_T2,f_ave_DIST_C4H8_T1,f_ave_RebDuty_T1,f_ave_DIST_C4H6_T2,f_ave_RebDuty_T2,f_std_DIST_C4H8_T1,f_std_RebDuty_T1,f_std_DIST_C4H6_T2,f_std_RebDuty_T2,DIST_C4H8_T1,DIST_C4H6_T1,RebDuty_T1,DIST_C4H6_T2,DIST_SOL_T2,RebDuty_T2,hasIssue,hasERROR,CAPEX,OPEX,TAC,RebDuty_total
13,76,9.863791874447532,3.5000250291680457,1.9193379998116655,8,0.9852832321246936,3.5000782878603647,84.0,29504.19408248063,[0.96389419 0.97128189 0.94007617 0.95664632 0.97031409],"[17131.22460938 17970.68164062 18251.93359375 19385.87890625
 21816.33984375]",[0.98622268 0.98842782 0.98727745 0.98492789 0.97893161],"[13187.65722656 10385.38867188 11212.9765625  11071.48632812
  7107.41845703]",0.9604425311088562,18911.21171875,0.9851574897766113,10592.98544921875,0.011454718713029558,1621.8925331265127,0.0033207907073235653,1976.7623723045963,0.996258788,0.00354900396,17998.343,0.996172088,0.999927314,8455.73483,False,False,6463882.13,6182171.32,8781394.02,26454.077830000002
14,80,9.881779054771563,3.502211565403074,1.853112515503462,18,0.9219466949664893,3.503924069487592,98.0,28854.77176825435,[0.96446967 0.97155273 0.93859917 0.9558627  0.96963781],"[16996.76367188 17748.68359375 18032.55859375 19121.0234375
 21550.875     ]",[0.98485523 0.98731273 0.98629528 0.98361385 0.98527205],"[12304.55957031 10132.15234375 10931.9140625  11139.59570312
  6315.73095703]",0.9600244164466858,18689.980859375,0.9854698300361633,10164.79052734375,0.01201200021785603,1584.6603427660532,0.0012600935754746546,2046.1505337100925,0.996568008,0.00323882347,17912.4822,0.996568013,0.99994788,8258.5897,False,False,6900051.59,6129520.42,8904133.31,26171.0719
15,80,9.904516366644083,3.5003334192135123,1.8481202327602986,14,0.8940747164206987,3.50892000394995,94.0,28936.6207512611,[0.96449751 0.97158378 0.93864918 0.95590681 0.96967822],"[17008.60351562 17759.08984375 18034.25       19128.45507812
 21555.67382812]",[0.98507905 0.98897237 0.98646706 0.9838658  0.98448271],"[12517.52734375 10099.39550781 10993.37792969 11049.72851562
  6537.00146484]",0.960063099861145,18697.214453125,0.9857733964920044,10239.40615234375,0.012005594869453212,1582.8938702416365,0.0018166734768357315,2007.104152095893,0.9965195,0.00328750615,17932.7109,0.996519511,0.999947785,8183.30333,False,False,6776285.36,6118880.68,8843725.33,26116.014229999997
16,66,9.97229971387706,3.501604143504195,2.008584451482343,8,1.0221969889989733,3.5090329579469173,74.0,30179.154752851602,[0.96150821 0.96927166 0.94136429 0.95717269 0.97094649],"[17440.11328125 18478.99414062 18640.140625   19901.48828125
 22328.69140625]",[0.98608577 0.98831022 0.9872458  0.98501968 0.97890395],"[13549.74121094 10614.19238281 11442.078125   11306.47949219
  7193.84521484]",0.9600526690483093,19357.885546875,0.9851130843162537,10821.26728515625,0.010614458047276306,1678.4903768907766,0.003294793927632898,2062.351950553478,0.993950173,0.00585894075,18260.7747,0.993859849,0.999929954,8798.50009,False,False,6150052.33,6300026.46,8773053.54,27059.274790000003
17,68,9.932060591218653,3.501048843680623,1.9949060464152546,10,1.0241579919254917,3.5036994866292352,78.0,30012.259337688643,[0.96195918 0.96970236 0.94114101 0.95707572 0.9708401 ],"[17366.44140625 18367.16210938 18560.11914062 19798.03320312
 22223.4609375 ]",[0.98625773 0.98931199 0.98750895 0.98520309 0.98263848],"[13408.46972656 10558.4609375  11419.609375   11351.91894531
  7007.62011719]",0.9601436734199524,19263.043359375,0.986184048652649,10749.2158203125,0.01076653797354444,1669.9755093887793,0.0022395620435257855,2093.811631638217,0.994594498,0.00521437661,18192.1417,0.994592705,0.999951631,8764.65958,False,False,6285836.22,6278096.84,8805724.64,26956.80128
18,73,9.881132458990038,3.5020844477680044,1.9434778252166611,9,0.9956213117947685,3.5002029458149706,82.0,29648.901498938478,[0.96296591 0.97055727 0.94021565 0.9566316  0.97041422],"[17195.70703125 18088.15820312 18342.37109375 19520.77148438
 21946.63085938]",[0.98622012 0.98886847 0.98736668 0.9849999  0.98081964],"[13238.98046875 10429.72949219 11276.11816406 11169.64550781
  7036.40185547]",0.9601569294929504,19018.727734375,0.9856549620628356,10630.17509765625,0.011237012023138355,1641.4315141442592,0.0027344273081259837,2023.3398523102662,0.995881737,0.00392616659,18052.0614,0.995876063,0.999949098,8554.33644,False,False,6401104.79,6210224.9,8784203.89,26606.397839999998
19,68,9.932060591218653,3.501048843680623,1.9949060464152546,8,1.0280941783174795,3.500552886940417,76.0,30056.985589524473,[0.96195918 0.96970236 0.94114101 0.95707572 0.9708401 ],"[17366.44140625 18367.16210938 18560.11914062 19798.03320312
 22223.4609375 ]",[0.98626941 0.98842609 0.98739308 0.9851371  0.97925329],"[13503.73632812 10587.29492188 11411.64257812 11283.25390625
  7183.77783203]",0.9601436734199524,19263.043359375,0.9852957963943482,10793.94111328125,0.01076653797354444,1669.9755093887793,0.0032150368730275002,2051.338771686995,0.994594498,0.00521437661,18192.1417,0.994506507,0.999930003,8752.31916,False,False,6214023.69,6277125.29,8775876.2,26944.46086
20,44,9.793611909054903,3.5001497567165125,2.4039403077737584,9,1.2164236412625238,3.5003984711726552,53.0,32253.16634671008,[0.95942515 0.96500409 0.94548279 0.95896941 0.97123802],"[18283.875      19833.8671875  19837.68945312 20988.33398438
 23577.5       ]",[0.98578411 0.98831534 0.98736888 0.98560309 0.98124588],"[14929.59472656 11582.64746094 12411.10742188 12346.52148438
  7474.68212891]",0.9600238919258117,20504.253125,0.9856634616851807,11748.91064453125,0.008526112666287127,1760.851162645512,0.002427929427459391,2416.984375932571,0.98202128,0.01779523,18679.2314,0.98201567,0.999960593,10165.2436,False,False,5430609.96,6581541.96,8765270.62,28844.475
21,51,9.75236680359732,3.500359018666187,2.2921388281366006,8,1.1752319765195474,3.510254345449539,59.0,31622.374843682068,[0.95985669 0.96648073 0.94429809 0.9583596  0.97126329],"[17921.36328125 19328.51757812 19412.19140625 20641.24414062
 23132.76171875]",[0.98600316 0.98807329 0.98744744 0.98553997 0.97964853],"[14627.65332031 11345.95703125 12158.1484375  12066.57226562
  7477.47265625]",0.9600516796112061,20087.215625,0.9853424787521362,11535.1607421875,0.009144503249865092,1749.5425346324039,0.0029928161443235984,2312.3430916930474,0.988831939,0.0109817097,18450.6264,0.988735084,0.999938149,9782.41895,False,False,5626358.59,6473342.05,8735784.13,28233.04535
22,80,9.880584924225426,3.500948784465582,1.853112515503462,9,0.9333262883508867,3.5009994608632304,89.0,29062.02943947344,[0.96446079 0.97154367 0.93858099 0.95585084 0.96962851],"[16993.765625   17747.15625    18029.9296875  19118.56054688
 21548.875     ]",[0.98596871 0.98873794 0.98705494 0.98455495 0.98006433],"[12838.2421875  10174.01757812 11025.08789062 10899.69238281
  6934.82617188]",0.96001296043396,18687.657421875,0.985276174545288,10374.3732421875,0.012015422649574736,1584.8445462499465,0.002943158781133922,1930.837454261269,0.996569446,0.00323752419,17910.3983,0.996563561,0.999946311,8207.06483,False,False,6615779.1,6122957.15,8783259.86,26117.46313
