,NStage_T1,RR_T1,TopPres_T1,StoF,NStage_T2,RR_T2,TopPres_T2,opt_N_total,opt_RebDuty_total,f_all_DIST_C4H8_T1,f_all_RebDuty_T1,f_all_DIST_C4H6_T2,f_all_RebDuty_T2,f_ave_DIST_C4H8_T1,f_ave_RebDuty_T1,f_ave_DIST_C4H6_T2,f_ave_RebDuty_T2,f_std_DIST_C4H8_T1,f_std_RebDuty_T1,f_std_DIST_C4H6_T2,f_std_RebDuty_T2,DIST_C4H8_T1,DIST_C4H6_T1,RebDuty_T1,DIST_C4H6_T2,DIST_SOL_T2,RebDuty_T2,hasIssue,hasERROR,CAPEX,OPEX,TAC,RebDuty_total
0,80,9.952234140942181,3.500062609894852,2.181414740152188,12,0.5033146883273978,3.5003906205150814,92.0,34570.10361956602,[0.96133709 0.96448761 0.96166039 0.96816516 0.96940416],"[23283.45117188 23090.29296875 22853.75       24526.21289062
 25128.75195312]",[0.98501563 0.99117094 0.98739469 0.98397416 0.9776749 ],"[11354.56640625 11089.64355469 11340.49316406 10264.61328125
  9918.74316406]",0.9650108814239502,23776.491796875,0.9850460648536682,10793.6119140625,0.0032938353488529354,889.505431339864,0.00443878655596005,591.0361510774251,0.993682809,0.00631322672,21548.8284,0.993651004,0.999991795,10337.7673,False,False,7683474.1,6875740.64,9965379.32,31886.595699999998
1,80,9.955708875693578,3.500400624203974,2.1806428582267525,20,0.5848982255848054,3.500534044457513,100.0,33870.40216066321,[0.96133959 0.96448976 0.96166241 0.96816838 0.96940941],"[23284.57421875 23092.02148438 22854.54101562 24528.49609375
 25130.75      ]",[0.98415357 0.98881042 0.98644674 0.98457229 0.98123336],"[10973.1015625  10104.59082031 10541.46582031  9475.52246094
  9366.93066406]",0.9650139093399048,23778.0765625,0.9850432753562928,10092.322265625,0.003294812177574479,889.9425758158877,0.002517536820905266,613.8872200388292,0.993673469,0.00632256716,21550.5059,0.99367347,0.999999091,10535.0167,False,False,8037622.92,6924051.51,10156098.7,32085.5226
2,80,9.933888674684283,3.50049086796836,2.1858366504870603,19,0.5701114027413188,3.5009009846453587,99.0,33941.04173801489,[0.96133274 0.96448421 0.96165842 0.96815568 0.96938276],"[23281.72851562 23085.53320312 22855.26171875 24519.73242188
 25122.76171875]",[0.98420691 0.98910135 0.98653448 0.98437297 0.98090738],"[11038.28417969 10209.64257812 10613.72558594  9555.11523438
  9423.42285156]",0.9650027632713318,23773.003515625,0.9850246191024781,10168.0380859375,0.0032877929702972977,887.205481076143,0.0027182472766490574,614.4628246435102,0.993736727,0.00625930141,21543.8171,0.993736728,0.999999092,10514.9171,False,False,7991404.65,6912876.37,10126338.5,32058.7342
3,80,9.933077612325164,3.50016530252413,2.187696513646504,16,0.536478135093417,3.5000711196888603,96.0,34183.29486914963,[0.96138424 0.96453619 0.96171367 0.96819723 0.96941817],"[23289.30273438 23094.00585938 22864.33789062 24527.14453125
 25129.9375    ]",[0.98454559 0.99019319 0.98699385 0.98407274 0.98024017],"[11190.79296875 10547.3671875  10864.45703125  9803.61621094
  9605.515625  ]",0.9650498986244201,23780.945703125,0.9852091073989868,10402.3498046875,0.00328081800996861,886.6070830666522,0.0032999490560723776,608.2174577104804,0.993758615,0.00623741315,21550.7436,0.993758617,0.999999092,10438.2358,False,False,7860776.2,6894633.8,10055568.3,31988.979400000004
4,80,9.951255053223651,3.500029151187828,2.1830221000770313,17,0.5435937119098415,3.50032907568038,97.0,34092.6510630816,[0.96137929 0.96453011 0.96170563 0.96819913 0.96943271],"[23289.93164062 23097.4453125  22861.63476562 24532.60546875
 25134.85546875]",[0.9843998  0.98979902 0.98680276 0.98409837 0.98042816],"[11129.1875     10417.62109375 10760.79394531  9703.75585938
  9535.42382812]",0.9650493741035462,23783.29453125,0.9851056218147278,10309.3564453125,0.003287991691274766,888.981064490215,0.0031080435039360583,608.8290029839415,0.993701739,0.00629429568,21554.6873,0.993701741,0.999999092,10449.5533,False,False,7905461.58,6901836.2,10080739.3,32004.2406
5,80,9.949534445887206,3.5000240524519355,2.181899558010569,15,0.5177384915336095,3.5002048805361214,95.0,34247.17272974844,[0.96133131 0.96448207 0.96165466 0.96815956 0.96939743],"[23282.27734375 23088.5703125  22852.84570312 24524.25585938
 25126.94921875]",[0.98451936 0.99038213 0.98691803 0.98379195 0.97949231],"[11213.9140625  10653.31152344 10946.21191406  9883.515625
  9664.00878906]",0.9650050044059754,23774.9796875,0.9850207567214966,10472.1923828125,0.0032935955155600346,889.2109884534655,0.0035963636757347602,601.2238777062928,0.993689002,0.00630703373,21547.2467,0.993688253,0.999998919,10388.7096,True,True,7819835.85,6885621.0,10030092.8,31935.956299999998
6,80,9.933855811912526,3.5000161672529204,2.1858490121694385,18,0.5547815458961289,3.500404638567165,98.0,34008.8092847433,[0.9613331  0.96448499 0.96165907 0.96815598 0.96938312],"[23281.1875     23085.015625   22854.49414062 24518.9140625
 25122.15234375]",[0.98426461 0.98940653 0.98661709 0.98417562 0.98058665],"[11086.47949219 10309.96972656 10682.24121094  9626.53515625
  9477.0546875 ]",0.965003252029419,23772.352734375,0.9850100994110107,10236.4560546875,0.003287707751773457,887.1812429964942,0.00292335445465912,612.4316204478259,0.993737431,0.00625859897,21543.3507,0.993737432,0.999999092,10482.5082,False,False,7946641.38,6904588.83,10100051.0,32025.8589
7,80,9.933277426433968,3.5000229740614768,2.1858943323899873,10,0.5107233831170673,3.5000879230452266,90.0,34839.66885325366,[0.96133    0.96448189 0.96165591 0.9681533  0.96938038],"[23280.67578125 23084.34570312 22853.98632812 24518.22851562
 25121.50390625]",[0.98554486 0.99135089 0.98784256 0.98444527 0.97584152],"[11473.27734375 11439.70703125 11685.19921875 10601.79296875
 10139.62304688]",0.9650002956390381,23771.748046875,0.9850050210952759,11067.919921875,0.003287895184858546,887.1340929988411,0.005155504303961433,593.731159546376,0.993738051,0.00625797908,21542.7624,0.993544075,0.999954674,10352.9229,False,False,7597215.68,6877949.41,9932902.31,31895.685299999997
8,80,9.933880772755057,3.5001058484890613,2.1858888791487083,14,0.5108053032753161,3.500020157073717,94.0,34348.62348440556,[0.96133453 0.96448618 0.9616605  0.96815711 0.96938413],"[23281.5234375  23085.37109375 22854.90625    24519.31054688
 25122.4921875 ]",[0.98463297 0.99067557 0.98703188 0.9837662  0.97895926],"[11269.86230469 10795.046875   11069.05761719 10001.87402344
  9743.65917969]",0.9650044918060303,23772.720703125,0.9850131750106812,10575.9,0.0032875469441667375,887.1738346517129,0.0038597208456273204,599.1567529958182,0.993737772,0.00625825776,21543.654,0.993736279,0.99999875,10376.3056,False,False,7768840.48,6878815.77,10002781.5,31919.9596
9,80,9.955909944883434,3.500097997932314,2.1808136378791776,11,0.5049552795473286,3.500481478042227,91.0,34700.10240896731,[0.96134663 0.96449703 0.96166998 0.9681741  0.96941459],"[23285.31054688 23092.93554688 22855.28710938 24529.14257812
 25131.46679688]",[0.98527193 0.99131596 0.98762137 0.98419142 0.9768545 ],"[11405.15820312 11255.46582031 11501.79296875 10421.93652344
 10022.00683594]",0.9650204658508301,23778.828515625,0.9850510358810425,10921.2720703125,0.003293951385143973,889.8920599045988,0.004771305354289465,590.059270873437,0.99367583,0.00632020701,21551.252,0.993476752,0.999953399,10345.8034,False,False,7643070.14,6881151.03,9954542.68,31897.0554
