,NStage_T1,RR_T1,TopPres_T1,StoF,NStage_T2,RR_T2,TopPres_T2,opt_N_total,opt_RebDuty_total,f_all_DIST_C4H8_T1,f_all_RebDuty_T1,f_all_DIST_C4H6_T2,f_all_RebDuty_T2,f_ave_DIST_C4H8_T1,f_ave_RebDuty_T1,f_ave_DIST_C4H6_T2,f_ave_RebDuty_T2,f_std_DIST_C4H8_T1,f_std_RebDuty_T1,f_std_DIST_C4H6_T2,f_std_RebDuty_T2,DIST_C4H8_T1,DIST_C4H6_T1,RebDuty_T1,DIST_C4H6_T2,DIST_SOL_T2,RebDuty_T2,hasIssue,hasERROR,CAPEX,OPEX,TAC,RebDuty_total
30,61,9.92169804804292,3.5005317249985675,1.910604218014081,8,1.2557714506988185,3.5006444011596254,69.0,27533.801127947845,[0.96970952 0.96615189 0.97664112 0.95583731 0.95676166],"[23085.47851562 19273.75976562 21864.6171875  17323.10351562
 21501.625     ]",[0.98373199 0.98970699 0.98853022 0.98208654 0.98279059],[7956.23730469 6066.77441406 5393.51220703 6430.57666016 8773.31445312],0.9650202989578247,20609.716796875,0.9853692650794983,6924.0830078125,0.007884733990908258,2053.5958400355025,0.003127748541284714,1249.4937332527006,0.884223528,0.11576775,20416.7285,0.88298739,0.999658849,8070.48304,False,False,6355873.06,6519431.05,9075221.7,28487.21154
31,44,9.90274781409847,3.5018338500873836,2.342350188146982,8,1.558399514273976,3.5018111616846324,52.0,30265.710028433976,[0.96650946 0.96711886 0.97791821 0.95749176 0.95731872],"[25120.12109375 21330.61523438 24130.79101562 19364.28710938
 23811.24414062]",[0.98394001 0.9896031  0.98862851 0.98311424 0.98430967],[8386.44238281 6802.61669922 6106.38574219 7171.91064453 9104.12402344],0.9652714014053345,22751.41171875,0.9859191060066224,7514.2958984375,0.007598099532363544,2103.7106207729144,0.0026565787058815743,1085.7365159202923,0.870145435,0.129844298,21953.0137,0.868707326,0.999673615,9222.1505,False,False,5966308.62,6968663.91,9367804.93,31175.1642
32,43,9.640918245666972,3.5079233261593665,2.4320186667709804,8,1.5570139917315782,3.5004498857760606,51.0,30460.094200393694,[0.96649855 0.9670077  0.97795868 0.95712751 0.95669198],"[25276.01171875 21550.9765625  24359.87109375 19638.7265625
 23947.21875   ]",[0.98318428 0.98912013 0.98818922 0.98276365 0.98313314],[8372.72070312 6795.17675781 6109.11376953 7174.78564453 9075.88085938],0.9650568842887879,22954.5609375,0.9852780818939209,7505.535546875,0.00781264311290102,2064.6649412395564,0.0027764440813535644,1075.3597893774602,0.872011109,0.127977979,21965.3279,0.870415049,0.999651503,9319.63961,False,False,5920766.09,6937602.77,9318430.47,31284.967510000002
33,71,9.99641507790491,3.5006759034240553,1.7519032277401025,9,1.1191231039162917,3.5000858625040663,80.0,26612.457435916345,[0.97287476 0.96613932 0.975896   0.9551872  0.95610458],"[22533.58007812 18689.13671875 21154.71875    16899.54101562
 20753.09179688]",[0.98305285 0.98993027 0.98834908 0.98196054 0.98331201],[7689.15136719 5708.6484375  5042.70849609 6081.47998047 8510.22851562],0.9652403712272644,20006.013671875,0.9853209495544434,6606.443359375,0.008451785756935932,1982.4519309717414,0.003190232787878286,1290.2359121430145,0.887468052,0.112523871,19999.961,0.886393272,0.999676749,7558.69547,False,False,6678274.89,6366208.77,9051641.96,27558.656469999998
34,79,9.676043528737658,3.5002698319155146,1.7406072820954632,17,1.0125963516516985,3.5077360570951703,96.0,26074.391806673542,[0.9755373  0.96576995 0.97518456 0.95409834 0.95448023],"[22170.55273438 18420.27734375 20846.4375     16846.50976562
 20211.32226562]",[0.97971696 0.98844391 0.98697656 0.98395383 0.98626846],[7452.79003906 5628.54003906 4941.20214844 5936.47070312 7917.85351562],0.9650140762329101,19699.019921875,0.9850719451904297,6375.3712890625,0.009432533382713614,1868.662195576574,0.0030448465371172573,1126.7044285300972,0.89335305,0.106638637,19596.403,0.893353199,0.999997612,7280.04097,False,False,7114204.32,6171320.19,9032047.07,26876.44397
35,63,9.818048842847302,3.5023986369945543,1.904941448842866,8,1.258010675097277,3.508883644592176,71.0,27433.431281892023,[0.97041559 0.9661715  0.97660315 0.95571613 0.95657885],"[22952.27539062 19170.9296875  21749.19921875 17259.42773438
 21342.59960938]",[0.98380727 0.9897455  0.98857427 0.98214298 0.98292553],[7963.43603516 6085.23681641 5410.59570312 6445.95898438 8787.4921875 ],0.9650970458984375,20494.886328125,0.9854391098022461,6938.5439453125,0.008029856863132694,2027.3989808331303,0.003105466164577534,1246.9492554952212,0.886537488,0.113453702,20274.8052,0.885297561,0.99965711,8048.5655,False,False,6406813.67,6477725.55,9054000.17,28323.3707
36,79,9.676043528737658,3.5025684407499003,1.7406072820954632,15,1.0125963516516985,3.5077360570951703,94.0,26086.54657462904,[0.9755367  0.96577114 0.97518492 0.95409781 0.95448446],"[22173.51367188 18423.203125   20849.87695312 16852.28710938
 20216.57226562]",[0.98034495 0.98910236 0.98733538 0.98360324 0.98618478],[7484.27294922 5584.73779297 4904.35742188 5928.85351562 8015.06103516],0.9650150060653686,19703.090625,0.98531414270401,6383.45654296875,0.009431675695782089,1867.9917026325695,0.003059872264872939,1175.2684581224464,0.893333499,0.106658176,19597.7041,0.893322943,0.999994447,7263.40998,False,False,7051612.26,6168797.25,9004354.94,26861.11408
37,70,9.903932152317388,3.500383465408687,1.7795461487169941,8,1.1516890410366936,3.5143668000440793,78.0,26731.382218572217,[0.97243845 0.96594083 0.97589463 0.95503443 0.95591956],"[22532.1640625  18714.19335938 21201.07617188 16909.33984375
 20770.5859375 ]",[0.98340052 0.98956394 0.98834711 0.98162526 0.98206758],[7769.06347656 5804.56933594 5137.93164062 6171.73193359 8646.25      ],0.9650455832481384,20025.471875,0.9850008845329284,6705.90927734375,0.008445888453308648,1982.4467878640125,0.003303906422990199,1300.117838129666,0.886988972,0.113002778,19969.162,0.885778254,0.999641977,7666.6279,False,False,6603871.22,6370105.34,9025619.72,27635.7899
38,72,9.999509719650868,3.501446868188279,1.738395189825506,12,1.013057585356041,3.500573630748529,84.0,26328.22677614291,[0.97317898 0.9660995  0.9757809  0.95506054 0.95595944],"[22486.00976562 18639.81640625 21093.29492188 16872.04492188
 20681.84570312]",[0.98109472 0.98958594 0.98757797 0.98242766 0.98464036],[7507.64257812 5492.95751953 4829.64013672 5872.75097656 8165.13671875],0.9652158737182617,19954.60234375,0.9850653290748597,6373.6255859375,0.00853960328352081,1973.0357091223782,0.003151283650460412,1257.445773181859,0.886856322,0.113135655,19962.0284,0.886788562,0.999977533,7313.15451,False,False,6775667.44,6287438.76,9012034.94,27275.18291
39,40,9.936204231652642,3.501419877431347,2.4653808812606965,8,1.558386648071107,3.500397421678856,48.0,30940.088020915286,[0.96596599 0.96719944 0.97801596 0.95754254 0.95691186],"[25799.66601562 21984.85742188 24823.14648438 20040.59375
 24525.95117188]",[0.98291147 0.98893821 0.98802853 0.98264402 0.98271263],[8368.65722656 6796.46875    6113.59570312 7179.58300781 9067.91796875],0.9651271581649781,23434.84296875,0.9850469708442688,7505.24453125,0.0076959306669178475,2113.465289546338,0.0028218836723705423,1070.7506480456343,0.863181207,0.136808161,22464.2994,0.861560281,0.999649455,9414.01081,False,False,5871299.05,7075856.56,9436792.83,31878.31021
40,48,9.97267611544029,3.5068027682311955,2.1923436152094404,9,1.3940354333722953,3.501611919863049,56.99999999999999,29246.435757637788,[0.9667263  0.9666518  0.97747838 0.95694709 0.95727199],"[24452.30273438 20643.578125   23396.46679688 18649.72851562
 23086.96875   ]",[0.98305994 0.98990226 0.9884122  0.98291022 0.98416638],[8172.31689453 6429.24755859 5756.40917969 6797.79248047 8847.37109375],0.9650151133537292,22045.808984375,0.9856902003288269,7200.62744140625,0.00756292249906623,2107.0888109437356,0.002902388834789761,1140.0889760621376,0.873551371,0.126438927,21480.6423,0.872267383,0.999688879,8763.05713,False,False,6066879.26,6809725.74,9249307.7,30243.69943
41,58,9.658484165745667,3.502978811415228,2.033668456179258,8,1.3055151912333676,3.5462641979715848,66.0,28033.26125909393,[0.96914172 0.96627778 0.97702914 0.95600891 0.95666885],"[23333.82226562 19610.         22257.546875   17662.61132812
 21816.06835938]",[0.98339981 0.98946291 0.98833781 0.98214597 0.98242229],[8091.19384766 6274.046875   5603.96533203 6631.37158203 8885.68359375],0.9650252819061279,20936.009765625,0.9851537585258484,7097.25224609375,0.00792125470389987,2036.8557864613301,0.003107767340446067,1209.2166287685095,0.884904929,0.115085632,20518.4992,0.883491633,0.999633511,8371.74695,False,False,6257025.59,6543006.67,9059049.29,28890.24615
42,79,9.676043528737658,3.5008135621432417,1.7428774393059752,12,1.0119035747350913,3.5193124867532894,91.0,26110.462105711078,[0.97558504 0.96583617 0.97523618 0.95417136 0.95454961],"[22183.21875    18433.93359375 20860.95703125 16862.03710938
 20227.9921875 ]",[0.9810369  0.98957378 0.98756683 0.98244423 0.98461294],[7520.99902344 5521.55078125 4858.52050781 5897.44628906 8185.65625   ],0.965075671672821,19713.627734375,0.9850469350814819,6396.8345703125,0.009422983714670301,1868.1007080294055,0.003158637987477547,1252.641149022379,0.893525629,0.106466044,19605.7532,0.8934525,0.999975961,7258.7839,False,False,6958492.31,6169869.26,8967982.03,26864.5371
