,NStage_T1,RR_T1,TopPres_T1,StoF,NStage_T2,RR_T2,TopPres_T2,opt_DIST_C4H8_T1,opt_RebDuty_total,f_all_DIST_C4H8_T1,f_all_RebDuty_T1,f_all_DIST_C4H6_T2,f_all_RebDuty_T2,f_ave_DIST_C4H8_T1,f_ave_RebDuty_T1,f_ave_DIST_C4H6_T2,f_ave_RebDuty_T2,f_std_DIST_C4H8_T1,f_std_RebDuty_T1,f_std_DIST_C4H6_T2,f_std_RebDuty_T2,DIST_C4H8_T1,DIST_C4H6_T1,RebDuty_T1,DIST_C4H6_T2,DIST_SOL_T2,RebDuty_T2,hasIssue,hasERROR,CAPEX,OPEX,TAC,RebDuty_total
14,80,9.74433308362672,3.505898654203472,3.5422130125806546,20,1.8865501685476878,3.500041125428712,0.9792713069869627,31292.702278620254,[0.97814095 0.98192894 0.98510498 0.97464401 0.97653764],"[23545.33984375 24115.1796875  23978.44921875 23524.296875
 26449.56640625]",[0.98285228 0.97238803 0.97998947 0.97989959 0.98612648],[7087.41845703 7040.30224609 7229.63720703 6985.79248047 6507.52880859],0.9792713046073913,24322.56640625,0.9802511692047119,6970.13583984375,0.003775110384434138,1088.7488474229915,0.004545462679164321,245.05913253342356,0.996397853,0.00303311717,22583.9123,0.996397902,0.999919679,7176.10436,False,False,8569635.32,6543283.49,9989260.71,29760.01666
15,80,6.274252663832196,3.5009548019471644,3.3497849027577833,20,1.7783955840281036,3.5015424337778787,0.9513200660275937,25637.490350152584,[0.94888467 0.95389438 0.9617154  0.94440675 0.94769925],"[18071.79882812 19234.05664062 18301.51367188 18498.3125
 20239.21484375]",[0.98267478 0.97253126 0.97980601 0.97951484 0.98565465],[6916.47949219 6823.64746094 7001.85791016 6784.26513672 6316.31103516],0.9513200879096985,18868.979296875,0.9800363063812256,6768.51220703125,0.006025371494897344,788.1287623806238,0.004362981602806101,238.37721598574848,0.993883087,0.00539797235,17224.6517,0.99388319,0.999892689,7001.58138,False,False,7330570.76,5138173.79,8085904.81,24226.233079999998
16,80,7.788650579252697,3.5011398933934386,3.4508373451367174,20,1.831647908180085,3.5002247913176534,0.966851247532311,28181.666107810408,[0.96494061 0.969697   0.97507882 0.96100831 0.96353143],"[20489.96679688 21436.17382812 20825.50195312 20824.3203125
 22986.71875   ]",[0.9827162  0.9723413  0.97982669 0.97967052 0.98582655],[6998.90283203 6931.90527344 7117.31103516 6884.43017578 6413.10058594],0.9668512344360352,21312.536328125,0.980076253414154,6869.12998046875,0.004992051403051406,891.1061673231452,0.004474185569567903,241.06948001309252,0.995755998,0.00360567074,19610.2422,0.995756062,0.999907511,7091.17562,False,False,7886153.54,5760635.91,8931774.99,26701.417820000002
17,80,9.122354373778625,3.516501515009556,3.651285777440034,20,1.9431489627074612,3.501769906013364,0.9784631966322491,31043.243558066486,[0.9772504  0.98105067 0.98460495 0.97377795 0.97563201],"[23166.1875     23779.49609375 23532.08984375 23286.36914062
 26052.16796875]",[0.98289615 0.97211099 0.9799785  0.98000312 0.98624706],[7182.35107422 7158.61376953 7350.48046875 7096.71728516 6611.74560547],0.9784631967544556,23963.262109375,0.980247163772583,7079.981640625,0.003894977249471696,1065.525146069072,0.004676430798300863,248.73970132021705,0.996714724,0.00268308536,22048.7131,0.996714771,0.999917537,7258.40013,False,False,8451585.83,6376759.65,9775267.43,29307.113230000003
18,80,5.996915947441757,3.5167469172157206,3.4034812885005774,20,1.8126200590695019,3.5000640950038635,0.950602855132832,25590.18642689494,[0.9481982  0.95308661 0.9611733  0.94362795 0.94692814],"[17925.2578125  19115.08789062 18136.91210938 18431.0625
 20195.640625  ]",[0.98277986 0.97264105 0.97995144 0.97969866 0.98589396],[6969.17138672 6888.85205078 7070.87988281 6844.86425781 6373.19189453],0.9506028413772583,18760.7921875,0.9801929950714111,6829.39189453125,0.006096530299882315,822.2385535057053,0.004393802627038025,240.72727270797628,0.993746492,0.0055019368,17009.0485,0.993746602,0.999889588,7039.42623,False,False,7276397.8,5068517.55,7994464.82,24048.47473
19,80,6.259800555043547,3.5040139506895795,3.421090947738256,20,1.8293027361070497,3.5004969976931632,0.9537536801758785,26022.018170042316,[0.95140541 0.95634031 0.96394831 0.94697815 0.95009613],"[18326.0234375  19496.453125   18554.40820312 18802.5078125
 20640.17578125]",[0.9828918  0.97286743 0.98012275 0.97984844 0.9861058 ],[6997.06982422 6919.12207031 7102.09082031 6873.484375   6398.75976562],0.953753662109375,19163.913671875,0.9803672432899475,6858.10537109375,0.005923191396319009,835.9549581106306,0.004379053507854446,242.40377689753845,0.994357843,0.00491313101,17410.6963,0.994357939,0.999893451,7081.31405,False,False,7381019.13,5180495.06,8148512.12,24492.01035
20,80,6.259800555043547,3.5002595002128336,3.3613553838878962,20,1.8179269324934808,3.502217868824326,0.9516035422302149,25727.478856368856,[0.94918078 0.9541769  0.96198177 0.94470614 0.94797224],"[18095.1875     19261.92773438 18323.70117188 18532.140625
 20285.3671875 ]",[0.98314935 0.97366917 0.98056328 0.98009002 0.98649371],[6984.05078125 6884.81835938 7062.84814453 6843.16064453 6364.18847656],0.9516035676002502,18899.66484375,0.9807931065559388,6827.81328125,0.006015980962223881,795.6629169054959,0.004227205304971067,244.16577294007956,0.993944502,0.0053343965,17236.7942,0.993944603,0.999892736,7061.01587,False,False,7345531.83,5152868.11,8106615.2,24297.81007
21,80,7.852726235636523,3.5000207031855513,3.4574657856709794,20,1.835244219314689,3.500389068437182,0.9674495130404182,28301.52045033686,[0.96556896 0.97029471 0.97558028 0.9616574  0.96414632],"[20601.42578125 21537.81640625 20940.30273438 20931.96679688
 23115.25195312]",[0.98272091 0.97233224 0.9798308  0.97968209 0.98584044],[7004.88330078 6939.42724609 7125.24462891 6891.44091797 6419.84716797],0.9674495339393616,21425.352734375,0.980081295967102,6876.16865234375,0.004943694311523688,897.3256105708862,0.004481189661899231,241.27597961906764,0.995818594,0.00354590199,19716.8747,0.995818657,0.999908097,7098.82915,False,False,7911995.36,5788564.54,8970095.0,26815.703849999998
22,80,7.499182460151821,3.5015661604092765,3.444266564432836,20,1.831430755126815,3.5011077993970874,0.9646609821547149,27765.232355636283,[0.96264875 0.96748829 0.97325706 0.95864326 0.96126747],"[20073.96679688 21065.66210938 20389.74023438 20428.20507812
 22527.65234375]",[0.98276067 0.97247112 0.97990167 0.97971696 0.98589921],[7000.15625    6930.48632812 7115.45751953 6883.42480469 6411.41552734],0.9646609663963318,20897.0453125,0.9801499247550964,6868.1880859375,0.005170383076242663,876.577294377854,0.00445159352434658,241.37612474227876,0.995612228,0.00373516032,19191.0817,0.995612296,0.999905261,7090.2828,False,False,7791737.36,5650602.03,8783774.97,26281.3645
23,80,8.813276546933743,3.500875339097836,3.4174763485700925,20,1.828349032948935,3.5003096871835355,0.9723529195535772,29400.463601072064,[0.97075093 0.97523731 0.97950292 0.96697813 0.96929538],"[21744.58984375 22536.20507812 22162.         21927.06445312
 24354.76171875]",[0.9829033  0.97290683 0.98014289 0.9798584  0.98612243],[6995.41552734 6916.34326172 7099.00585938 6870.94384766 6395.99365234],0.972352933883667,22544.92421875,0.9803867697715759,6855.5404296875,0.0044776200222095,942.8154176623976,0.004370787274455454,242.46977074779076,0.995881929,0.00352733591,20933.1563,0.995881987,0.999913571,7080.96712,False,False,8194352.04,6126343.91,9421414.17,28014.12342
