Solvent_Index alias Run_Index NStage_T1 RR_T1 TopPres_T1 StoF_T1 NStage_T1 RR_T1 TopPres_T2 DIST_C4H8_T1 DIST_C4H6_T1 RebDuty_T1 DIST_C4H6_T2 DIST_SOL_T2 RebDuty_T2 hasIssue hasERROR CAPEX OPEX TAC TimeCost 
0 C5H8O2-D1 0 80 9.854976829647955 3.5022024220614507 1.9447386883721032 20 0.9207277120554725 3.5010931200590756 0.995117775 0.00445788448 18551.9173 0.995117805 0.9998909 8384.77321 False False 7131567.93 6228895.08 9096604.12 23.29138207435608 
0 C5H8O2-D1 1 80 9.888145629384216 3.537387290948062 3.441952230085865 20 1.5745389010378794 3.500506397135211 0.999174942 0.000388221963 23366.603 0.999174948 0.999936542 11532.0252 False False 8152871.61 7502182.88 10780573.2 21.562942028045654 
0 C5H8O2-D1 2 80 9.906111287283423 3.504204793775147 2.8523610501949235 20 1.3408741195988585 3.5007394604148976 0.998695748 0.0008783237 21309.3096 0.998695756 0.999925338 10537.2576 False False 7758526.57 7031250.31 10151068.7 21.48727583885193 
0 C5H8O2-D1 3 80 9.783562315743396 3.502667217084039 2.8506384468770585 20 1.3013816188982368 3.501147681781936 0.998696986 0.000876861188 21132.8324 0.998696994 0.999925253 10481.4872 False False 7711823.83 6968222.34 10069260.9 21.44107747077942 
0 C5H8O2-D1 4 80 9.992208420871645 3.50083194897401 2.188266054770049 20 0.9936043976576356 3.5048215580105007 0.996841798 0.00273432258 19401.7633 0.996841817 0.999903147 8971.35087 False False 7328952.69 6475838.18 9422918.55 21.54962158203125 
0 C5H8O2-D1 5 80 9.893426946103355 3.5040212752443973 2.947613342491529 20 1.3301236121352895 3.5038162197222853 0.998812588 0.000761046788 21606.9062 0.998812595 0.999927676 10656.9338 False False 7806369.38 7085142.89 10224199.6 21.492234706878662 
0 C5H8O2-D1 6 80 9.964561790124597 3.5002740112267174 2.179813177553033 20 1.0132060840920594 3.5065212281975398 0.99679781 0.00277834953 19339.4766 0.996797829 0.999902781 8985.34214 False False 7320946.68 6468537.45 9412398.49 21.521852731704712 
0 C5H8O2-D1 7 80 9.886759448085098 3.5022127029572228 2.269579289921583 20 1.0571938584968106 3.5002942007983044 0.997236626 0.00233889153 19487.3599 0.997236643 0.999906484 9205.04064 False False 7357837.75 6517353.93 9476049.41 21.595592260360718 
0 C5H8O2-D1 8 80 9.993415716175509 3.502592294077855 3.2881178326639176 20 1.4995327212936616 3.500337899650219 0.999099223 0.000473155495 22915.352 0.999099229 0.999934975 11315.664 False False 8080670.86 7415600.25 10664957.6 21.469999313354492 
0 C5H8O2-D1 9 80 9.981221082998525 3.5011255416038596 2.269579289921583 20 1.0571938584968106 3.5048796644930484 0.997231454 0.00234456826 19617.4496 0.997231471 0.999906596 9210.76668 False False 7386870.83 6553273.07 9523643.19 21.52133846282959 
