Solvent_Index alias Run_Index NStage_T1 RR_T1 TopPres_T1 StoF_T1 NStage_T1 RR_T1 TopPres_T2 DIST_C4H8_T1 DIST_C4H6_T1 RebDuty_T1 DIST_C4H6_T2 DIST_SOL_T2 RebDuty_T2 hasIssue hasERROR CAPEX OPEX TAC TimeCost 
0 C5H8O2-D1 20 80 9.839335255398176 3.5282478769465384 1.950440198757011 12 1.1423721478451654 3.5240896606980767 0.99515172 0.00441860462 18556.7107 0.995151252 0.999889694 8638.00027 False False 6890317.42 6308870.98 9079569.62 2.6150498390197754 
0 C5H8O2-D1 21 49 9.610575563042648 3.5055161375966315 2.667060929750562 8 1.7333621843079425 3.504425433074406 0.985112331 0.0144680348 19900.6504 0.984909965 0.999883115 11085.4332 False False 5873701.15 6957124.17 9319026.35 2.454364538192749 
0 C5H8O2-D1 22 62 9.841589901065378 3.5084134137661693 2.272140688773626 9 1.4988335045624448 3.5089185419090327 0.991108134 0.00846954044 19247.1516 0.991094447 0.99990392 9912.3131 False False 6303979.69 6678000.91 9212924.46 2.410541534423828 
0 C5H8O2-D1 23 80 9.839256618086997 3.500256124046473 1.950440198757011 10 1.207388370421461 3.5017242410164475 0.995172995 0.00440300588 18544.213 0.995164795 0.999889149 8715.16008 False False 6841458.29 6334472.09 9085523.75 2.466461181640625 
0 C5H8O2-D1 24 43 9.887319458036623 3.5081151336462297 2.8085791341788 8 1.868634265733048 3.500041837399862 0.978402683 0.0211813654 20617.3091 0.978202041 0.999889851 11592.0145 False False 5757332.65 7212385.08 9527493.77 2.434644937515259 
0 C5H8O2-D1 25 57 9.330641249055518 3.562455030565195 2.5229028118059498 10 1.6181954816896744 3.506525814434894 0.990733382 0.00883135042 19240.9858 0.990726144 0.999912218 10531.6309 False False 6125193.91 6700928.0 9163959.14 2.4009273052215576 
0 C5H8O2-D1 26 78 9.943258176596586 3.502871377681634 1.950440198757011 10 1.2099134693062574 3.503797427410115 0.994582419 0.00499369288 18672.1859 0.994574322 0.999889197 8735.62921 False False 6795734.77 6374631.22 9107296.77 2.4614031314849854 
0 C5H8O2-D1 27 77 9.351633622711292 3.50417980717255 2.1297943206552863 9 1.4768084345042933 3.5053457962807917 0.995995819 0.00357804503 18326.0514 0.995982874 0.999896856 9462.22862 False False 6681775.45 6386947.0 9073787.82 2.4584271907806396 
0 C5H8O2-D1 28 57 9.382916796871255 3.5598640247115645 2.520842048444305 8 1.6368406031645544 3.5070800102341444 0.990727928 0.00883758512 19305.0901 0.990528025 0.999873987 10535.87 False False 6050011.72 6724134.98 9156934.26 2.4126079082489014 
0 C5H8O2-D1 29 62 9.841653687140935 3.5073138170655844 2.2737555518867167 13 1.296154329855497 3.5082959118425436 0.991114178 0.00846371066 19251.0504 0.991114403 0.999907169 9671.08589 False False 6429407.09 6599962.61 9185322.38 2.45025372505188 
0 C5H8O2-D1 30 45 9.222265179822397 3.5264212906410077 2.9004993150901015 8 1.915123926933116 3.503293329443325 0.982698758 0.0168752245 20032.0803 0.982490827 0.999890418 11744.7924 False False 5731873.3 7042074.65 9346945.76 2.4185492992401123 
0 C5H8O2-D1 31 40 9.793545306435743 3.502780397631508 2.947134032365882 8 1.9434466035293367 3.5009488121362793 0.974065195 0.0255209968 20852.8504 0.973858246 0.999894245 11976.9538 False False 5672227.23 7303083.64 9583970.17 2.4324848651885986 
0 C5H8O2-D1 32 62 9.802327506513167 3.5068328795621175 2.280910629948041 8 1.501564177779405 3.500695918217727 0.991211275 0.00836654167 19216.2339 0.991026201 0.999866696 9915.71774 False False 6254016.9 6668175.22 9183007.99 2.4410552978515625 
0 C5H8O2-D1 33 79 9.943258176596586 3.527947135881863 1.950440198757011 10 1.188180707969628 3.500339701106645 0.995049972 0.00452076462 18691.9551 0.995041481 0.999887722 8672.53511 False False 6817284.46 6361133.34 9102464.34 2.479346752166748 
0 C5H8O2-D1 34 47 9.96474349508685 3.521405139637457 2.6471095059216223 8 1.8116196264666866 3.5076226818659855 0.982269264 0.0173109618 20315.1546 0.982078573 0.999884366 11177.4242 False False 5871094.31 7107831.17 9468685.11 2.4703919887542725 
0 C5H8O2-D1 35 42 9.484429546514312 3.508042534482553 2.950964147932018 8 1.9322933973564769 3.5031867189972936 0.978052232 0.0215291475 20479.6586 0.977842235 0.999893116 11924.7122 False False 5690983.9 7184347.56 9472776.43 2.3831615447998047 
0 C5H8O2-D1 36 41 9.636357555849866 3.5000027662866913 2.940920093269622 8 1.946658489856009 3.507522805374042 0.976600845 0.022983793 20632.9277 0.976393386 0.999893714 11964.2305 False False 5681564.91 7242972.28 9527613.64 2.4413692951202393 
0 C5H8O2-D1 37 52 9.419767714903255 3.501212891667298 2.6463785382011684 8 1.74228770671556 3.502913431530076 0.987646537 0.0119325514 19613.0938 0.987446761 0.999882499 11025.0671 False False 5949421.35 6875342.89 9267693.29 2.4013001918792725 
0 C5H8O2-D1 38 62 9.802327506513167 3.5057046615892413 2.280910629948041 11 1.3168483144234524 3.50805304760432 0.991208143 0.00836990727 19215.5029 0.99120792 0.99990737 9694.30898 False False 6346403.71 6595738.8 9147721.68 2.4281091690063477 
0 C5H8O2-D1 39 80 9.874288569331167 3.5004122498871157 1.950440198757011 17 1.1091655703283443 3.501006775302533 0.995171411 0.0044046509 18592.765 0.995171474 0.999891322 8637.62717 False False 7085905.37 6315778.96 9165126.4 2.425222635269165 
0 C5H8O2-D1 40 80 9.892652193339307 3.5028872289962814 1.9358509149575878 14 1.1091655703283443 3.501006775302533 0.995029598 0.00454602694 18581.1394 0.995029652 0.999890379 8579.46139 False False 6976614.9 6308115.49 9113515.62 2.488722085952759 
0 C5H8O2-D1 41 75 9.287374083870114 3.535873833370555 2.176160867563078 8 1.5336248045041403 3.5007574912713295 0.995776269 0.00379109923 18364.4373 0.995604252 0.999860983 9604.94792 False False 6563668.58 6412546.64 9051894.94 2.468132257461548 
0 C5H8O2-D1 42 73 9.172786293802714 3.5057046615892413 2.280910629948041 11 1.3168483144234524 3.50805304760432 0.995931953 0.00364120191 18462.3269 0.995931496 0.999906291 9575.65334 False False 6599877.35 6358087.29 9011995.67 2.435797691345215 
0 C5H8O2-D1 43 74 9.384371351575718 3.5256771668879407 2.1814261398231034 8 1.5336248045041403 3.5043353118711313 0.995378813 0.00419124446 18497.1509 0.995206136 0.999861776 9637.84128 False False 6561214.02 6454265.86 9092627.14 2.4800069332122803 
