,NStage_T1,RR_T1,TopPres_T1,StoF,NStage_T2,RR_T2,TopPres_T2,opt_DIST_C4H8_T1,opt_RebDuty_total,f_all_DIST_C4H8_T1,f_all_RebDuty_T1,f_all_DIST_C4H6_T2,f_all_RebDuty_T2,f_ave_DIST_C4H8_T1,f_ave_RebDuty_T1,f_ave_DIST_C4H6_T2,f_ave_RebDuty_T2,f_std_DIST_C4H8_T1,f_std_RebDuty_T1,f_std_DIST_C4H6_T2,f_std_RebDuty_T2,DIST_C4H8_T1,DIST_C4H6_T1,RebDuty_T1,DIST_C4H6_T2,DIST_SOL_T2,RebDuty_T2,hasIssue,hasERROR,CAPEX,OPEX,TAC,RebDuty_total
39,80,9.927401043835326,3.5002069624242815,3.4152212807209024,20,1.5857983399427873,3.517154034718514,0.9759832596743443,34892.71956220549,[0.97580677 0.98069191 0.97450656 0.97286069 0.97605032],"[24381.40625    24964.13085938 24958.09765625 25706.11132812
 28658.03125   ]",[0.98144388 0.97942173 0.98207575 0.98235726 0.97834545],"[10163.56054688  9385.38476562  9967.85449219  9593.19824219
  6685.81884766]",0.9759832501411438,25733.55546875,0.9807288169860839,9159.16337890625,0.0026129714091996,1521.510324264534,0.0015726583338003036,1266.4746769154544,0.999171115,0.000400351911,23275.8103,0.999171121,0.999937261,11606.7857,False,False,8163031.15,7514277.74,10796753.4,34882.596000000005
40,80,9.99497649567303,3.506629254248443,2.0750746084823106,20,0.9956050896002807,3.5078396901733346,0.9376238437271637,27445.39541005586,[0.93828201 0.94634497 0.92812014 0.93312043 0.94225174],"[18434.10742188 19614.65820312 19255.13671875 20310.56054688
 22683.66796875]",[0.98186052 0.98226929 0.98416185 0.98110723 0.9775008 ],[8070.86621094 7430.22363281 8019.87060547 7783.85058594 5624.03417969],0.9376238584518433,20059.626171875,0.9813799381256103,7385.76904296875,0.006457706955371673,1444.7196539334575,0.0021855462482518605,909.4611344125602,0.996157738,0.00341724692,19095.762,0.996157761,0.99989759,8754.81386,False,False,7263863.03,6401061.12,9321967.98,27850.575859999997
41,80,9.97550608673259,3.506946994878298,1.9959741266107627,20,0.9605924495947068,3.5056463141615275,0.9339017903978203,26966.1807662487,[0.93463832 0.94282442 0.92359024 0.92938226 0.93907368],"[18130.45507812 19284.67578125 18895.44140625 19956.72265625
 22296.86914062]",[0.98180032 0.9822067  0.98414707 0.98085749 0.97722036],[7894.27587891 7289.12695312 7873.75341797 7651.74707031 5557.83740234],0.9339017868041992,19712.8328125,0.9812463879585266,7253.34814453125,0.006836057971334245,1420.7105581095718,0.0022804902436803095,875.2656246056255,0.995565109,0.00400983486,18856.0527,0.995565136,0.999893522,8545.72989,False,False,7204668.29,6325171.93,9222275.71,27401.782590000003
42,80,9.986884923751848,3.5063203744826117,2.1450153680473587,20,0.9907696242513502,3.505898145906013,0.9404912608388452,27792.042195436316,[0.94109493 0.94903588 0.93162864 0.93600649 0.94469029],"[18675.00976562 19875.24609375 19545.13476562 20587.13476562
 22994.29882812]",[0.9810167  0.98140115 0.98330611 0.98038334 0.97609508],[8164.11914062 7507.35253906 8104.99121094 7857.95996094 5648.95166016],0.9404912471771241,20335.36484375,0.9804404735565185,7456.67490234375,0.00615899312683813,1464.6685531379264,0.0023812811865750526,932.9793810931556,0.996599974,0.00297502626,19276.6902,0.996599994,0.999900933,8881.56669,False,False,7299685.06,6442929.3,9378240.73,28158.25689
43,80,9.997405482425782,3.501942553918652,3.110809025288312,18,1.408966934688913,3.50743448563708,0.9704306279107027,33338.54924315578,[0.97037762 0.97599733 0.96796161 0.96688652 0.9709301 ],"[22850.82617188 23763.70703125 23711.76171875 24553.9921875
 27372.5390625 ]",[0.98015577 0.9806819  0.98151994 0.98171872 0.9769513 ],[9824.19726562 9037.69433594 9711.29003906 9337.73242188 6529.01025391],0.9704306364059448,24450.565234375,0.980205523967743,8887.98486328125,0.0031590248598873274,1557.266713242695,0.001722603555697057,1211.9217858517468,0.998967503,0.000606198753,22300.8663,0.998967513,0.999931481,10959.9053,False,False,7868004.89,7260404.47,10424245.7,33260.7716
44,80,9.971653631757421,3.5016422914465086,2.021221358302964,20,0.9356746972451809,3.5009974043761685,0.9349845040316023,27056.341190531537,[0.93570644 0.94385421 0.92491364 0.9304657  0.93998265],"[18207.30078125 19376.04101562 18993.42382812 20050.11328125
 22403.59179688]",[0.98090017 0.98130989 0.98327404 0.97996336 0.97562337],[7892.14355469 7287.17236328 7876.97509766 7651.74853516 5543.19873047],0.9349845290184021,19806.094140625,0.9802141666412354,7250.24765625,0.006723335793924358,1428.849771553211,0.0025366266783784382,881.0675405444539,0.995772244,0.00380373537,18915.6178,0.99577227,0.999895108,8561.62307,False,False,7214095.22,6330372.8,9231267.28,27477.24087
45,80,9.995203234937307,3.502064765131141,2.4927916996962787,20,1.1357001604506374,3.5067642465779403,0.9535818523499888,29758.24095094976,[0.95390594 0.9611094  0.94762629 0.94930869 0.9559589 ],"[20024.86328125 21248.1328125  21039.82617188 22022.46289062
 24584.5859375 ]",[0.98093134 0.9809677  0.98288512 0.98099512 0.97651368],[8815.24511719 8068.82958984 8683.17382812 8381.63574219 5922.45898438],0.9535818457603454,21783.97421875,0.9804585933685303,7974.26865234375,0.004819708505956997,1538.5484369732735,0.0021081221273403267,1057.790205383772,0.998000942,0.00157479485,20296.1144,0.998000954,0.999914902,9708.91379,False,False,7534873.56,6740980.69,9770864.89,30005.028189999997
46,80,9.992604469732004,3.5002742292968243,2.3814100255898327,20,1.0759136839750125,3.5062979732741266,0.9496937145968657,29113.033250876826,[0.95010519 0.95756596 0.9428798  0.94533259 0.95258516],"[19571.29492188 20804.61914062 20557.015625   21560.57617188
 24074.43554688]",[0.98064476 0.98081571 0.98272347 0.98049521 0.97580814],[8599.88378906 7878.24023438 8489.98828125 8205.1484375  5823.97558594],0.9496937394142151,21313.58828125,0.9800974607467652,7799.447265625,0.0052144221991603755,1519.8893750954626,0.0022920653120407438,1018.9048682134812,0.997664112,0.00191207545,19958.131,0.997664126,0.999911016,9437.61197,False,False,7458043.3,6640612.37,9639601.99,29395.74297
47,80,9.888239572922267,3.5040778664562184,2.3897853813058543,20,1.0787563598528929,3.5020628780064658,0.9489874259729986,29025.741160911824,[0.94943589 0.95689964 0.94206911 0.94460934 0.95192307],"[19469.12109375 20705.90234375 20479.37695312 21452.45507812
 23991.734375  ]",[0.980627   0.98076987 0.98268008 0.98047298 0.97575343],[8609.04394531 7886.05175781 8497.93652344 8212.4296875  5824.65429688],0.9489874124526978,21219.71796875,0.9800606727600097,7806.0232421875,0.005262185274169687,1524.1353124489938,0.0022981456273702366,1021.8590801055655,0.997695806,0.00187926787,19840.9956,0.99769582,0.999911095,9447.5689,False,False,7430069.24,6607432.94,9595173.78,29288.5645
48,80,9.998720125666855,3.514039210697459,2.532827817416112,20,1.1714053632517096,3.5017897345286433,0.9549400889548865,30013.01080380729,[0.95522648 0.96233082 0.94927949 0.95070612 0.95715755],"[20211.73046875 21414.25976562 21230.09179688 22202.84375
 24779.54882812]",[0.98135722 0.98135561 0.98325276 0.98147696 0.97734571],[8904.45117188 8147.29736328 8759.77441406 8453.1171875  5961.93554688],0.9549400925636291,21967.694921875,0.9809576511383057,8045.31513671875,0.004681685847464536,1542.4381585194105,0.001944294367788597,1073.8473065031271,0.998100038,0.00147320551,20431.8379,0.99810005,0.999915755,9805.72746,False,False,7561598.06,6781382.46,9822012.98,30237.56536
