Solvent_Index alias Run_Index NStage_T1 RR_T1 TopPres_T1 StoF_T1 NStage_T1 RR_T1 TopPres_T2 DIST_C4H8_T1 DIST_C4H6_T1 RebDuty_T1 DIST_C4H6_T2 DIST_SOL_T2 RebDuty_T2 hasIssue hasERROR CAPEX OPEX TAC TimeCost 
0 C4H7NO-E2 0 73 9.939660307365438 3.5005139038856825 2.996270774852907 9 1.188701124755522 3.500476465367702 0.989238865 0.0107434116 21380.0673 0.989082346 0.999970841 11491.2259 False False 7333774.67 7173226.1 10122245.5 4.254399538040161 
0 C4H7NO-E2 1 74 9.841572586356076 3.5014444191953196 3.0011831903656057 9 1.201279889196182 3.5005219243554464 0.989484303 0.0104979052 21275.1783 0.989329238 0.999971122 11501.7328 False False 7351743.61 7144950.47 10101195.4 2.409803867340088 
0 C4H7NO-E2 2 80 9.586707320798634 3.501224796049004 2.9510019511530254 15 1.0619253139883027 3.5002031374317095 0.991763795 0.00821830472 20842.2749 0.991763809 0.999996967 11206.1989 False False 7710531.6 6963418.15 10063937.1 2.4751901626586914 
0 C4H7NO-E2 3 80 9.586720335152664 3.50039694873179 2.9510014896436068 19 1.0837574804693284 3.500299706244215 0.991765013 0.00821709623 20841.4882 0.99176502 0.999996969 11285.9079 False False 7872647.96 6980595.14 10146303.4 2.4829142093658447 
0 C4H7NO-E2 4 80 9.586299308853953 3.500505170485896 2.9509928229611564 12 1.084068161863569 3.500135182816215 0.991764228 0.00821787995 20840.9844 0.991764244 0.999996968 11202.3276 False False 7593205.45 6966880.54 10020220.9 2.449756383895874 
0 C4H7NO-E2 5 80 9.586707320798634 3.5014643526212956 2.95100194781553 18 1.072740544229655 3.50113877437521 0.991764221 0.00821787571 20842.5056 0.991764228 0.999996967 11258.0525 False False 7831153.59 6973972.24 10122995.0 2.5369467735290527 
0 C4H7NO-E2 6 73 9.939660307365438 3.5113023982541542 2.9979607655907548 11 1.126656818491941 3.5010976427876854 0.989241576 0.0107405713 21395.804 0.989233455 0.999995659 11410.5485 False False 7404799.59 7148204.82 10125784.4 2.433373212814331 
0 C4H7NO-E2 7 80 9.587478538768357 3.501755834369539 2.9510020858094426 17 1.0627586839051735 3.5011099481212193 0.99176267 0.00821942396 20843.844 0.991762679 0.999996966 11231.6456 False False 7789967.3 6968035.82 10100497.0 2.4431354999542236 
0 C4H7NO-E2 8 77 9.5843644923978 3.501577120608654 3.0082427331944577 8 1.2435152740850643 3.500173733597173 0.991325475 0.00865656235 20985.8675 0.991144977 0.99996694 11517.4828 False False 7364701.11 7069189.81 10030645.1 2.4779903888702393 
0 C4H7NO-E2 9 80 9.58609082815451 3.5001539983626535 2.9510020916933177 10 1.129190462355146 3.5003590666617472 0.991765402 0.00821670986 20840.4169 0.9917559 0.999995351 11243.035 False False 7518144.96 6982241.7 10005399.1 2.495943784713745 
0 C4H7NO-E2 10 73 9.895463831831321 3.5000152857320543 3.0080117850742956 8 1.2410616277580713 3.500139849623098 0.989371335 0.010610911 21356.6159 0.989193023 0.999967319 11573.1656 False False 7293142.79 7185526.71 10118207.4 2.508466958999634 
0 C4H7NO-E2 11 78 9.481443949484335 3.5124377316404445 3.016201966168517 8 1.2450500243946496 3.5011269166161556 0.991526366 0.008455473 20893.5364 0.991343536 0.999966609 11505.4955 False False 7375186.86 7035232.75 10000904.6 2.4577865600585938 
0 C4H7NO-E2 12 80 9.58616111414364 3.50026997348558 2.95099524918315 14 1.0613164415854115 3.500271754606902 0.991765424 0.00821668687 20840.6074 0.991765438 0.999996969 11194.674 False False 7670323.6 6961158.51 10045509.2 2.513092517852783 
0 C4H7NO-E2 13 80 9.586518382405679 3.5005548204605668 2.9510593040604336 9 1.1685312524040958 3.5006192167488805 0.991764846 0.00821726167 20841.5482 0.991608321 0.999970385 11292.9894 False False 7483268.53 6999381.95 10008515.0 2.491880178451538 
0 C4H7NO-E2 14 72 9.944186549007428 3.5000128918167723 3.0177243720556803 8 1.247934346352763 3.501402261853523 0.988544135 0.0114381377 21440.4639 0.988365672 0.999967397 11615.2556 False False 7273066.82 7213960.78 10138568.6 2.5067789554595947 
0 C4H7NO-E2 15 80 9.586066818235498 3.5000365467630052 2.951000515255845 20 1.0929371887879251 3.5001014405152686 0.991765326 0.00821678718 20840.2464 0.991765331 0.999996969 11310.9639 False False 7912993.98 6986198.09 10168130.1 2.4711015224456787 
0 C4H7NO-E2 16 79 9.469259354845976 3.501457449580501 3.001788111212579 8 1.2404914866315957 3.5000809668811326 0.992114295 0.00786767597 20834.4361 0.991933251 0.999966774 11474.1411 False False 7405643.51 7019852.31 9997771.2 2.5367071628570557 
0 C4H7NO-E2 17 80 9.586158781087239 3.500305176971173 2.950985751758263 11 1.1105058387991722 3.500131356942429 0.991764677 0.00821743362 20840.5803 0.991756783 0.999995624 11228.1757 False False 7556994.27 6976212.37 10014991.6 2.441756010055542 
0 C4H7NO-E2 18 80 9.586137510613966 3.5000170047485053 2.9510002492699012 8 1.2039004430685252 3.5000200785328497 0.991765371 0.00821674306 20840.3257 0.991586454 0.999966584 11331.9553 False False 7445774.65 7012616.23 10006672.4 2.511929512023926 
0 C4H7NO-E2 19 80 9.586691196849518 3.501440479404845 2.9509953270172473 13 1.0663017516153481 3.5011144386856325 0.991764273 0.00821782412 20842.4411 0.991764293 0.999996967 11189.2044 False False 7630522.79 6961491.31 10029837.5 2.4376964569091797 
0 C4H7NO-E2 20 80 9.586691196849518 3.501519514443131 2.9509953270172473 16 1.0629976752340513 3.5006252531272453 0.991764115 0.00821798095 20842.5159 0.991764125 0.999996966 11219.7653 False False 7750487.37 6965842.13 10082427.8 2.5422778129577637 
