,NStage_T1,RR_T1,TopPres_T1,StoF,NStage_T2,RR_T2,TopPres_T2,opt_N_total,opt_RebDuty_total,f_all_DIST_C4H8_T1,f_all_RebDuty_T1,f_all_DIST_C4H6_T2,f_all_RebDuty_T2,f_ave_DIST_C4H8_T1,f_ave_RebDuty_T1,f_ave_DIST_C4H6_T2,f_ave_RebDuty_T2,f_std_DIST_C4H8_T1,f_std_RebDuty_T1,f_std_DIST_C4H6_T2,f_std_RebDuty_T2,DIST_C4H8_T1,DIST_C4H6_T1,RebDuty_T1,DIST_C4H6_T2,DIST_SOL_T2,RebDuty_T2,hasIssue,hasERROR,CAPEX,OPEX,TAC,RebDuty_total
10,73,9.895463831831321,3.5000152857320543,3.0080117850742956,8,1.2410616277580713,3.500139849623098,81.0,34448.58051033932,[0.96233535 0.97217166 0.96668506 0.95700246 0.96684641],"[23624.05273438 24413.390625   23913.203125   24319.85351562
 27756.57226562]",[0.98619521 0.987059   0.9853335  0.98576421 0.98102242],"[ 9698.23046875 10070.48242188  9955.31542969 10632.39160156
  7859.40673828]",0.9650081872940064,24805.414453125,0.9850748658180237,9643.16533203125,0.005074289427651135,1502.6936550532164,0.002105058654131796,942.7017641999917,0.989371335,0.010610911,21356.6159,0.989193023,0.999967319,11573.1656,False,False,7293142.79,7185526.71,10118207.4,32929.7815
11,78,9.481443949484335,3.5124377316404445,3.016201966168517,8,1.2450500243946496,3.5011269166161556,86.0,34047.13033693525,[0.96355981 0.97287685 0.96660441 0.95598233 0.96597922],"[23227.29492188 23981.25390625 23573.82226562 23878.30664062
 27301.33398438]",[0.98617756 0.98703218 0.98532003 0.98576826 0.98100543],"[ 9710.25976562 10083.30371094  9969.13964844 10644.49023438
  7866.44580078]",0.9650005221366882,24392.40234375,0.9850606918334961,9654.72783203125,0.0054583934485476285,1478.0236377183467,0.0021046236427711314,944.7960739026914,0.991526366,0.008455473,20893.5364,0.991343536,0.999966609,11505.4955,False,False,7375186.86,7035232.75,10000904.6,32399.0319
12,80,9.58616111414364,3.50026997348558,2.95099524918315,14,1.0613164415854115,3.500271754606902,94.0,33483.51713678196,[0.96400595 0.97315478 0.96647948 0.95562857 0.96574199],"[23065.6015625  23852.75585938 23393.30664062 23706.53710938
 27115.93945312]",[0.98433477 0.98688644 0.98535371 0.98617214 0.98272645],"[ 9300.08007812  9718.86132812  9724.88183594 10211.23339844
  7328.38378906]",0.9650021553039551,24226.828125,0.9850947022438049,9256.6880859375,0.005622306448162279,1469.748431638584,0.0014576957037186443,1006.4001762004496,0.991765424,0.00821668687,20840.6074,0.991765438,0.999996969,11194.674,False,False,7670323.6,6961158.51,10045509.2,32035.2814
13,80,9.586518382405679,3.5005548204605668,2.9510593040604336,9,1.1685312524040958,3.5006192167488805,89.0,33705.705540638985,[0.96401024 0.97315842 0.96648419 0.9556337  0.96574622],"[23066.859375   23853.55859375 23394.3828125  23707.59570312
 27117.06054688]",[0.98573607 0.98746103 0.98524344 0.98567039 0.98148096],"[ 9532.1953125   9899.56933594  9804.43847656 10449.27246094
  7703.59863281]",0.9650065541267395,24227.89140625,0.9851183772087098,9477.81484375,0.005621858418736146,1469.752560793,0.0019708252096962277,935.8514999420021,0.991764846,0.00821726167,20841.5482,0.991608321,0.999970385,11292.9894,False,False,7483268.53,6999381.95,10008515.0,32134.537600000003
14,72,9.944186549007428,3.5000128918167723,3.0177243720556803,8,1.247934346352763,3.501402261853523,80.0,34561.85483783843,[0.96214134 0.97202468 0.96670592 0.95721561 0.96700567],"[23718.44140625 24508.55273438 23999.83398438 24419.86328125
 27859.08203125]",[0.98621017 0.98705405 0.98535132 0.98579711 0.98106623],"[ 9717.07910156 10089.59667969  9975.62011719 10650.4921875
  7870.71289062]",0.9650186419486999,24901.1546875,0.9850957751274109,9660.7001953125,0.005000919656575253,1506.4064257535867,0.002091465558902752,945.5208164090157,0.988544135,0.0114381377,21440.4639,0.988365672,0.999967397,11615.2556,False,False,7273066.82,7213960.78,10138568.6,33055.7195
15,80,9.586066818235498,3.5000365467630052,2.951000515255845,20,1.0929371887879251,3.5001014405152686,100.0,33429.88043746819,[0.96400547 0.97315437 0.96647882 0.95562792 0.96574122],"[23065.1171875  23852.59570312 23392.91796875 23706.17773438
 27115.57226562]",[0.98481828 0.98468047 0.98647541 0.986637   0.98243666],"[ 9255.99414062  9767.97949219  9798.39257812 10135.32617188
  7059.33154297]",0.9650015592575073,24226.476171875,0.9850095629692077,9203.40478515625,0.005622366119060852,1469.7582982575523,0.0015206561315120619,1108.246204847829,0.991765326,0.00821678718,20840.2464,0.991765331,0.999996969,11310.9639,False,False,7912993.98,6986198.09,10168130.1,32151.2103
16,79,9.469259354845976,3.501457449580501,3.001788111212579,8,1.2404914866315957,3.5000809668811326,87.0,33947.66788253312,[0.963835   0.97303659 0.96658516 0.95582545 0.96584719],"[23141.06640625 23912.62109375 23491.08984375 23788.66015625
 27207.26953125]",[0.98624933 0.98710954 0.98538291 0.98579425 0.98110926],"[ 9695.1953125  10065.9375      9950.11328125 10628.14648438
  7858.25      ]",0.9650258779525757,24308.14140625,0.9851290583610535,9639.528515625,0.0055379324758997595,1473.830267247648,0.002090119749733857,941.456844388627,0.992114295,0.00786767597,20834.4361,0.991933251,0.999966774,11474.1411,False,False,7405643.51,7019852.31,9997771.2,32308.5772
17,80,9.586158781087239,3.500305176971173,2.950985751758263,11,1.1105058387991722,3.500131356942429,91.0,33582.59214334906,[0.96400571 0.97315454 0.96647924 0.95562834 0.96574181],"[23065.60546875 23852.72851562 23393.30273438 23706.53125
 27115.9296875 ]",[0.98499793 0.98764694 0.98520482 0.98582596 0.9823193 ],"[ 9411.49316406  9789.86816406  9740.59179688 10312.31640625
  7524.59765625]",0.965001928806305,24226.81953125,0.9851989865303039,9355.7734375,0.005622308016882113,1469.7462249072007,0.0017157291913942,959.9799250162733,0.991764677,0.00821743362,20840.5803,0.991756783,0.999995624,11228.1757,False,False,7556994.27,6976212.37,10014991.6,32068.756
18,80,9.586137510613966,3.5000170047485053,2.9510002492699012,8,1.2039004430685252,3.5000200785328497,88.0,33780.772011153014,[0.96400595 0.97315478 0.96647936 0.95562845 0.96574169],"[23065.18164062 23852.6796875  23392.97070312 23706.24609375
 27115.64648438]",[0.98615009 0.98711568 0.98527825 0.98561329 0.98085666],"[ 9603.49023438  9971.67675781  9850.49902344 10538.58300781
  7806.89746094]",0.9650020480155945,24226.544921875,0.9850027918815613,9554.229296875,0.005622332090549809,1469.7621965245196,0.0021642365479770647,925.9142019216581,0.991765371,0.00821674306,20840.3257,0.991586454,0.999966584,11331.9553,False,False,7445774.65,7012616.23,10006672.4,32172.281000000003
19,80,9.586691196849518,3.501440479404845,2.9509953270172473,13,1.0663017516153481,3.5011144386856325,93.0,33498.67075316411,[0.96400946 0.97315806 0.96648407 0.9556337  0.96574712],"[23068.21875    23853.76367188 23395.42578125 23708.51953125
 27117.99023438]",[0.98435152 0.98712939 0.98515922 0.98594463 0.9824754 ],"[ 9316.484375    9720.97265625  9709.99902344 10223.31152344
  7378.66064453]",0.9650064826011657,24228.78359375,0.9850120306015014,9269.88564453125,0.005621799455645795,1469.7091990572135,0.0015649530408266606,988.4435873946558,0.991764273,0.00821782412,20842.4411,0.991764293,0.999996967,11189.2044,False,False,7630522.79,6961491.31,10029837.5,32031.6455
