hyper,ave_epoch,epoch,ave_indicator,indicator,ave_score,socre
"(1, 10, 'tanh')",413.6,"[195, 516, 511, 348, 498]",0.9882724727792178,"[0.9675279669810968, 0.9962811371813838, 0.9861993500368236, 0.995321899394879, 0.9960320103019057]",2647.8457,"[4724.041, 1379.0249, 3669.017, 1811.6783, 1655.4667]"
"(1, 11, 'elu')",532.2,"[730, 545, 510, 445, 431]",0.9951634179236967,"[0.9956040066083037, 0.9941658145778753, 0.9950659280862142, 0.9981597149917162, 0.9928216253543746]",1804.4314,"[1738.1506, 1727.2577, 2193.8286, 1136.2891, 2226.631]"
"(1, 11, 'sigmoid')",620.6,"[909, 779, 583, 492, 340]",0.9925180883920092,"[0.9949562627081368, 0.9969658723148922, 0.991813552321243, 0.9974350441409348, 0.9814197104748394]",2171.4097,"[1861.809, 1245.6154, 2825.841, 1341.4863, 3582.2957]"
"(1, 11, 'softplus')",469.2,"[706, 341, 809, 335, 155]",0.9942657867932585,"[0.9946618657067701, 0.9958771414228823, 0.9957514687217822, 0.9980396155894932, 0.9869988425253644]",1914.4924,"[1915.3743, 1451.9987, 2035.7262, 1172.781, 2996.5823]"
"(1, 11, 'tanh')",483.2,"[671, 511, 520, 435, 279]",0.993260021537408,"[0.9955064315304003, 0.9965631648377868, 0.9927246329755844, 0.9971920375618031, 0.984313840781466]",2088.418,"[1757.3351, 1325.7035, 2663.9583, 1403.5953, 3291.4973]"
"(1, 12, 'elu')",607.2,"[1390, 335, 579, 439, 293]",0.9948734948517657,"[0.9964942764128512, 0.9945946804784328, 0.9911625217828509, 0.9981715872817003, 0.9939444083029938]",1865.7058,"[1552.2002, 1662.5614, 2936.0547, 1132.6179, 2045.095]"
"(1, 12, 'sigmoid')",710.8,"[1005, 741, 882, 689, 237]",0.9916058834986184,"[0.9957778186850319, 0.9964147907977543, 0.9897658172109582, 0.9982059112321617, 0.9778650795671863]",2249.7866,"[1703.442, 1354.0175, 3159.5598, 1121.9364, 3909.977]"
"(1, 12, 'softplus')",376.0,"[137, 387, 814, 332, 210]",0.9916105243226031,"[0.9832547611003427, 0.994061095319332, 0.9945063323095775, 0.9982887438846476, 0.9879416889991157]",2286.3152,"[3392.3806, 1742.6902, 2314.8943, 1095.7307, 2885.881]"
"(1, 12, 'tanh')",514.2,"[563, 359, 857, 391, 401]",0.9949347091024695,"[0.9956630952008892, 0.9959943203088072, 0.9948001169932215, 0.9970844992947167, 0.9911315137147129]",1862.9851,"[1726.4294, 1431.2158, 2252.1472, 1430.2201, 2474.9133]"
"(1, 13, 'elu')",654.0,"[1294, 433, 926, 331, 286]",0.9956806390299157,"[0.9965771704097427, 0.9954305695451713, 0.9965589507681956, 0.997592316926313, 0.992244187500156]",1701.7205,"[1533.7393, 1528.6147, 1832.0842, 1299.7085, 2314.4556]"
"(1, 13, 'sigmoid')",802.0,"[1336, 693, 671, 590, 720]",0.9940523858524999,"[0.9960933052942479, 0.9970866461119093, 0.9930978701176113, 0.9974580720943264, 0.9865260356444051]",1967.9797,"[1638.5648, 1220.5728, 2594.7263, 1335.4508, 3050.5835]"
"(1, 13, 'softplus')",393.4,"[139, 397, 645, 574, 212]",0.991592897630618,"[0.9820142100408584, 0.9939823957604198, 0.9934430206834375, 0.9982631298677459, 0.9902617318006278]",2299.2705,"[3515.7961, 1754.1987, 2529.0178, 1103.9006, 2593.4392]"
"(1, 13, 'tanh')",429.4,"[399, 305, 930, 315, 198]",0.9912287588616293,"[0.9949599930005983, 0.9944386378705155, 0.9957110328153627, 0.9973224392143459, 0.9737116914073238]",2244.913,"[1861.1205, 1686.3883, 2045.3909, 1370.6166, 4261.0493]"
"(1, 14, 'elu')",523.2,"[211, 307, 945, 669, 484]",0.991279882690154,"[0.9841658458068971, 0.9896350953414526, 0.9957613653795642, 0.9973587288280389, 0.9894783780948171]",2338.284,"[3298.8027, 2302.235, 2033.3539, 1361.2968, 2695.731]"
"(1, 14, 'sigmoid')",486.4,"[931, 402, 315, 455, 329]",0.9938098577888901,"[0.9951767557344775, 0.9962547488114638, 0.9900639447015606, 0.9980890434941595, 0.9894647962027888]",2034.6279,"[1820.6587, 1383.9088, 3113.1997, 1157.9017, 2697.4705]"
"(1, 14, 'softplus')",408.0,"[824, 281, 322, 327, 286]",0.9923335726572382,"[0.9948631378626992, 0.9953508429515904, 0.9925351715704657, 0.9980693773825412, 0.9808493335188944]",2183.9885,"[1878.9181, 1541.8926, 2698.4224, 1163.8446, 3636.8647]"
"(1, 14, 'tanh')",443.0,"[465, 373, 534, 511, 332]",0.994569243299682,"[0.9953381081339164, 0.9958694103871086, 0.9939503637261297, 0.9945805467622595, 0.9931077874889956]",1960.8528,"[1789.9463, 1453.3594, 2429.2075, 1949.9525, 2181.798]"
"(1, 15, 'elu')",1254.6,"[4485, 470, 504, 574, 240]",0.9947021580493196,"[0.996264596384853, 0.9960637205080358, 0.9927504649846044, 0.9979310870128616, 0.9905009213562428]",1889.2854,"[1602.2404, 1418.7634, 2659.2249, 1204.8069, 2561.3914]"
"(1, 15, 'sigmoid')",529.4,"[565, 434, 1001, 405, 242]",0.9949908378062672,"[0.9943027092370575, 0.9961399161641513, 0.9934716118084891, 0.9983837435639434, 0.9926562082576945]",1844.8489,"[1978.7599, 1404.9646, 2523.498, 1064.8818, 2252.14]"
"(1, 15, 'softplus')",382.2,"[683, 367, 408, 311, 142]",0.9930364337054076,"[0.994847220075301, 0.9959624175197713, 0.9927783543771702, 0.9978037809940543, 0.9837903955607418]",2112.0244,"[1881.827, 1436.9039, 2654.1047, 1241.321, 3345.965]"
"(1, 15, 'tanh')",546.0,"[854, 412, 462, 604, 398]",0.9933079002667287,"[0.9959790801021419, 0.9948688494418091, 0.9903800020908052, 0.9966971707429565, 0.9886143989559307]",2134.3938,"[1662.3466, 1619.8485, 3063.2854, 1522.2618, 2804.227]"
"(1, 16, 'elu')",655.8,"[1098, 463, 1034, 437, 247]",0.9953544822518685,"[0.9962612434148145, 0.9956139237335287, 0.9968508556496853, 0.9972935090081219, 0.9907528794531919]",1751.6879,"[1602.9592, 1497.632, 1752.6544, 1378.0011, 2527.1934]"
"(1, 16, 'sigmoid')",478.6,"[797, 522, 348, 490, 236]",0.9953402969342028,"[0.9961113474054505, 0.9968638617272194, 0.9929319334952269, 0.9980508381747284, 0.9927435038683884]",1787.0046,"[1634.7769, 1266.3817, 2625.7312, 1169.4193, 2238.7144]"
"(1, 16, 'softplus')",369.2,"[566, 229, 454, 384, 213]",0.9935865692778283,"[0.9948196028012396, 0.9941523038830928, 0.9937680967361872, 0.9979823901730082, 0.9872104527956133]",2048.704,"[1886.8633, 1729.2565, 2465.5303, 1189.775, 2972.0957]"
"(1, 16, 'tanh')",314.2,"[62, 41, 557, 620, 291]",0.9240945152142357,"[0.8725828229525419, 0.7679114863675207, 0.9917283742004562, 0.9977579829695736, 0.9904919095810857]",5381.85,"[9357.781, 10894.162, 2840.5042, 1254.1969, 2562.6062]"
"(1, 17, 'elu')",802.6,"[964, 508, 1629, 490, 422]",0.995018328728167,"[0.994582931052694, 0.9949698818214595, 0.9970082025472029, 0.9965093776354251, 0.9920212505840525]",1830.8074,"[1929.4835, 1603.8218, 1708.3075, 1564.9402, 2347.484]"
"(1, 17, 'sigmoid')",473.6,"[109, 76, 1480, 454, 249]",0.9555541647220517,"[0.9235542053443135, 0.8719985241542528, 0.9935477595409952, 0.9978535627917516, 0.9908167717789461]",4318.6265,"[7248.292, 8090.484, 2508.7375, 1227.1719, 2518.4475]"
"(1, 17, 'softplus')",450.0,"[646, 426, 520, 352, 306]",0.9950039599868488,"[0.9946368508698153, 0.9956293826036245, 0.9942794153870901, 0.997111928622716, 0.993362222450998]",1868.3381,"[1919.8568, 1494.9905, 2362.2192, 1423.4763, 2141.1475]"
"(1, 17, 'tanh')",528.0,"[660, 496, 574, 423, 487]",0.9948199008874518,"[0.9959163723936443, 0.9955349813572314, 0.9938339539360848, 0.9960006180658229, 0.9928135786844757]",1908.3525,"[1675.259, 1511.0492, 2452.4683, 1675.1077, 2227.8787]"
"(1, 18, 'elu')",619.0,"[1050, 547, 675, 548, 275]",0.9945838103773182,"[0.9946143096022358, 0.9951494245308364, 0.9932980709030413, 0.9964423013370939, 0.9934149455133837]",1953.6351,"[1923.8871, 1574.9387, 2556.8184, 1579.9047, 2132.627]"
"(1, 18, 'sigmoid')",412.2,"[619, 477, 450, 277, 238]",0.9939057686443726,"[0.9955018119919898, 0.9970464163140187, 0.9928862411390889, 0.9976484043873224, 0.9864459693894433]",1993.1058,"[1758.2382, 1228.9711, 2634.2048, 1284.4808, 3059.6338]"
"(1, 18, 'softplus')",504.4,"[1073, 337, 390, 450, 272]",0.9952300167986807,"[0.9945364743333042, 0.995225691790727, 0.9941540365164073, 0.9976672352116821, 0.9945666461412834]",1820.9434,"[1937.7394, 1562.5078, 2387.9653, 1279.3276, 1937.1766]"
"(1, 18, 'tanh')",610.2,"[913, 531, 747, 461, 399]",0.995178349767653,"[0.9958124199159766, 0.9970590916797302, 0.9981861206890431, 0.9962475326651428, 0.9885865838883723]",1736.633,"[1696.4476, 1226.3312, 1330.1609, 1622.575, 2807.6504]"
"(1, 19, 'elu')",650.0,"[1190, 437, 667, 466, 490]",0.9947607885431836,"[0.9950536466026664, 0.9938521477695533, 0.9952402001707936, 0.9958510218151372, 0.993806926357768]",1909.179,"[1843.7476, 1773.0815, 2154.7373, 1706.1487, 2068.18]"
"(1, 19, 'sigmoid')",305.4,"[89, 63, 686, 404, 285]",0.9523746038136777,"[0.9191088726550948, 0.8698545992204838, 0.986856570054685, 0.9981594668963073, 0.9878935102418182]",4644.5225,"[7456.059, 8157.9575, 3580.588, 1136.3656, 2891.6406]"
"(1, 19, 'softplus')",622.6,"[1723, 395, 334, 430, 231]",0.9950043093415857,"[0.9948181365155139, 0.9959202857936295, 0.9931974768208587, 0.9979503267595954, 0.9931353208183316]",1856.8148,"[1887.1302, 1444.3815, 2575.9355, 1199.1917, 2177.4355]"
"(1, 19, 'tanh')",555.0,"[175, 397, 1325, 403, 475]",0.9834552599681021,"[0.938254537933882, 0.9950564144125433, 0.9963826449484666, 0.9955578831100329, 0.9920248194355861]",2818.9912,"[6514.205, 1589.9668, 1878.4324, 1765.3926, 2346.9587]"
"(1, 20, 'elu')",582.4,"[1013, 442, 684, 437, 336]",0.9937746513339487,"[0.9953075881237476, 0.9929724614673447, 0.9901568542611098, 0.9962349896298387, 0.9942013631877028]",2083.3245,"[1795.7959, 1895.6957, 3098.6104, 1625.2844, 2001.2354]"
"(1, 20, 'sigmoid')",320.0,"[90, 62, 738, 498, 212]",0.9515933274819453,"[0.9177896090907981, 0.8620179458350625, 0.9896202824386745, 0.9984788924156839, 0.990059907629507]",4550.356,"[7516.6143, 8399.98, 3181.9456, 1033.0618, 2620.1758]"
"(1, 20, 'softplus')",519.4,"[619, 673, 588, 459, 258]",0.9948223614042337,"[0.9940706697099535, 0.9959651811341227, 0.9939518728500485, 0.9977958806635229, 0.9923282026635206]",1885.8815,"[2018.6533, 1436.4121, 2428.9045, 1243.5518, 2301.8857]"
"(1, 20, 'tanh')",480.2,"[515, 394, 645, 489, 358]",0.9946657368685881,"[0.9945713141889425, 0.9948054883905011, 0.9923859168011829, 0.996843994092636, 0.9947219708696782]",1936.7927,"[1931.5514, 1629.819, 2725.2654, 1488.0421, 1909.2865]"
"(1, 21, 'elu')",681.0,"[745, 582, 1005, 580, 493]",0.9931731096804551,"[0.9940797706790372, 0.9911126274038372, 0.9914132772645357, 0.9954799874681441, 0.993779885586721]",2179.307,"[2017.1034, 2131.8357, 2894.101, 1780.804, 2072.6902]"
"(1, 21, 'sigmoid')",229.2,"[58, 32, 45, 706, 305]",0.8972877639304402,"[0.9088824217325542, 0.8473373178098, 0.7441390053879819, 0.9985075775149794, 0.9875724972068854]",7299.9775,"[7913.3433, 8835.547, 15797.997, 1023.27454, 2929.727]"
"(1, 21, 'softplus')",1262.2,"[4535, 716, 450, 409, 201]",0.9948666584109251,"[0.994326639096501, 0.9960190116779087, 0.9937556754408626, 0.9977904854867148, 0.9924414803526382]",1879.857,"[1974.5999, 1426.7979, 2467.986, 1245.0728, 2284.8284]"
"(1, 21, 'tanh')",589.0,"[968, 513, 659, 392, 413]",0.9934879041188005,"[0.9955101385402623, 0.9967959260621678, 0.9900878633952853, 0.9958618654528223, 0.9891837271434646]",2116.6438,"[1756.6101, 1280.0245, 3109.4502, 1703.9176, 2733.2163]"
"(1, 22, 'elu')",639.8,"[873, 563, 636, 663, 464]",0.9932978612810149,"[0.9951559167652423, 0.9919231973470725, 0.9885810468041095, 0.995711870889971, 0.9951172745986789]",2153.048,"[1824.5875, 2032.295, 3337.4375, 1734.5237, 1836.3961]"
"(1, 22, 'sigmoid')",218.8,"[56, 32, 45, 657, 304]",0.8991179818141395,"[0.9095523569799652, 0.851422684357325, 0.7457874219333724, 0.9983831344333701, 0.9904443113666644]",7196.368,"[7884.1978, 8716.523, 15747.024, 1065.0825, 2569.0125]"
"(1, 22, 'softplus')",408.2,"[501, 596, 366, 361, 217]",0.9950929261072716,"[0.9934891584340392, 0.9964221039654053, 0.9948989227513303, 0.9978064907052746, 0.9928479546803086]",1832.3418,"[2115.327, 1352.6357, 2230.6475, 1240.555, 2222.544]"
"(1, 22, 'tanh')",509.8,"[702, 416, 732, 405, 294]",0.9924497324309165,"[0.9957382279330855, 0.9955797217379981, 0.9951207560942156, 0.9950714878061043, 0.9807384685831794]",2180.6772,"[1711.4097, 1503.4597, 2181.6055, 1859.5344, 3647.3767]"
"(1, 23, 'elu')",644.4,"[739, 601, 762, 538, 582]",0.9931041138240987,"[0.9945756430840611, 0.9927012215617284, 0.9871009979021838, 0.9962060579800771, 0.9949366485924432]",2182.2847,"[1930.7811, 1931.9332, 3547.1377, 1631.5172, 1870.0544]"
"(1, 23, 'sigmoid')",204.8,"[60, 33, 47, 639, 245]",0.8952919142503285,"[0.907230692136516, 0.84445223938771, 0.734984492059537, 0.9977307858041182, 0.992061361863762]",7316.9756,"[7984.745, 8918.645, 16078.133, 1261.7811, 2341.5757]"
"(1, 23, 'softplus')",482.6,"[729, 649, 371, 449, 215]",0.9951573081374061,"[0.9944241136843611, 0.9957211578353999, 0.9936037624182646, 0.9981409687308774, 0.9938965380181273]",1825.9651,"[1957.5635, 1479.2109, 2497.8267, 1142.0619, 2053.1624]"
"(1, 23, 'tanh')",421.2,"[546, 351, 516, 432, 261]",0.9928300920926487,"[0.9952248240590512, 0.9949893736943607, 0.9892107345296247, 0.9942689995418637, 0.990456528638344]",2245.795,"[1811.5636, 1600.7113, 3244.1125, 2005.2177, 2567.3696]"
"(1, 24, 'elu')",613.6,"[662, 483, 856, 594, 473]",0.9939334771301785,"[0.9930172479835185, 0.9937970729169662, 0.9942059864822631, 0.9957747997800079, 0.992872278488137]",2057.899,"[2190.6462, 1781.0059, 2377.3315, 1721.7493, 2218.7615]"
"(1, 24, 'sigmoid')",43.2,"[62, 35, 49, 35, 35]",0.8318069203282077,"[0.9074347307738321, 0.851644709884946, 0.7384592122816456, 0.835009106692642, 0.826486842007973]",10872.924,"[7975.9595, 8710.008, 15972.381, 10759.108, 10947.159]"
"(1, 24, 'softplus')",1320.0,"[5073, 437, 380, 443, 267]",0.9957973778684858,"[0.9950801821426297, 0.9962611325755877, 0.9950684726808351, 0.9976674019181756, 0.994909700025201]",1713.8186,"[1838.7953, 1382.7289, 2193.263, 1279.2819, 1875.0242]"
"(1, 24, 'tanh')",588.6,"[672, 484, 1062, 505, 220]",0.9893990271841849,"[0.9934727528437332, 0.9953398263635068, 0.993169475969366, 0.9966853890482925, 0.9683276916960264]",2488.9995,"[2117.9902, 1543.7183, 2581.2317, 1524.9744, 4677.083]"
"(2, 8, 'elu')",542.4,"[1094, 376, 652, 368, 222]",0.9944615640062361,"[0.9954109430330178, 0.9958283490064909, 0.9959921702816961, 0.9951298523609502, 0.9899465053490255]",1939.4528,"[1775.9087, 1460.5653, 1977.2183, 1848.491, 2635.0796]"
"(2, 8, 'sigmoid')",623.2,"[850, 596, 719, 660, 291]",0.992031632886534,"[0.9959209821392284, 0.9970730593279054, 0.9932448624307088, 0.9975261121704869, 0.976393148364341]",2164.0044,"[1674.3131, 1223.4155, 2566.948, 1317.4565, 4037.8877]"
"(2, 8, 'softplus')",500.4,"[913, 480, 490, 467, 152]",0.9929455703432144,"[0.9959979318945492, 0.9964737041695879, 0.9955645053574517, 0.9981266703169002, 0.9785650399775826]",2015.0867,"[1658.4453, 1342.8466, 2080.0369, 1146.4454, 3847.6587]"
"(2, 8, 'tanh')",372.4,"[572, 239, 298, 333, 420]",0.9934169740877525,"[0.9955233429442862, 0.9950410662545426, 0.9890036429300478, 0.9962544395142993, 0.9912623787955863]",2139.8445,"[1754.0253, 1592.4329, 3275.0986, 1621.081, 2456.585]"
"(2, 9, 'elu')",428.0,"[754, 62, 418, 541, 365]",0.9714874726758417,"[0.9953641166947568, 0.8823232652062958, 0.9913263522176871, 0.9978901665403401, 0.9905334627201292]",3244.9307,"[1784.9463, 7757.3306, 2908.7131, 1216.6632, 2557.0002]"
"(2, 9, 'sigmoid')",483.2,"[704, 525, 617, 42, 528]",0.7907149726201196,"[0.9954005664202459, 0.9970063188299239, 0.990688510818564, -0.019379778642965473, 0.9898592456748294]",7083.7437,"[1777.9154, 1237.285, 3013.766, 26743.258, 2646.4905]"
"(2, 9, 'softplus')",546.6,"[1015, 98, 502, 543, 575]",0.9835442417337598,"[0.9956667838386686, 0.9363383890495397, 0.9931501198734615, 0.9983291858929032, 0.9942367300142259]",2618.814,"[1725.6952, 5705.659, 2584.8865, 1082.7056, 1995.1232]"
"(2, 9, 'tanh')",437.6,"[492, 351, 460, 372, 513]",0.9942073441769154,"[0.9949555832338258, 0.9933971950643553, 0.9948852168716688, 0.9947349057351823, 0.9930638199795446]",2008.7644,"[1861.9346, 1837.5165, 2233.642, 1921.9823, 2188.746]"
"(2, 10, 'elu')",1622.2,"[6409, 369, 461, 569, 303]",0.994787950397239,"[0.9962332935175737, 0.9952026303089045, 0.9952859049697803, 0.9983018263313396, 0.9889160968585965]",1835.5885,"[1608.9397, 1566.2771, 2144.367, 1091.5343, 2766.8242]"
"(2, 10, 'sigmoid')",417.6,"[22, 426, 682, 604, 354]",0.8009141035167049,"[0.03492147159502357, 0.9954693036761475, 0.9928001577712243, 0.9980216833995138, 0.9833579011416156]",6898.88,"[25753.736, 1522.1221, 2650.095, 1178.1327, 3390.3086]"
"(2, 10, 'softplus')",375.8,"[790, 343, 309, 286, 151]",0.9956602222834625,"[0.9956284028090002, 0.9962155249191827, 0.9953994400413121, 0.9978658339833202, 0.9931919096644977]",1726.9893,"[1733.3209, 1391.1368, 2118.387, 1223.6589, 2168.4424]"
"(2, 10, 'tanh')",484.4,"[638, 307, 510, 521, 446]",0.9950822374255145,"[0.9945401264828119, 0.9942459419795151, 0.9967261773092712, 0.9974276564678345, 0.9924712848881395]",1812.639,"[1937.0918, 1715.3555, 1787.0122, 1343.4169, 2280.319]"
"(2, 11, 'elu')",318.0,"[614, 313, 143, 255, 265]",0.9909986075741515,"[0.9946086147711342, 0.9957465606459618, 0.982820519168734, 0.9966131668655448, 0.9852041764193818]",2446.3066,"[1924.9042, 1474.8136, 4093.596, 1541.4988, 3196.7212]"
"(2, 11, 'sigmoid')",650.4,"[828, 500, 758, 666, 500]",0.993870308370955,"[0.995738111450429, 0.9964671058094237, 0.9919824502320022, 0.9973941151781248, 0.9877697591847954]",2022.1207,"[1711.4333, 1344.1024, 2796.5386, 1352.1471, 2906.3823]"
"(2, 11, 'softplus')",226.0,"[82, 297, 254, 370, 127]",0.9818157373628967,"[0.9392685910518933, 0.9959460336341427, 0.9958121629814866, 0.9977500893408403, 0.9803018098061207]",2973.2664,"[6460.4917, 1439.8163, 2021.1328, 1256.403, 3688.4878]"
"(2, 11, 'tanh')",286.0,"[306, 303, 296, 258, 267]",0.9942650466978101,"[0.9931267923349639, 0.9952661694824965, 0.9936203947342177, 0.9969029455918791, 0.9924089313454929]",1997.5326,"[2173.395, 1555.8702, 2494.5767, 1474.0787, 2289.7427]"
"(2, 12, 'elu')",500.2,"[735, 587, 511, 441, 227]",0.9939145200769065,"[0.9953327297723065, 0.9947005384411167, 0.9975161770562772, 0.9964603655585398, 0.9855627895562925]",1945.4703,"[1790.9784, 1646.201, 1556.54, 1575.8885, 3157.7434]"
"(2, 12, 'sigmoid')",211.6,"[19, 96, 451, 323, 169]",0.7694788964671785,"[0.018303350037717547, 0.8634830669123219, 0.987237151549492, 0.9978863938349142, 0.9804845200014468]",8549.45,"[25974.521, 8355.267, 3528.3674, 1217.7505, 3671.3418]"
"(2, 12, 'softplus')",803.6,"[2751, 500, 234, 422, 111]",0.9933189072125022,"[0.9961168326572468, 0.9965542545657307, 0.9950346488081121, 0.9983310761975042, 0.9805577238339167]",1981.6716,"[1633.6234, 1327.4209, 2200.7715, 1082.0929, 3664.4497]"
"(2, 12, 'tanh')",335.6,"[396, 210, 625, 282, 165]",0.9890283586839598,"[0.9942681242065231, 0.9905827357038978, 0.9930953831468667, 0.9958387112754422, 0.9713568390870694]",2586.1802,"[1984.7568, 2194.4688, 2595.1936, 1708.678, 4447.804]"
"(2, 13, 'elu')",275.4,"[579, 158, 257, 280, 103]",0.9917361504835714,"[0.9952752773974399, 0.9925588634299719, 0.9936000144801062, 0.9970537646802677, 0.9801928324300714]",2277.525,"[1801.9679, 1950.6827, 2498.5583, 1437.7389, 3698.677]"
"(2, 13, 'sigmoid')",290.6,"[17, 83, 532, 370, 451]",0.7913747709503748,"[0.09512808976084175, 0.8840057977167834, 0.9926955934592623, 0.9981738861612522, 0.9868704876537345]",7890.333,"[24937.475, 7701.6743, 2669.2695, 1131.9056, 3011.338]"
"(2, 13, 'softplus')",346.4,"[884, 284, 94, 379, 91]",0.991194848617708,"[0.9960181083736276, 0.9963045267985301, 0.9810851581098066, 0.9973214630498046, 0.9852449867567706]",2377.4988,"[1654.2595, 1374.6813, 4295.3774, 1370.8663, 3192.3096]"
"(2, 13, 'tanh')",525.0,"[1234, 228, 278, 451, 434]",0.9898552657786344,"[0.9948432621400115, 0.9928630859205478, 0.975155518001418, 0.9959157946898992, 0.9904986681412954]",2594.049,"[1882.5497, 1910.3909, 4922.8315, 1692.7783, 2561.6953]"
"(2, 14, 'elu')",438.6,"[904, 361, 508, 365, 55]",0.9849517646127642,"[0.9945397769903993, 0.9959614003003472, 0.9928312816536196, 0.9967217878879903, 0.9447045762314651]",2743.011,"[1937.1537, 1437.0848, 2644.361, 1516.5781, 6179.8765]"
"(2, 14, 'sigmoid')",510.0,"[779, 430, 701, 422, 218]",0.9936226575642333,"[0.9959964617797459, 0.9956648259015122, 0.9937678700816133, 0.998122313324916, 0.9845618167333797]",2005.2793,"[1658.7499, 1488.9163, 2465.5752, 1147.778, 3265.377]"
"(2, 14, 'softplus')",1215.6,"[5075, 230, 243, 409, 121]",0.9906348632901671,"[0.9962242123530898, 0.9946041661973346, 0.9888277798980217, 0.9980337256561083, 0.9754844323462815]",2372.5151,"[1610.878, 1661.1019, 3301.1838, 1174.5415, 4114.8706]"
"(2, 14, 'tanh')",300.0,"[451, 270, 295, 241, 243]",0.9873914011381478,"[0.9923488015843341, 0.9922408954456615, 0.9715275757972053, 0.9940117780177795, 0.9868279548457587]",2924.1965,"[2293.1033, 1991.9242, 5270.019, 2049.7234, 3016.2117]"
"(2, 15, 'elu')",573.8,"[583, 330, 573, 691, 692]",0.9897209604384647,"[0.9938880743907258, 0.9921778017141807, 0.9777594105660043, 0.9962216801987185, 0.9885578353226939]",2629.3125,"[2049.5002, 2000.0067, 4657.717, 1628.1547, 2811.1843]"
"(2, 15, 'sigmoid')",372.0,"[477, 307, 423, 302, 351]",0.9944135677417595,"[0.9950535688447616, 0.9951548897931183, 0.9954702194132168, 0.9977952914065564, 0.988593869251145]",1914.0627,"[1843.7622, 1574.0513, 2102.0283, 1243.7179, 2806.7542]"
"(2, 15, 'softplus')",1374.8,"[5345, 299, 307, 580, 343]",0.9948714242236212,"[0.9963766246839935, 0.994672663244661, 0.9949194445203078, 0.99815422619013, 0.9902341624790134]",1837.9603,"[1578.0311, 1650.525, 2226.1558, 1137.9824, 2597.1077]"
"(2, 15, 'tanh')",395.4,"[564, 383, 383, 283, 364]",0.9928530970856105,"[0.9938335176942242, 0.9945511837200335, 0.9928864151389829, 0.9956352890353162, 0.9873590798394957]",2213.351,"[2058.627, 1669.2373, 2634.1729, 1749.9436, 2954.7756]"
