hyper,ave_epoch,epoch,ave_indicator,indicator,ave_score,socre
"(1, 5, 'sigmoid')",58.8,"[66, 61, 60, 52, 55]",0.9880175214982705,"[0.9861497801547473, 0.9881646764520424, 0.9867824080986302, 0.989431523460383, 0.9895592193255496]",1851.0101,"[1994.8892, 1807.0471, 2005.5809, 1736.9117, 1710.6216]"
"(1, 5, 'softplus')",5928.8,"[1873, 9469, 2324, 5978, 10000]",0.9998361741521089,"[0.9997724825088061, 0.9998530088586038, 0.9998625353321899, 0.9998540164506858, 0.9998388276102587]",215.65396,"[255.68063, 201.38402, 204.5312, 204.13785, 212.53613]"
"(1, 5, 'tanh')",713.4,"[488, 1166, 354, 974, 585]",0.9998635099983073,"[0.9998739207179632, 0.9998636021967025, 0.9998660199197551, 0.9998801732978088, 0.9998338338593069]",197.39944,"[190.33223, 193.99168, 201.92224, 184.94746, 215.80362]"
"(1, 6, 'elu')",2445.2,"[1591, 2104, 664, 581, 7286]",0.9999251252356904,"[0.9999351963531543, 0.9999216487184684, 0.9999303772158542, 0.9999358672502212, 0.999902536640754]",145.92459,"[136.45523, 147.02881, 145.55922, 135.30428, 165.27538]"
"(1, 6, 'sigmoid')",49.8,"[52, 51, 51, 49, 46]",0.9855081088918327,"[0.9834936135218908, 0.9855843296673947, 0.9860810721329105, 0.9858049828677509, 0.986576546269217]",2036.5671,"[2177.7922, 1994.3291, 2058.102, 2012.9803, 1939.6332]"
"(1, 6, 'softplus')",6089.4,"[4898, 4229, 8802, 2518, 10000]",0.9998620667036302,"[0.9998995708550327, 0.9998269711664164, 0.9998819040086664, 0.9998358768501759, 0.99986601063786]",197.63516,"[169.87143, 218.49358, 189.57524, 216.44945, 193.7861]"
"(1, 6, 'tanh')",676.6,"[1074, 749, 835, 699, 26]",0.9964709440306647,"[0.9999013113964171, 0.9998485907123148, 0.9998884384775208, 0.9998708589921548, 0.9828455205749164]",588.3446,"[168.39296, 204.38814, 184.25583, 192.00107, 2192.685]"
"(1, 7, 'elu')",907.0,"[993, 1254, 935, 561, 792]",0.999917497334058,"[0.999928487657049, 0.9999131121609066, 0.9999357868429355, 0.9999268344958079, 0.9998832655135907]",152.67265,"[143.34447, 154.83136, 139.78998, 144.51894, 180.87854]"
"(1, 7, 'sigmoid')",45.8,"[52, 49, 46, 42, 40]",0.9894812474879975,"[0.9871447438892186, 0.9895122495340317, 0.9897102517342997, 0.9902660799353651, 0.9907729123470724]",1733.5153,"[1921.9001, 1701.0638, 1769.5645, 1666.9227, 1608.125]"
"(1, 7, 'softplus')",3306.0,"[2512, 26, 2832, 1160, 10000]",0.9898508029633005,"[0.999792299854676, 0.9499533594867202, 0.9998648542257957, 0.9998075320589465, 0.9998359691903643]",922.36475,"[244.29176, 3715.9243, 202.79875, 234.3963, 214.41254]"
"(1, 7, 'tanh')",2312.0,"[23, 23, 2109, 1202, 8203]",0.982045276067053,"[0.9522060263169806, 0.9582689888914461, 0.9999499323149559, 0.99990787985017, 0.9998935529617127]",1511.4552,"[3705.7578, 3393.1956, 123.43627, 162.16193, 172.72461]"
"(1, 8, 'elu')",2642.2,"[1447, 2129, 906, 995, 7734]",0.999929854185788,"[0.9999280731936706, 0.9999244038124775, 0.9999467224435103, 0.9999431393274055, 0.9999069321518755]",140.88388,"[143.75926, 144.42067, 127.33159, 127.40239, 161.5055]"
"(1, 8, 'sigmoid')",2034.2,"[49, 44, 41, 37, 10000]",0.9899567174882604,"[0.987733445957113, 0.9871982030560813, 0.98882075810174, 0.986142083332851, 0.9998890969935166]",1553.2922,"[1877.3782, 1879.3811, 1844.4641, 1988.9348, 176.30276]"
"(1, 8, 'softplus')",2636.8,"[3107, 27, 26, 24, 10000]",0.9815427090841113,"[0.999842537872736, 0.9669760853632511, 0.9724354169314473, 0.9686164178404849, 0.9998430874126375]",1866.0635,"[212.70538, 3018.5176, 2896.2747, 2993.1108, 209.70866]"
"(1, 8, 'tanh')",4649.8,"[1693, 10000, 10000, 822, 734]",0.9999315038672434,"[0.9999150129457276, 0.9999449801989259, 0.9999705946407935, 0.999942133635883, 0.9998847979148865]",136.45668,"[156.26683, 123.20801, 94.596985, 128.52414, 179.68741]"
"(1, 9, 'elu')",631.4,"[1423, 22, 21, 942, 749]",0.9904797730611372,"[0.9999413999726819, 0.9752026825559781, 0.9774193323486676, 0.99994103229757, 0.9998944181307886]",1133.7161,"[129.75955, 2615.663, 2621.3948, 129.74142, 172.02126]"
"(1, 9, 'sigmoid')",2031.2,"[43, 39, 38, 36, 10000]",0.988970488965413,"[0.9856819588146469, 0.9867290378380987, 0.9870498903005726, 0.9854981276903971, 0.9998934301833495]",1626.888,"[2028.3003, 1913.5095, 1985.184, 2034.6215, 172.8242]"
"(1, 9, 'softplus')",3987.6,"[3615, 4129, 2172, 22, 10000]",0.9939318639549354,"[0.9998783066263869, 0.9998831472715515, 0.9998911787447209, 0.9701418341695244, 0.9998648529624933]",732.52246,"[186.99239, 179.55556, 181.97884, 2919.464, 194.62146]"
"(1, 9, 'tanh')",986.2,"[23, 1259, 1338, 678, 1633]",0.9908061473195211,"[0.9543722719946505, 0.9998975720595702, 0.9999385546148171, 0.9999304878466296, 0.9998918500819385]",848.124,"[3620.8027, 168.10811, 136.74411, 140.86462, 174.10071]"
"(1, 10, 'elu')",1950.6,"[9667, 22, 22, 21, 21]",0.9800378899689486,"[0.999951523090528, 0.9748822348328584, 0.9783147285664818, 0.9713715151157554, 0.9756694482391189]",2157.896,"[118.02063, 2632.5093, 2568.8955, 2858.714, 2611.34]"
"(1, 10, 'sigmoid')",607.0,"[43, 40, 38, 36, 2878]",0.9892128154462734,"[0.9866255289003035, 0.9873129246180185, 0.9871096863074039, 0.9851317414063278, 0.9998841959993127]",1610.4369,"[1960.328, 1870.9415, 1980.5955, 2060.163, 180.15622]"
"(1, 10, 'softplus')",2482.6,"[1915, 1662, 2292, 3083, 3461]",0.9998407692258187,"[0.9997648179646131, 0.9998010852659445, 0.9998717359023136, 0.9998996407571661, 0.9998665662390569]",210.88599,"[259.95163, 234.26794, 197.568, 169.25842, 193.38391]"
"(1, 10, 'tanh')",1954.8,"[23, 22, 991, 1181, 7557]",0.9862511496601206,"[0.9636157956808622, 0.9679079057080474, 0.9999117605886231, 0.9999282988908255, 0.9998919874322448]",1337.9714,"[3233.3064, 2975.6267, 163.86844, 143.06537, 173.99013]"
"(1, 11, 'elu')",3204.2,"[1184, 3198, 10000, 438, 1201]",0.9999362938001017,"[0.9999356534324566, 0.9999430189284425, 0.9999707327575443, 0.9999370554534306, 0.9998950084286341]",132.26344,"[135.97314, 125.38475, 94.37456, 134.04501, 171.53972]"
"(1, 11, 'sigmoid')",37.0,"[41, 38, 37, 35, 34]",0.9857505717109338,"[0.9870417069364751, 0.9868489796472797, 0.9875920239267775, 0.9846242597780315, 0.9826458882661058]",2015.61,"[1929.5869, 1904.8428, 1943.1865, 2095.0269, 2205.4065]"
"(1, 11, 'softplus')",3832.6,"[2740, 1915, 23, 4777, 9708]",0.9929526166840441,"[0.9998521965440115, 0.9997982596445818, 0.9653406609193184, 0.9999056849999525, 0.9998662813123563]",809.4728,"[206.07852, 235.926, 3247.687, 164.08238, 193.59027]"
"(1, 11, 'tanh')",2968.2,"[1667, 10000, 1260, 822, 1092]",0.9999160409502993,"[0.9999392972537008, 0.9999431175797759, 0.9999102273922997, 0.9999188443252442, 0.9998687182004755]",153.33063,"[132.0671, 125.27616, 165.28595, 152.20573, 191.81816]"
"(1, 12, 'elu')",1332.0,"[1367, 944, 1983, 1244, 1122]",0.9999307234883265,"[0.999941399872279, 0.999919820829491, 0.9999532001883591, 0.9999475118744457, 0.9998916846770579]",138.89465,"[129.75967, 148.73398, 119.34001, 122.40584, 174.2338]"
"(1, 12, 'sigmoid')",2029.4,"[39, 37, 36, 35, 10000]",0.9887307164857475,"[0.9862041883107601, 0.9861479785488526, 0.9868679856675318, 0.9845456465895847, 0.9998877833120083]",1644.5432,"[1990.967, 1954.9515, 1999.0778, 2100.3757, 177.34387]"
"(1, 12, 'softplus')",4447.6,"[2030, 10000, 6561, 22, 3625]",0.9928506453418573,"[0.9998406870191233, 0.9999037681251798, 0.999920194074897, 0.9647351971853015, 0.9998533803047844]",781.6496,"[213.95184, 162.9442, 155.84096, 3172.797, 202.71394]"
"(1, 12, 'tanh')",4384.6,"[740, 10000, 8546, 1352, 1285]",0.9999301607107072,"[0.999875263779328, 0.9999632510439725, 0.9999639290570624, 0.9999559847638332, 0.9998923749093398]",136.11003,"[189.31575, 100.69362, 104.77141, 112.091606, 173.67776]"
"(1, 13, 'elu')",3455.8,"[2106, 10000, 1076, 1457, 2640]",0.9999468011369922,"[0.9999434873327117, 0.9999654929663973, 0.9999532572025661, 0.9999536664510525, 0.9999181017322335]",122.15572,"[127.42756, 97.57381, 119.267296, 115.0057, 151.50426]"
"(1, 13, 'sigmoid')",814.4,"[38, 36, 2026, 1931, 41]",0.9926913303987585,"[0.9870602075351077, 0.9852417255310144, 0.9999089108517123, 0.9999133216050968, 0.9913324864708607]",1165.6981,"[1928.209, 2017.8888, 166.49352, 157.29938, 1558.6002]"
"(1, 13, 'softplus')",520.6,"[26, 24, 23, 307, 2223]",0.9821372583618448,"[0.9692287068926229, 0.9697018563195553, 0.9734506138364096, 0.9984900299734294, 0.9998150847872065]",1918.2711,"[2973.4683, 2891.262, 2842.4397, 656.5318, 227.65321]"
"(1, 13, 'tanh')",1083.4,"[948, 933, 831, 779, 1926]",0.9999075039278196,"[0.999911030831409, 0.9998999216964263, 0.9999340886971396, 0.999917741055901, 0.9998747373582222]",161.65741,"[159.88593, 166.16876, 141.62633, 153.23682, 187.36922]"
"(1, 14, 'elu')",6399.4,"[1169, 9670, 10000, 1158, 10000]",0.9999339948246565,"[0.9999350999218122, 0.9999333346875416, 0.9999547967327971, 0.9999469236064835, 0.9998998191746483]",136.02373,"[136.55672, 135.62177, 117.28675, 123.08986, 167.56363]"
"(1, 14, 'sigmoid')",3181.4,"[1311, 2236, 1121, 1239, 10000]",0.9998926755502879,"[0.9998943249114765, 0.9999009336056032, 0.9999043124219772, 0.99989040304591, 0.9998734037664729]",175.09262,"[174.25159, 165.32655, 170.6443, 176.87677, 188.36398]"
"(1, 14, 'softplus')",3537.2,"[3298, 1329, 1921, 1138, 10000]",0.9997802756330305,"[0.9998716855156582, 0.999695427445308, 0.9997717460008061, 0.9996912936535962, 0.9998712255497839]",246.457,"[192.01196, 289.88437, 263.55618, 296.85498, 189.97755]"
"(1, 14, 'tanh')",974.4,"[806, 1066, 890, 942, 1168]",0.9999064280757572,"[0.9999130367653093, 0.9999027065349391, 0.9999240763926862, 0.9999157406752126, 0.9998765800106393]",162.99832,"[158.07321, 163.8405, 152.0031, 155.08884, 185.98598]"
"(1, 15, 'elu')",3092.6,"[1353, 10000, 2451, 683, 976]",0.9999317574134402,"[0.9999415352546719, 0.999948133095506, 0.9999560002924215, 0.9999263398344008, 0.9998867785902004]",137.61858,"[129.6097, 119.625725, 115.714806, 145.00665, 178.136]"
"(1, 15, 'sigmoid')",2727.0,"[1868, 10000, 41, 869, 857]",0.9984887396579024,"[0.9998891585729633, 0.9999180906324457, 0.9928742430251701, 0.9999073932715739, 0.9998548127873594]",433.13666,"[178.46027, 150.33018, 1472.5822, 162.58963, 201.72125]"
"(1, 15, 'softplus')",6342.0,"[167, 10000, 10000, 1543, 10000]",0.9995650258661261,"[0.9984090025086292, 0.9998977197428157, 0.999919319042395, 0.9997319706132924, 0.9998671174234978]",294.07855,"[676.1222, 167.98686, 156.69298, 276.60675, 192.98407]"
"(1, 15, 'tanh')",2599.8,"[758, 8357, 1384, 1172, 1328]",0.9999138981477087,"[0.9998955801201603, 0.9999450439934909, 0.9999211364379398, 0.999925727502239, 0.9998820026847133]",155.74614,"[173.21362, 123.13656, 154.91812, 145.60812, 181.85428]"
"(1, 16, 'elu')",1193.6,"[1240, 1653, 974, 832, 1269]",0.9999163641969571,"[0.9999300703583818, 0.9999123328971574, 0.9999304557916664, 0.9999287090599821, 0.9998802528775967]",153.72076,"[141.74936, 155.52411, 145.47707, 142.65558, 183.1977]"
"(1, 16, 'sigmoid')",2744.6,"[1662, 10000, 1139, 886, 36]",0.9980262934541522,"[0.9998892697303381, 0.9999317219827638, 0.9999145492917597, 0.9999043398804145, 0.9904915863854843]",454.91714,"[178.37076, 137.25238, 161.25822, 165.2483, 1632.456]"
"(1, 16, 'softplus')",3501.4,"[1794, 1160, 3447, 1106, 10000]",0.9997053500893822,"[0.9996470344902333, 0.999580485509942, 0.9997513355141893, 0.9996887514448108, 0.9998591434877357]",286.10562,"[318.46124, 340.21457, 275.08752, 298.0748, 198.68996]"
"(1, 16, 'tanh')",1265.4,"[623, 740, 828, 2492, 1644]",0.9999132122913338,"[0.9998935756572838, 0.9998878222224263, 0.9999173516908774, 0.9999553253501556, 0.9999119865359256]",155.87483,"[174.86824, 175.92714, 158.59192, 112.92814, 157.0587]"
"(2, 1, 'elu')",1767.6,"[8626, 54, 53, 52, 53]",0.9819965380695092,"[0.9957244024870695, 0.9750993636179789, 0.978676215527135, 0.9803389272971619, 0.9801437814182005]",2200.9956,"[1108.3805, 2621.1064, 2547.3943, 2369.0552, 2359.0422]"
"(2, 1, 'sigmoid')",1163.4,"[963, 1553, 1015, 1119, 1167]",0.9949988568790523,"[0.9950260632195045, 0.995111604475955, 0.9955359989623136, 0.9944805497435786, 0.9948400679939104]",1196.0295,"[1195.4752, 1161.3485, 1165.5372, 1255.219, 1202.5675]"
"(2, 1, 'softplus')",368.2,"[561, 587, 177, 353, 163]",0.9820006238504068,"[0.9952427472545335, 0.9900001962648523, 0.9745129553705046, 0.9879808604671765, 0.9622663598949666]",2143.8909,"[1169.1455, 1661.0211, 2784.9907, 1852.287, 3252.0095]"
"(2, 1, 'tanh')",2064.4,"[432, 7871, 403, 872, 744]",0.9953767278296597,"[0.9950396859724921, 0.9958827601854635, 0.9957026340212984, 0.9949359562471993, 0.9953226027218446]",1150.1018,"[1193.837, 1065.8167, 1143.5764, 1202.3207, 1144.9581]"
"(2, 2, 'elu')",1593.0,"[358, 44, 41, 7463, 59]",0.9955288715671934,"[0.9987914977570677, 0.9940094471503819, 0.9886634255230539, 0.9989791366645416, 0.9972008507409218]",1031.5688,"[589.2698, 1285.6207, 1857.3978, 539.82794, 885.7282]"
"(2, 2, 'sigmoid')",2560.2,"[274, 10000, 909, 835, 783]",0.9981537370794573,"[0.9978189443503617, 0.9984269370390133, 0.9983964064406553, 0.9980064807967162, 0.99811991677054]",725.85345,"[791.6329, 658.79834, 698.572, 754.3655, 725.8986]"
"(2, 2, 'softplus')",462.2,"[862, 1257, 64, 64, 64]",0.9951475041663513,"[0.9988525144391384, 0.9988217085068701, 0.9952892674973859, 0.9922661429043873, 0.9905078874839754]",1091.7151,"[574.2012, 570.1719, 1197.3146, 1485.8318, 1631.056]"
"(2, 2, 'tanh')",2201.2,"[39, 39, 10000, 569, 359]",0.9758159987963475,"[0.940051429783731, 0.9421621792505331, 0.999139651288381, 0.9989256790385365, 0.9988010546205565]",1958.0316,"[4150.3037, 3994.711, 511.68335, 553.7817, 579.67847]"
"(2, 3, 'elu')",516.8,"[2482, 26, 26, 25, 25]",0.9860770361254882,"[0.9999403794563683, 0.9787467631935465, 0.9806518916814255, 0.9846528187664623, 0.986393327529639]",1804.9697,"[130.88455, 2421.5417, 2426.5166, 2093.0803, 1952.8254]"
"(2, 3, 'sigmoid')",2302.2,"[25, 74, 710, 10000, 702]",0.7856187727102987,"[-0.02163511503023363, 0.951936891776354, 0.9995491097574128, 0.9992646923005146, 0.9989782847474459]",4427.6865,"[17133.195, 3641.5422, 370.4243, 458.14838, 535.12146]"
"(2, 3, 'softplus')",165.8,"[341, 63, 340, 41, 44]",0.990801202724961,"[0.9988849554404825, 0.9978441127468236, 0.9991334331849017, 0.978159804661156, 0.9799837075914409]",1343.245,"[566.02625, 771.2452, 513.5291, 2496.8923, 2368.5322]"
"(2, 3, 'tanh')",2384.8,"[514, 1044, 291, 75, 10000]",0.9988803249246873,"[0.9991207044471961, 0.9994472577566612, 0.999500845827838, 0.9968351048650459, 0.9994977117266945]",521.7207,"[502.64102, 390.51773, 389.74576, 950.49805, 375.20102]"
"(2, 4, 'elu')",2618.8,"[1289, 7597, 1824, 1000, 1384]",0.9999397570570692,"[0.9999370872383023, 0.9999448118389718, 0.9999609346591918, 0.9999530866346387, 0.999902864914241]",129.51987,"[134.4497, 123.39637, 109.03347, 115.723045, 164.9968]"
"(2, 4, 'sigmoid')",63.4,"[82, 66, 58, 52, 59]",0.9703525976900496,"[0.9578192926685765, 0.9670595446893823, 0.9738641258695317, 0.9798335863845354, 0.9731864388382221]",2891.385,"[3481.3477, 3014.701, 2820.217, 2399.3076, 2741.3513]"
"(2, 4, 'softplus')",4089.4,"[2648, 1816, 10000, 2940, 3043]",0.9998392937578794,"[0.9998688278983564, 0.9996428047532178, 0.9999280832830436, 0.9998937973496056, 0.9998629555051736]",205.22095,"[194.13828, 313.9296, 147.93773, 174.11624, 195.98294]"
"(2, 4, 'tanh')",1041.4,"[226, 27, 26, 1510, 3418]",0.9841685704390422,"[0.9991711417394261, 0.9580245378044988, 0.9639592962379888, 0.9998262498946742, 0.9998616265186233]",1524.5085,"[488.0121, 3403.1191, 3311.774, 222.70712, 196.93091]"
"(2, 5, 'elu')",856.2,"[1000, 153, 2277, 156, 695]",0.9998365339093394,"[0.9999164757012792, 0.9997412350640318, 0.9999399191699745, 0.9996936812004424, 0.9998913584109685]",205.50632,"[154.91621, 267.19736, 135.21721, 295.7048, 174.49602]"
"(2, 5, 'sigmoid')",735.4,"[61, 53, 54, 3429, 80]",0.982560762751754,"[0.9718693410836202, 0.9808384752739805, 0.9819075379620488, 0.9999010098526541, 0.9782874495864661]",2024.7454,"[2843.0232, 2299.2937, 2346.4585, 168.09993, 2466.8508]"
"(2, 5, 'softplus')",1643.6,"[2435, 400, 3232, 2108, 43]",0.9955859656363373,"[0.9998471171271183, 0.9995571667258398, 0.9998670849239284, 0.9998547581054729, 0.9788037012993267]",680.2432,"[209.58966, 349.54214, 201.11809, 203.61864, 2437.3474]"
"(2, 5, 'tanh')",1162.8,"[477, 814, 895, 1627, 2001]",0.9998738610916849,"[0.9998344259986158, 0.9998331913780744, 0.9998941258333727, 0.9999273900461594, 0.9998801722022018]",187.87444,"[218.1155, 214.53032, 179.49776, 143.96922, 183.25938]"
"(2, 6, 'elu')",1400.0,"[1854, 1604, 1124, 1081, 1337]",0.9999379359337978,"[0.9999336739620869, 0.9999410660053536, 0.9999595342220089, 0.9999552593543352, 0.9999001461252043]",131.36723,"[138.04875, 127.51533, 110.97061, 113.01151, 167.28998]"
"(2, 6, 'sigmoid')",52.6,"[55, 52, 52, 52, 52]",0.9794724412199376,"[0.9795896250851931, 0.9805320104377545, 0.9793380167589374, 0.9793602090474803, 0.9785423447703225]",2425.2937,"[2421.6755, 2317.608, 2507.5525, 2427.3042, 2452.3281]"
"(2, 6, 'softplus')",35.2,"[42, 36, 34, 32, 32]",0.9926080112535256,"[0.9895942693771356, 0.99424176970801, 0.9959158448318777, 0.9930841273338664, 0.9902040450167381]",1433.2869,"[1729.1263, 1260.4451, 1114.8467, 1405.0607, 1656.9554]"
"(2, 6, 'tanh')",3113.4,"[387, 10000, 2685, 1699, 796]",0.9999144235014216,"[0.9998555206576225, 0.9999537010626798, 0.9999485397019306, 0.9999473462350965, 0.9998670098497777]",151.51454,"[203.74799, 113.02251, 125.14116, 122.59882, 193.06218]"
"(2, 7, 'elu')",978.4,"[873, 144, 394, 1979, 1502]",0.999860673636196,"[0.9999263126656542, 0.9996449775851625, 0.9998845612825644, 0.9999474685288097, 0.9999000481187892]",187.14801,"[145.508, 312.97333, 187.43028, 122.45636, 167.37206]"
"(2, 7, 'sigmoid')",42.8,"[47, 44, 43, 41, 39]",0.9845939735881037,"[0.9823408723806166, 0.9858301638560302, 0.9852680653578042, 0.9849755317119028, 0.984555234634165]",2099.7336,"[2252.5532, 1977.2512, 2117.3562, 2070.957, 2080.5498]"
"(2, 7, 'softplus')",3259.8,"[4119, 1563, 1696, 960, 7961]",0.9998873276697537,"[0.9998749679389913, 0.9998771229847847, 0.9999041362131917, 0.9998758234316821, 0.9999045877801188]",179.25375,"[189.54012, 184.12584, 170.80135, 188.27446, 163.52701]"
"(2, 7, 'tanh')",824.2,"[741, 127, 2088, 504, 661]",0.9998640773184079,"[0.9998940933339824, 0.9996605235915278, 0.9999470576127536, 0.9999312453429503, 0.9998874667108245]",185.0212,"[174.44241, 306.04425, 126.930435, 140.095, 177.59387]"
"(2, 8, 'elu')",677.2,"[1183, 1037, 131, 909, 126]",0.9998833930636326,"[0.9999419751256289, 0.9999363686869291, 0.999780310914306, 0.9999468299613484, 0.9998114806299505]",174.6489,"[129.1212, 132.4997, 258.56412, 123.198395, 229.86108]"
"(2, 8, 'sigmoid')",439.8,"[57, 53, 49, 43, 1997]",0.9804356738674136,"[0.9702465713224955, 0.9753279844427836, 0.9765252544248092, 0.9802139262828603, 0.9998646328641194]",2155.4128,"[2923.876, 2609.0461, 2672.7878, 2376.5742, 194.77988]"
"(2, 8, 'softplus')",1531.6,"[1477, 1738, 841, 672, 2930]",0.9998936047028091,"[0.9998982351241393, 0.9998636987316101, 0.9998986420008498, 0.9999064870299512, 0.9999009606274945]",174.10751,"[170.99736, 193.92303, 175.6277, 163.38324, 166.6063]"
"(2, 8, 'tanh')",4395.6,"[510, 8749, 10000, 1252, 1467]",0.9999392749486281,"[0.9999069871879127, 0.9999680877122671, 0.9999783384561678, 0.9999451530149684, 0.9998978083718246]",126.57335,"[163.47894, 93.8336, 81.19116, 125.126114, 169.23692]"
"(2, 9, 'elu')",2098.6,"[772, 1749, 6319, 124, 1529]",0.9999350737671204,"[0.9999384443239648, 0.9999483143804577, 0.9999767655533965, 0.9998883431866037, 0.9999235013911789]",132.29025,"[132.99168, 119.41649, 84.08726, 178.53122, 146.42467]"
"(2, 9, 'sigmoid')",44.8,"[52, 46, 44, 42, 40]",0.982762026832042,"[0.9803766767532616, 0.9817427952979371, 0.9835992813388861, 0.9837799677356731, 0.9843114130344522]",2220.3308,"[2374.525, 2244.3809, 2234.0632, 2151.7778, 2096.908]"
"(2, 9, 'softplus')",4943.6,"[1737, 1962, 10000, 1019, 10000]",0.9999053765606833,"[0.9999106296871801, 0.9998961132372551, 0.9999395064783889, 0.9998988660144966, 0.9998817673860961]",163.43474,"[160.24596, 169.301, 135.68082, 169.91046, 182.0355]"
"(2, 9, 'tanh')",932.2,"[695, 109, 1133, 2574, 150]",0.9998259178493525,"[0.9999091584588692, 0.9996095437275249, 0.9999485004289925, 0.9999634850635304, 0.9996989015678451]",201.5123,"[161.55957, 328.22043, 125.1889, 102.09556, 290.49704]"
