hyper,ave_epoch,epoch,ave_indicator,indicator,ave_score,socre
"(1, 11, 'elu')",312.4,"[465, 524, 45, 356, 172]",0.9417841706458718,"[0.9778003249970131, 0.9719077969944593, 0.8407815624811881, 0.9645715717039672, 0.9538595970527318]",0.031871535,"[0.017763875, 0.024125045, 0.06440874, 0.023189364, 0.029870644]"
"(1, 11, 'sigmoid')",866.2,"[1303, 1607, 442, 617, 362]",0.9673638265142037,"[0.9738034990324403, 0.9769500675633774, 0.9754341644012888, 0.9686301089779257, 0.9420012925959863]",0.024351995,"[0.019296834, 0.021852948, 0.025299614, 0.021820737, 0.03348984]"
"(1, 11, 'softplus')",335.0,"[388, 450, 177, 505, 155]",0.9590968454646654,"[0.9741541017392805, 0.9650863448592161, 0.9551431604967285, 0.9650442521686192, 0.9360563680594833]",0.027689591,"[0.019167269, 0.026895083, 0.034187116, 0.023034152, 0.035164345]"
"(1, 11, 'tanh')",449.8,"[483, 767, 333, 468, 198]",0.9607849931591504,"[0.9597801290359089, 0.9733638057877715, 0.948761674219325, 0.9691397172872306, 0.9528796394655157]",0.027153766,"[0.023910286, 0.02349153, 0.03653807, 0.021642772, 0.030186182]"
"(1, 12, 'elu')",456.4,"[880, 790, 46, 378, 188]",0.9412492036187846,"[0.981543909435361, 0.9779915132197224, 0.8370544786944809, 0.9606151791116798, 0.9490409376326789]",0.031710077,"[0.016196989, 0.021353561, 0.06515824, 0.024449915, 0.031391684]"
"(1, 12, 'sigmoid')",893.2,"[1109, 1420, 653, 1006, 278]",0.9674867893338938,"[0.9772206576011719, 0.9778131441683929, 0.9814859308815522, 0.9707801773010291, 0.9301340367173224]",0.023842797,"[0.017994303, 0.021439916, 0.021963375, 0.021059679, 0.036756717]"
"(1, 12, 'softplus')",340.0,"[393, 494, 638, 18, 157]",0.8231861730563257,"[0.9761885173670358, 0.9680179355836939, 0.9705586201916073, 0.26920823910615466, 0.9319575530331359]",0.042685777,"[0.018397452, 0.02574118, 0.027696649, 0.10531973, 0.036273867]"
"(1, 12, 'tanh')",373.0,"[527, 402, 310, 433, 193]",0.9586320673839841,"[0.966747339445917, 0.9594877960507007, 0.9574132356267075, 0.9716587571362384, 0.9378532086603576]",0.027886089,"[0.021740906, 0.028971309, 0.03331083, 0.02074065, 0.034666758]"
"(1, 13, 'elu')",383.2,"[736, 533, 43, 430, 174]",0.9443428408095109,"[0.9817119467112954, 0.9755134710630057, 0.8473419679946558, 0.9668116075134416, 0.9503352107651555]",0.03102987,"[0.016123086, 0.022523653, 0.06306784, 0.022444298, 0.03099047]"
"(1, 13, 'sigmoid')",723.6,"[893, 1680, 334, 469, 242]",0.9647373619652246,"[0.9740373518108462, 0.97965871838645, 0.9745240832811516, 0.9621953753911183, 0.9332712809565572]",0.025075942,"[0.01921051, 0.020528838, 0.025763983, 0.023954405, 0.035921983]"
"(1, 13, 'softplus')",298.4,"[346, 389, 185, 421, 151]",0.9589343691240757,"[0.9764618883313995, 0.9657295163330154, 0.9487822430379965, 0.9673437308662298, 0.9363544670517374]",0.027762879,"[0.018291539, 0.026646202, 0.036530733, 0.02226364, 0.03508228]"
"(1, 13, 'tanh')",508.6,"[560, 707, 580, 484, 212]",0.9683257192562025,"[0.9750016964458706, 0.9735811498763037, 0.962291291623856, 0.974128096057004, 0.9566263622779783]",0.024473723,"[0.018850362, 0.023395492, 0.03134505, 0.019816507, 0.028961215]"
"(1, 14, 'elu')",158.6,"[594, 46, 49, 57, 47]",0.8308979088272676,"[0.9707028922983032, 0.8066329981970288, 0.808179426929102, 0.7921559712648447, 0.7768182554470584]",0.055251956,"[0.02040689, 0.06329456, 0.070696145, 0.056167062, 0.06569514]"
"(1, 14, 'sigmoid')",938.6,"[1503, 1139, 701, 438, 912]",0.9734891107325737,"[0.9778382152445781, 0.9750968168445983, 0.982131440086812, 0.9692116399513095, 0.9631674415355712]",0.02206921,"[0.017748712, 0.022714471, 0.021577092, 0.021617537, 0.026688233]"
"(1, 14, 'softplus')",461.0,"[460, 661, 700, 361, 123]",0.9632226526358423,"[0.978889971501268, 0.968842299522445, 0.9704914446173121, 0.9753918829297141, 0.9224976646084723]",0.025699552,"[0.01732243, 0.025407264, 0.027728226, 0.01932645, 0.038713396]"
"(1, 14, 'tanh')",453.6,"[723, 506, 311, 509, 219]",0.9567689905297779,"[0.960893348638704, 0.9716558668022054, 0.9597206733262535, 0.9705345174836699, 0.9210405463980569]",0.028085906,"[0.023577064, 0.024232978, 0.03239584, 0.021148019, 0.039075628]"
"(1, 15, 'elu')",356.0,"[505, 746, 52, 58, 419]",0.8947898294841435,"[0.9745032312301605, 0.973389103998751, 0.800284343683443, 0.786679635382774, 0.9390928331255892]",0.041175116,"[0.019037373, 0.02348037, 0.07213635, 0.0569022, 0.034319274]"
"(1, 15, 'sigmoid')",1055.8,"[1632, 1779, 422, 682, 764]",0.971923231030315,"[0.9731872348004945, 0.9769806434203198, 0.9736782708188093, 0.973435323307316, 0.9623346828046355]",0.022923488,"[0.019522492, 0.021838449, 0.026188182, 0.02008007, 0.02698825]"
"(1, 15, 'softplus')",516.6,"[975, 897, 64, 470, 177]",0.9358740594102777,"[0.9827333935937055, 0.9697498526648571, 0.8333012535067559, 0.9689864378556429, 0.9245993594304274]",0.03329731,"[0.015666353, 0.025034502, 0.06590438, 0.021696452, 0.038184877]"
"(1, 15, 'tanh')",330.4,"[350, 567, 491, 58, 186]",0.933154307917181,"[0.9718082021139453, 0.9692699387332558, 0.9585930531477875, 0.848629256969625, 0.9174710886212917]",0.03319574,"[0.020018237, 0.025232306, 0.032846168, 0.04793292, 0.039949093]"
"(1, 16, 'elu')",361.6,"[507, 962, 45, 52, 242]",0.883363994853888,"[0.9759673294587109, 0.9757877215829193, 0.7775135068502091, 0.7735073367016538, 0.9140440796759466]",0.04328408,"[0.018482702, 0.022397166, 0.07613774, 0.058632713, 0.040770102]"
"(1, 16, 'sigmoid')",774.0,"[1435, 657, 925, 636, 217]",0.9689442721175443,"[0.9770358882076611, 0.9703438094432403, 0.9863358476961787, 0.973068383304101, 0.9379374319365406]",0.023316953,"[0.018067133, 0.02478751, 0.01886859, 0.020218277, 0.03464326]"
"(1, 16, 'softplus')",550.8,"[1111, 839, 41, 506, 257]",0.9244034940824083,"[0.9808838087780478, 0.9748083603861053, 0.776691647705493, 0.9691995783694407, 0.9204340751729547]",0.035291027,"[0.016484095, 0.022845646, 0.07627823, 0.021621771, 0.039225407]"
"(1, 16, 'tanh')",332.0,"[479, 39, 577, 390, 175]",0.9214662608783357,"[0.9698308421435566, 0.7469923736074089, 0.9729142617677563, 0.97240563161518, 0.9451881952577764]",0.03453935,"[0.020708377, 0.07240057, 0.02656553, 0.020465536, 0.032556742]"
"(1, 17, 'elu')",719.2,"[680, 1499, 49, 452, 916]",0.9310407256697186,"[0.9774225167433571, 0.9779506558632173, 0.7923357694286186, 0.9664777837391744, 0.9410169025742251]",0.033835072,"[0.017914398, 0.021373373, 0.07355784, 0.022556894, 0.03377285]"
"(1, 17, 'sigmoid')",1031.6,"[2023, 1296, 543, 1096, 200]",0.9658761668006581,"[0.980755591770829, 0.97252144601767, 0.9781217058424208, 0.9752747263347455, 0.9227073640376261]",0.024461681,"[0.016539285, 0.023860093, 0.02387563, 0.019372402, 0.03866099]"
"(1, 17, 'softplus')",2457.8,"[10000, 1306, 54, 554, 375]",0.9324555123740627,"[0.9801827212378377, 0.9769988554673161, 0.8063436833271793, 0.972622862453404, 0.9261294393845767]",0.03356547,"[0.016783651, 0.021829808, 0.07103362, 0.020384822, 0.037795454]"
"(1, 17, 'tanh')",383.6,"[444, 463, 327, 444, 240]",0.9665383812810255,"[0.9569298651951221, 0.9705801382710678, 0.9659611412051103, 0.9750098041253057, 0.9642109576085222]",0.024999136,"[0.024743011, 0.024688547, 0.02978075, 0.019475909, 0.026307462]"
"(1, 18, 'elu')",432.0,"[552, 816, 47, 397, 348]",0.9284141254101742,"[0.9743271023589037, 0.9741023737767385, 0.7890982710213248, 0.9593273783839888, 0.9452155015099154]",0.03475813,"[0.019103013, 0.023163553, 0.07412901, 0.02484643, 0.032548632]"
"(1, 18, 'sigmoid')",995.6,"[1873, 1177, 668, 935, 325]",0.9690476832176872,"[0.9765199742841799, 0.974913941814938, 0.9800451603109367, 0.9755955119823781, 0.9381638276960033]",0.023538997,"[0.018268956, 0.02279772, 0.022801964, 0.019246323, 0.03458002]"
"(1, 18, 'softplus')",602.0,"[927, 1206, 50, 558, 269]",0.9281259106945164,"[0.97964863587611, 0.9769877989103176, 0.7865320250068605, 0.9702730010722406, 0.9271880926070533]",0.034437466,"[0.017008312, 0.021835055, 0.07457864, 0.021241661, 0.03752365]"
"(1, 18, 'tanh')",540.6,"[1024, 567, 561, 337, 214]",0.9682547970798806,"[0.973221108685928, 0.9633875860694954, 0.9782649615706964, 0.9775270224004847, 0.9488733066727982]",0.024152273,"[0.019510156, 0.027541615, 0.023797335, 0.018468995, 0.03144327]"
"(1, 19, 'elu')",461.4,"[615, 744, 570, 54, 324]",0.9276088290082525,"[0.9801763841055648, 0.9760605895230833, 0.9635524469811702, 0.7799388947177437, 0.9383158297137005]",0.03244102,"[0.016786335, 0.022270601, 0.03081643, 0.05779424, 0.03453749]"
"(1, 19, 'sigmoid')",1149.0,"[2289, 926, 1107, 1161, 262]",0.9687174599486607,"[0.9790242123231945, 0.9735845130945179, 0.9800926224962918, 0.9732561830653472, 0.9376297687639521]",0.023662556,"[0.017267264, 0.023394004, 0.02277483, 0.02014766, 0.034729023]"
"(1, 19, 'softplus')",715.4,"[1490, 1047, 50, 746, 244]",0.9248532061251084,"[0.9810047856441402, 0.9791369575973122, 0.7728019252634478, 0.968106860654767, 0.9232155014658739]",0.034939535,"[0.016431853, 0.020790458, 0.076939695, 0.022001969, 0.038533695]"
"(1, 19, 'tanh')",631.2,"[782, 1046, 634, 385, 309]",0.9712504008433477,"[0.9664146688969543, 0.9788320708408692, 0.9757709138930278, 0.9748321866885822, 0.9604021638973052]",0.02302675,"[0.021849386, 0.020941818, 0.025125612, 0.019544998, 0.02767194]"
"(1, 20, 'elu')",537.6,"[645, 1271, 219, 53, 500]",0.9291975268027126,"[0.9786464388210078, 0.979575595121851, 0.9325004354425508, 0.8117491136111015, 0.9435160510170513]",0.03328674,"[0.017422063, 0.02057074, 0.04193712, 0.053454153, 0.033049617]"
"(1, 20, 'sigmoid')",1925.4,"[1396, 1652, 717, 5465, 397]",0.9669153271410966,"[0.9694781322036143, 0.9761063923065506, 0.9801915173469915, 0.9741719320811534, 0.9346286617671732]",0.0242302,"[0.020829074, 0.022249285, 0.02271819, 0.019799711, 0.035554744]"
"(1, 20, 'softplus')",615.6,"[796, 1087, 56, 875, 264]",0.9224842008669605,"[0.97552017388793, 0.9768146135087316, 0.7719266435037372, 0.9677333132508845, 0.9204262601835191]",0.035803292,"[0.018653855, 0.021917066, 0.07708775, 0.022130443, 0.039227333]"
"(1, 20, 'tanh')",556.6,"[679, 705, 885, 246, 268]",0.9720091145875408,"[0.9694326850536884, 0.9763336720114593, 0.9784507457746247, 0.9745968721039684, 0.9612315979939637]",0.02273999,"[0.020844577, 0.022143213, 0.023695411, 0.019636158, 0.027380593]"
"(1, 21, 'elu')",373.0,"[576, 793, 49, 63, 384]",0.8525079467051364,"[0.9732544931607174, 0.9712058171867919, 0.6039971638530688, 0.7852199972279711, 0.928862262097133]",0.047937267,"[0.01949799, 0.024424607, 0.10157744, 0.05709655, 0.03708975]"
"(1, 21, 'sigmoid')",922.6,"[1436, 1178, 818, 921, 260]",0.9686811410415848,"[0.9718435675051704, 0.9755351891747139, 0.9813949161552147, 0.9732647994244767, 0.9413672329483475]",0.02367069,"[0.020005677, 0.022513663, 0.022017295, 0.020144414, 0.0336724]"
"(1, 21, 'softplus')",617.6,"[1245, 942, 65, 669, 167]",0.9100396125395205,"[0.9835782042517751, 0.9776315877357296, 0.7065879161805407, 0.9709629979629352, 0.9114373565666221]",0.0373237,"[0.015278291, 0.02152746, 0.087435365, 0.020993691, 0.041383687]"
"(1, 21, 'tanh')",633.2,"[915, 613, 548, 682, 408]",0.9691250615133846,"[0.9727698814477144, 0.9755269917972565, 0.9723304920517727, 0.9763519925873966, 0.9486459496827834]",0.023900067,"[0.019673845, 0.022517433, 0.026850281, 0.01894568, 0.031513106]"
"(1, 22, 'elu')",476.0,"[551, 1498, 70, 61, 200]",0.8810939819712921,"[0.9775579792971552, 0.9756475953001744, 0.7314154461360393, 0.7903103552961621, 0.9305385338269294]",0.043408573,"[0.017860575, 0.02246188, 0.083654374, 0.056415886, 0.03665016]"
"(1, 22, 'sigmoid')",942.0,"[1510, 1482, 457, 627, 634]",0.9702654061459739,"[0.9792991206140509, 0.9750320081870585, 0.973182236559419, 0.9696488264149106, 0.9541648389544304]",0.023513343,"[0.01715374, 0.02274401, 0.026433788, 0.021463506, 0.029771674]"
"(1, 22, 'softplus')",561.4,"[1045, 860, 64, 686, 152]",0.9054644809976894,"[0.9792227129617597, 0.9741993293565946, 0.6973792589121829, 0.9706223560885914, 0.9058987476693184]",0.03857539,"[0.01718537, 0.023120154, 0.08879683, 0.021116475, 0.04265811]"
"(1, 22, 'tanh')",420.8,"[612, 474, 344, 453, 221]",0.9617060624272622,"[0.9754415470242999, 0.9744665772058313, 0.9647995620258085, 0.9710647812194694, 0.9227578446609013]",0.026314747,"[0.01868379, 0.0230001, 0.03028462, 0.020956865, 0.03864836]"
"(1, 23, 'elu')",347.2,"[788, 638, 50, 62, 198]",0.8565396412666948,"[0.9817576605822859, 0.9675995882570694, 0.6035442503621271, 0.8071790484283441, 0.9226176587036475]",0.04728599,"[0.016102921, 0.02590899, 0.101635516, 0.054099098, 0.03868342]"
"(1, 23, 'sigmoid')",1005.6,"[1483, 1308, 699, 1302, 236]",0.969652277027366,"[0.9775213488035952, 0.9776570728279164, 0.9793691873735645, 0.9747445453866272, 0.9389692307451268]",0.023301676,"[0.017875144, 0.021515194, 0.023184957, 0.019578999, 0.03435408]"
"(1, 23, 'softplus')",422.2,"[510, 821, 65, 475, 240]",0.9076489945466232,"[0.979360597685164, 0.9748834111495559, 0.7123295976062047, 0.9631069422326681, 0.9085644240595235]",0.03844578,"[0.017128251, 0.022811588, 0.08657564, 0.023663843, 0.042049564]"
"(1, 23, 'tanh')",405.4,"[451, 491, 432, 456, 197]",0.9638531039227946,"[0.9689682147618788, 0.9724138876015731, 0.9663743616671102, 0.9724781034457135, 0.9390309521376977]",0.025856774,"[0.021002347, 0.023906747, 0.029599434, 0.020438643, 0.034336705]"
"(1, 24, 'elu')",465.8,"[63, 1225, 251, 560, 230]",0.8886789569826563,"[0.6425731975931162, 0.9735777080517622, 0.921623869132959, 0.9698965357375566, 0.9357234743978878]",0.039299335,"[0.07127841, 0.023397015, 0.045189757, 0.02137574, 0.03525576]"
"(1, 24, 'sigmoid')",1186.4,"[1818, 2294, 738, 797, 285]",0.9647051525434698,"[0.9780931268425271, 0.9748789954530961, 0.9747548497974587, 0.9765446763060963, 0.919254114318171]",0.024898097,"[0.017646339, 0.022813594, 0.025647031, 0.018868336, 0.03951519]"
"(1, 24, 'softplus')",351.0,"[596, 953, 67, 78, 61]",0.8333291319471658,"[0.9802215117422844, 0.974623859631847, 0.7287115585396242, 0.7857004182029365, 0.6973883116191374]",0.051460166,"[0.016767219, 0.022929152, 0.0840744, 0.057032652, 0.07649741]"
"(1, 24, 'tanh')",487.6,"[454, 653, 687, 337, 307]",0.9695954035887686,"[0.9607971704498066, 0.976494523659742, 0.9780342156179017, 0.9738986588050131, 0.9587524494113797]",0.023548774,"[0.02360604, 0.022067836, 0.02392332, 0.019904181, 0.02824249]"
"(2, 8, 'elu')",415.4,"[798, 530, 84, 519, 146]",0.9586787630681846,"[0.9782505387195456, 0.9747246792133929, 0.9208829700797262, 0.9698881490608106, 0.9496474782674473]",0.027690452,"[0.017582826, 0.022883559, 0.04540285, 0.021378716, 0.031204304]"
"(2, 8, 'sigmoid')",367.6,"[1147, 30, 18, 435, 208]",0.5822605124654476,"[0.9781167228357087, 0.019468652023454158, 0.01823327560398902, 0.9622869527827576, 0.9331969590813288]",0.07599446,"[0.017636834, 0.14252989, 0.15993823, 0.023925373, 0.03594198]"
"(2, 8, 'softplus')",240.2,"[310, 313, 148, 302, 128]",0.9607697031932579,"[0.9742805814872005, 0.9627570673620609, 0.9484558028241592, 0.967397226727287, 0.9509578375655818]",0.027317205,"[0.019120313, 0.027777756, 0.036646966, 0.022245398, 0.030795602]"
"(2, 8, 'tanh')",360.2,"[547, 507, 209, 374, 164]",0.9565134275923569,"[0.9631743773107344, 0.9725525941661867, 0.9572155467482346, 0.96064453178643, 0.928980087950199]",0.028322715,"[0.022879127, 0.023846567, 0.033388052, 0.024440803, 0.03705902]"
"(2, 9, 'elu')",1027.4,"[2498, 815, 1581, 192, 51]",0.9482792172042684,"[0.9834941116806387, 0.9780817506198218, 0.982013588098237, 0.9619448301152872, 0.8358618055073572]",0.027729565,"[0.015317359, 0.021309739, 0.02164813, 0.02403365, 0.056338947]"
"(2, 9, 'sigmoid')",512.8,"[655, 1011, 26, 571, 301]",0.7837216198939398,"[0.9785309145997063, 0.9774915752863135, 0.08169671152316815, 0.9601613721665799, 0.9207275258939309]",0.051497947,"[0.017469127, 0.02159473, 0.1546825, 0.024590371, 0.039153006]"
"(2, 9, 'softplus')",305.4,"[402, 218, 483, 366, 58]",0.9498717067619571,"[0.9775671151713596, 0.9612827544207497, 0.9824947056892989, 0.9639969360310087, 0.8640170224973686]",0.028438453,"[0.017856939, 0.02832223, 0.021356635, 0.023376672, 0.05127978]"
"(2, 9, 'tanh')",250.8,"[429, 62, 228, 447, 88]",0.9234277488500787,"[0.9605635195548952, 0.8594207068229288, 0.9630731054689391, 0.9556819055699332, 0.878399506833698]",0.036618166,"[0.023676282, 0.053967945, 0.03101841, 0.025936028, 0.048492163]"
"(2, 10, 'elu')",269.2,"[614, 390, 148, 153, 41]",0.9418748652806433,"[0.9773095647912449, 0.9767748306877461, 0.976011180833863, 0.9657814596012493, 0.8134972904891138]",0.029548068,"[0.017959153, 0.021935858, 0.025000721, 0.022789966, 0.060054623]"
"(2, 10, 'sigmoid')",488.6,"[923, 599, 32, 631, 258]",0.7809887696870985,"[0.9798455021856367, 0.9727454043699817, 0.06038246467743158, 0.9660031401160094, 0.925967337086433]",0.051541753,"[0.016925847, 0.023762662, 0.15646733, 0.022716023, 0.0378369]"
"(2, 10, 'softplus')",237.8,"[365, 435, 146, 169, 74]",0.9555805183972638,"[0.9773438307172133, 0.9708632037392866, 0.962160742910042, 0.9597032520418264, 0.9078315625779506]",0.028172687,"[0.017945588, 0.024569487, 0.03139926, 0.024731357, 0.042217743]"
"(2, 10, 'tanh')",446.8,"[263, 1029, 470, 358, 114]",0.9633387656006824,"[0.9616757957987853, 0.9709541469810532, 0.9739520283091588, 0.9715440945399016, 0.9385677623745138]",0.025834445,"[0.02334001, 0.024531115, 0.02605164, 0.020782564, 0.03446689]"
"(2, 11, 'elu')",393.2,"[633, 794, 156, 52, 331]",0.9522798468680105,"[0.9734062294941048, 0.9794726358494362, 0.9488256905835043, 0.9008339936714288, 0.9588606847415786]",0.028716486,"[0.019442603, 0.020622522, 0.036515236, 0.03879666, 0.02820541]"
"(2, 11, 'sigmoid')",463.4,"[652, 808, 22, 613, 222]",0.7936631099030086,"[0.9812480869961757, 0.9761501344269183, 0.08243169371527492, 0.973769599391589, 0.9547160349850848]",0.04854425,"[0.01632628, 0.022228912, 0.1546206, 0.019953331, 0.029592121]"
"(2, 11, 'softplus')",345.8,"[391, 748, 157, 199, 234]",0.9658823703931674,"[0.970087414194134, 0.9806234026587268, 0.9691747507925246, 0.9644053865932918, 0.9451208977271597]",0.024963355,"[0.020620132, 0.020036137, 0.028340101, 0.023243688, 0.03257672]"
"(2, 11, 'tanh')",381.6,"[659, 509, 246, 348, 146]",0.9705655652827578,"[0.9798746259693433, 0.9746654019665641, 0.9721579761484215, 0.9689766008792096, 0.9571532214502513]",0.023448503,"[0.016913613, 0.022910375, 0.026933854, 0.021699892, 0.028784785]"
"(2, 12, 'elu')",300.6,"[343, 40, 478, 490, 152]",0.9273924197854748,"[0.9772143926799585, 0.8202180027649933, 0.9332253708973761, 0.9720583846970782, 0.9342459478879682]",0.03539827,"[0.017996777, 0.061030693, 0.04171131, 0.020593904, 0.035658672]"
"(2, 12, 'sigmoid')",545.8,"[892, 653, 26, 889, 269]",0.7929728137193228,"[0.982778427096513, 0.9756132093313955, 0.08207791759542449, 0.9681073552281428, 0.9562871593451383]",0.048770018,"[0.01564591, 0.022477733, 0.1546504, 0.0220018, 0.02907424]"
"(2, 12, 'softplus')",378.4,"[695, 539, 371, 220, 67]",0.9633957487438426,"[0.9882807279721794, 0.9781594616701671, 0.9644168173482079, 0.9711543841218011, 0.9149673526068577]",0.025220474,"[0.012906686, 0.02127193, 0.030448824, 0.020924391, 0.04055055]"
"(2, 12, 'tanh')",326.6,"[427, 624, 177, 251, 154]",0.9640449372839883,"[0.9702870977815228, 0.9779632227502801, 0.9718468279528611, 0.9610578339976862, 0.9390697039375918]",0.025528062,"[0.020551188, 0.021367282, 0.027083937, 0.024312127, 0.034325786]"
"(2, 13, 'elu')",317.4,"[493, 560, 33, 358, 143]",0.9278831884290628,"[0.9840237063121631, 0.9817734172629413, 0.7805560626729589, 0.9654044616854248, 0.9276582942118259]",0.03408698,"[0.015069625, 0.019432463, 0.07561534, 0.022915164, 0.037402295]"
"(2, 13, 'sigmoid')",315.2,"[650, 30, 22, 643, 231]",0.5819525520364882,"[0.9792702384982206, 0.020414315798767402, 0.03031081818062875, 0.9687908665105763, 0.9109765211942479]",0.07636684,"[0.017165704, 0.14246114, 0.1589514, 0.021764755, 0.041491218]"
"(2, 13, 'softplus')",273.6,"[492, 507, 45, 190, 134]",0.9369210457282808,"[0.9796737006170387, 0.9760771470296319, 0.8279392841323112, 0.9612035053135115, 0.9397115915489106]",0.032925554,"[0.016997835, 0.0222629, 0.066955924, 0.024266614, 0.034144502]"
"(2, 13, 'tanh')",295.8,"[479, 370, 216, 288, 126]",0.9598745362601848,"[0.9764240390052622, 0.9686816345907867, 0.9706099821214564, 0.9676892687638218, 0.9159677568195967]",0.026781648,"[0.018306239, 0.025472686, 0.027672477, 0.022145541, 0.040311307]"
"(2, 14, 'elu')",292.6,"[901, 305, 60, 49, 148]",0.9385820148835693,"[0.9866900822744575, 0.9715120865029718, 0.8992311717560421, 0.8888453862554928, 0.9466313476288822]",0.032497905,"[0.013754731, 0.024294365, 0.05124025, 0.041074913, 0.032125287]"
"(2, 14, 'sigmoid')",481.6,"[1073, 749, 24, 357, 205]",0.7879959283817103,"[0.9876175064274607, 0.9798099376141132, 0.06896919131187151, 0.9729568359015719, 0.9306261706535344]",0.049271427,"[0.013266871, 0.02045239, 0.15575075, 0.020260103, 0.036627032]"
"(2, 14, 'softplus')",48.2,"[21, 21, 19, 91, 89]",0.3044416673680028,"[-0.14672095002826313, -0.10990327578135006, -0.030126181672042618, 0.9133994432692094, 0.8955593010524604]",0.10486774,"[0.1276713, 0.1516414, 0.16382995, 0.036255445, 0.04494059]"
"(2, 14, 'tanh')",255.8,"[428, 32, 425, 214, 180]",0.9165061057226153,"[0.9821642600208735, 0.7139971054394283, 0.9701939979016865, 0.9650018602848001, 0.9511733049662877]",0.034908596,"[0.015922453, 0.0769769, 0.027867626, 0.023048114, 0.030727876]"
"(2, 15, 'elu')",212.4,"[363, 314, 66, 260, 59]",0.8393525227591582,"[0.9812790011435415, 0.975932908161596, 0.8061510935087046, 0.9690217797829763, 0.4643778311989728]",0.04663378,"[0.016312815, 0.022329912, 0.071068935, 0.021684088, 0.10177314]"
"(2, 15, 'sigmoid')",527.4,"[399, 975, 29, 1011, 223]",0.7784088673248898,"[0.9395836822631392, 0.9726417145665566, 0.09282964875945898, 0.9748755650595249, 0.9121137259757695]",0.053521663,"[0.029304989, 0.023807822, 0.15374202, 0.019528149, 0.041225355]"
"(2, 15, 'softplus')",73.0,"[38, 31, 27, 25, 244]",-0.20232824397279386,"[-0.4036250286538514, -0.5452878394003158, -0.6378832311278924, -0.32410326684942525, 0.8992581461675155]",0.1425328,"[0.14125049, 0.17892866, 0.20658062, 0.14176656, 0.044137616]"
