MAE_train,MSE_train,RMSE_train,R2_train,MAE_test,MSE_test,RMSE_test,R2_test
0.00040911196,3.4572346e-07,0.00058798253,0.9998259761299018,0.00044879012,4.968414e-07,0.00070486974,0.9996691687861272
0.00020763355,8.6840714e-08,0.0002946875,0.999956287730745,0.00025276665,1.4913678e-07,0.0003861823,0.999900694467494
0.00034654807,2.1909567e-07,0.00046807656,0.9998897156791908,0.0003789355,2.7386227e-07,0.00052331854,0.9998176436467172
0.00021824625,9.2373824e-08,0.00030393063,0.9999535025798523,0.00026292764,1.3883886e-07,0.00037261087,0.9999075515353392
0.00039849977,2.8341012e-07,0.0005323628,0.9998573422697511,0.00045437555,3.9815745e-07,0.0006309972,0.9997348793722546
