hyper,ave_epoch,epoch,ave_indicator,indicator,ave_score,socre
"(1, 14, 'elu')",2146.4,"[10000, 577, 47, 59, 49]",0.9829386474283988,"[0.9994488631009457, 0.9911567342012135, 0.9626073426943342, 0.9841966041475384, 0.9772836929979619]",0.0053416863,"[0.0008943852, 0.0042990185, 0.009356531, 0.0062360023, 0.0059224945]"
"(1, 14, 'sigmoid')",1389.2,"[2912, 22, 19, 17, 3976]",0.3259027403673795,"[0.9992551725529661, -0.14096824504566663, -0.11585176214838588, -0.1126576857913355, 0.9997362222693194]",0.030789394,"[0.001039735, 0.04883147, 0.051112242, 0.052325316, 0.0006381971]"
"(1, 14, 'softplus')",358.6,"[82, 472, 641, 355, 243]",0.9700173543721057,"[0.8815150340682194, 0.9930453193759129, 0.9939589678751012, 0.993317811339651, 0.9882496392016445]",0.005800293,"[0.013113738, 0.0038124276, 0.0037607742, 0.004054996, 0.004259527]"
"(1, 14, 'tanh')",2433.4,"[2923, 2329, 41, 403, 6471]",0.9942360369339436,"[0.9996571534404175, 0.999825878706825, 0.972756678384772, 0.9990800391415534, 0.9998604349961498]",0.0022527736,"[0.0007054151, 0.00060323835, 0.007986412, 0.0015045815, 0.0004642202]"
"(1, 15, 'elu')",3400.0,"[6971, 6462, 18, 15, 3534]",0.47948799382359353,"[0.9994942753167986, 0.9995697810079459, -0.2835044248501488, -0.3175299724202545, 0.9994103100636264]",0.022903204,"[0.0008567457, 0.0009482171, 0.054817647, 0.056939192, 0.0009542181]"
"(1, 15, 'sigmoid')",2428.4,"[8429, 25, 22, 19, 3647]",0.3295158988626907,"[0.9998499959661015, -0.13107768650846774, -0.11082330661074713, -0.11016267708137151, 0.9997931685479386]",0.030582929,"[0.00046660172, 0.04861936, 0.050996948, 0.052266613, 0.00056512444]"
"(1, 15, 'softplus')",42.4,"[97, 24, 20, 17, 54]",0.19757349346089287,"[0.9128225686551726, -0.3090034281679044, -0.28838867274485414, -0.2972949324096146, 0.9697319319716647]",0.03636218,"[0.011248559, 0.05230382, 0.054921847, 0.056500256, 0.0068364106]"
"(1, 15, 'tanh')",2317.4,"[4099, 3708, 37, 513, 3230]",0.9932851942565792,"[0.9996467110908323, 0.9998655188978258, 0.9680731178296504, 0.9990189588052143, 0.9998216646593728]",0.0023940792,"[0.0007160772, 0.00053014373, 0.008645696, 0.0015537268, 0.0005247525]"
"(1, 16, 'elu')",1296.8,"[5291, 362, 69, 719, 43]",0.988616761230124,"[0.999182917571537, 0.9910206214710929, 0.9826980466740086, 0.9971205824309085, 0.973061638003073]",0.004179366,"[0.0010889998, 0.004331977, 0.0063645733, 0.0026618487, 0.0064494307]"
"(1, 16, 'sigmoid')",846.0,"[1412, 23, 20, 18, 2757]",0.3462436128311226,"[0.997643789066085, -0.10709766450503722, -0.07964606078407721, -0.07944997056575498, 0.9997679709443974]",0.030472761,"[0.001849277, 0.048101205, 0.050276197, 0.051538564, 0.00059855904]"
"(1, 16, 'softplus')",32.8,"[30, 23, 20, 16, 75]",-0.026925355899867286,"[-0.2376656031871962, -0.3006786198764435, -0.28047305883247553, -0.2895459885430456, 0.9737364909398244]",0.042394593,"[0.04238347, 0.052137237, 0.054752875, 0.056331262, 0.0063681337]"
"(1, 16, 'tanh')",625.8,"[942, 428, 1686, 32, 41]",0.9914349032989064,"[0.99941085642776, 0.99914965407975, 0.9997294085872184, 0.9726232643054482, 0.9862613330943558]",0.003173456,"[0.0009247097, 0.0013330942, 0.000795937, 0.008207708, 0.004605832]"
"(2, 1, 'elu')",248.2,"[175, 750, 122, 29, 165]",0.774831591874088,"[0.9544033921767741, 0.980825746533895, 0.9757394687629497, -0.015468533385927907, 0.9786578852827492]",0.015546052,"[0.008135067, 0.00633027, 0.007536537, 0.04998783, 0.0057405634]"
"(2, 1, 'sigmoid')",1210.2,"[1828, 1112, 854, 919, 1338]",0.9844974512640468,"[0.9847110520303594, 0.9820312137611497, 0.984506714842002, 0.9852794389157653, 0.9859588367709575]",0.0055072587,"[0.004710681, 0.0061280513, 0.006022731, 0.006018569, 0.0046562613]"
"(2, 1, 'softplus')",683.0,"[1281, 2037, 38, 31, 28]",0.3381405111755417,"[0.9762258233349028, 0.9815165163488807, -0.13390918990935785, -0.09492602591684096, -0.038204567979875925]",0.031111738,"[0.005874185, 0.0062151975, 0.05152415, 0.051906705, 0.04003845]"
"(2, 1, 'tanh')",2097.0,"[793, 9529, 100, 47, 16]",0.5879638137830423,"[0.9852429632354747, 0.9857581484452682, 0.9719076444866055, 0.0001500074256665096, -0.0032396946778037172]",0.02143079,"[0.004628012, 0.0054556467, 0.008109905, 0.04960192, 0.039358463]"
"(2, 2, 'elu')",76.4,"[95, 80, 82, 22, 103]",0.7774370962879589,"[0.9596182922040697, 0.9772656462458509, 0.9833685852128415, -0.014094756946219755, 0.9810277147232521]",0.0152310375,"[0.0076557407, 0.0068929372, 0.0062400247, 0.04995401, 0.0054124715]"
"(2, 2, 'sigmoid')",3135.0,"[10000, 1587, 1166, 1794, 1128]",0.9922065536380298,"[0.9913999171367219, 0.993220079822813, 0.9929836121926068, 0.992636563114051, 0.9907925959239569]",0.0038754984,"[0.0035330206, 0.0037642226, 0.0040530176, 0.0042566834, 0.0037705475]"
"(2, 2, 'softplus')",239.2,"[1073, 37, 32, 28, 26]",0.07229915941937537,"[0.9797682355164548, -0.2220962990703239, -0.17005711071942087, -0.14456883127166686, -0.08155019735816627]",0.04044634,"[0.005418908, 0.050537728, 0.05233898, 0.05307036, 0.04086572]"
"(2, 2, 'tanh')",388.6,"[898, 441, 228, 252, 124]",0.9933327548861024,"[0.9920384444780823, 0.9938886131803903, 0.9938259023999989, 0.9940507157523041, 0.9928600986197366]",0.0035843241,"[0.003399334, 0.0035738219, 0.003801968, 0.0038261625, 0.003320335]"
"(2, 3, 'elu')",990.6,"[2412, 2365, 64, 59, 53]",0.98374015773439,"[0.9953672180666069, 0.9956639318782866, 0.9724104542816046, 0.9766673785750284, 0.9785918058704244]",0.0053934203,"[0.0025930793, 0.0030103088, 0.008037, 0.0075772707, 0.0057494435]"
"(2, 3, 'sigmoid')",881.0,"[567, 1501, 1032, 635, 670]",0.9934809664663977,"[0.9923567293487114, 0.9941679065726674, 0.9944111654795008, 0.9940182942447932, 0.9924507366863153]",0.003537989,"[0.003330692, 0.0034912042, 0.0036172816, 0.0038365743, 0.0034141932]"
"(2, 3, 'softplus')",131.8,"[573, 26, 23, 19, 18]",0.07648335672117826,"[0.9794004662373911, -0.16337102892523792, -0.16694728665852399, -0.1530404103254126, -0.11362495672232531]",0.0403559,"[0.0054679373, 0.04930854, 0.052269377, 0.053266395, 0.041467253]"
"(2, 3, 'tanh')",237.0,"[396, 221, 444, 63, 61]",0.9899020684348372,"[0.995146725100263, 0.9939562616720822, 0.9949752959415148, 0.9859600099906329, 0.979472049469694]",0.004229144,"[0.0026540696, 0.003553987, 0.0034298643, 0.0058777956, 0.005630003]"
"(2, 4, 'elu')",725.6,"[2080, 261, 64, 46, 1177]",0.9937225381436818,"[0.9965761413295097, 0.9947187450529225, 0.9900178218568999, 0.9889153071209523, 0.9983846753581247]",0.00343755,"[0.002229219, 0.0033222444, 0.0048343083, 0.0052226735, 0.0015793039]"
"(2, 4, 'sigmoid')",240.4,"[1050, 51, 41, 31, 29]",0.19981730180812773,"[0.9956474850582299, 0.011525175634703122, -0.002214748445740655, -0.003985695173140069, -0.0018857080334135912]",0.03708815,"[0.0025134196, 0.04545125, 0.04843977, 0.0497044, 0.039331894]"
"(2, 4, 'softplus')",116.8,"[30, 22, 18, 15, 499]",0.1062592393587833,"[-0.15515325953658077, -0.13782034265706922, -0.10038979221286426, -0.0709981925370422, 0.9956577837374729]",0.038878605,"[0.040946305, 0.04876406, 0.050756887, 0.0513364, 0.0025893545]"
"(2, 4, 'tanh')",510.8,"[217, 355, 326, 378, 1278]",0.9956089650254876,"[0.9935831476716389, 0.996333317921247, 0.9967622975377626, 0.9949187297736881, 0.996447332223101]",0.0028902818,"[0.0030517988, 0.0027682139, 0.0027532154, 0.0035360404, 0.0023421412]"
"(2, 5, 'elu')",1193.4,"[3871, 2029, 25, 21, 21]",0.9798851967928677,"[0.9995024893437545, 0.999324219732257, 0.9633312716535098, 0.9690840690089821, 0.9681839342258352]",0.005406971,"[0.00084975956, 0.0011884085, 0.009265517, 0.008722124, 0.0070090475]"
"(2, 5, 'sigmoid')",1142.2,"[609, 45, 38, 29, 4990]",0.40492827547993987,"[0.9957025374521085, 0.02544631169347511, 0.003493874420723464, 0.0003213488413590371, 0.9996773049920334]",0.029246539,"[0.0024974737, 0.04513006, 0.04830162, 0.04959767, 0.0007058817]"
"(2, 5, 'softplus')",629.0,"[29, 23, 19, 16, 3058]",0.2722877417923055,"[0.02698744488192195, 0.07258055163655719, 0.12189114541303503, 0.14052693473502853, 0.9994526322949849]",0.034770813,"[0.037579767, 0.04402518, 0.0453415, 0.04598828, 0.0009193383]"
"(2, 5, 'tanh')",852.6,"[3075, 508, 288, 295, 97]",0.9966485751728934,"[0.9992082269769916, 0.99599800191983, 0.9965535725410628, 0.996555962557792, 0.9949271118687911]",0.0025028992,"[0.0010720011, 0.002892021, 0.002840575, 0.0029111528, 0.0027987456]"
"(2, 6, 'elu')",2736.6,"[1868, 2922, 3175, 1745, 3973]",0.9994007743859875,"[0.9991656541462044, 0.9993285784651612, 0.9994573015167046, 0.9995289705791176, 0.9995233672227497]",0.0010693396,"[0.0011004439, 0.0011845698, 0.0011272001, 0.0010766017, 0.0008578824]"
"(2, 6, 'sigmoid')",138.6,"[558, 42, 36, 29, 28]",0.19951902038439237,"[0.9955944147705362, 3.591373815714505e-05, 0.0004049164751148693, 0.0005539391820723605, 0.001005917756081276]",0.03709735,"[0.0025286963, 0.04571463, 0.048376422, 0.0495919, 0.039275095]"
"(2, 6, 'softplus')",346.8,"[28, 22, 18, 15, 1651]",0.19927791237910625,"[-0.0820626484330047, -0.02386789979171766, 0.038405370190188304, 0.0655394597540433, 0.998375280176022]",0.036574386,"[0.039629724, 0.0462578, 0.047447976, 0.04795253, 0.00158389]"
"(2, 6, 'tanh')",906.2,"[59, 206, 1104, 2058, 1104]",0.9800191502007104,"[0.9042291564848273, 0.996809668358392, 0.999494869980175, 0.9999049461127678, 0.9996571100673896]",0.0033341676,"[0.0117899375, 0.0025821468, 0.001087485, 0.00048363308, 0.0007276343]"
"(2, 7, 'elu')",1362.2,"[88, 45, 307, 1016, 5355]",0.9919692170627821,"[0.9812637323202208, 0.9820113219659854, 0.9978891061698472, 0.9991098166826107, 0.9995721081752463]",0.0031724344,"[0.005214785, 0.0061314423, 0.002223079, 0.0014800308, 0.0008128357]"
"(2, 7, 'sigmoid')",216.8,"[968, 36, 31, 25, 24]",0.19985531465285125,"[0.9955934696652647, 0.0013284309895290614, -0.0007234080631830508, 0.0007349316704176045, 0.0023431490022278734]",0.037090797,"[0.0025289673, 0.045685075, 0.048403718, 0.04958741, 0.0392488]"
"(2, 7, 'softplus')",22.6,"[23, 19, 16, 14, 41]",0.1542763372406045,"[-0.061197864552675174, -0.06262886614841934, -0.03571156662286645, -0.04662214884328719, 0.9775421323702707]",0.03845024,"[0.039245788, 0.047125265, 0.049242616, 0.05074883, 0.0058887084]"
"(2, 7, 'tanh')",2871.2,"[1069, 527, 1123, 10000, 1637]",0.9995259333476513,"[0.9993786464419447, 0.999179061169301, 0.9994695272588229, 0.9998882477917137, 0.9997141840764743]",0.0009125283,"[0.0009496515, 0.0013098405, 0.0011144311, 0.0005243957, 0.0006643226]"
"(2, 8, 'elu')",4497.6,"[4040, 9748, 7774, 865, 61]",0.9975748679647858,"[0.9996350966776866, 0.9997820504771893, 0.9999015338945102, 0.9990859712851968, 0.9894696874893462]",0.0014829695,"[0.0007277526, 0.0006749024, 0.0004801369, 0.0014997227, 0.0040323334]"
"(2, 8, 'sigmoid')",1413.4,"[33, 24, 20, 17, 6973]",0.2034877348276926,"[0.012562486646138571, -0.00012020613461238838, 0.002100509565100772, 0.003014074743927231, 0.999881809317909]",0.03637378,"[0.0378573, 0.0457182, 0.048335377, 0.049530827, 0.00042719624]"
"(2, 8, 'softplus')",1619.8,"[18, 16, 63, 6372, 1630]",0.5000356314893362,"[-0.19990901690450502, -0.2708275119019006, 0.9723532766443368, 0.9996637627051821, 0.9988976469035675]",0.02070541,"[0.041731983, 0.05153548, 0.008045324, 0.00090960745, 0.0013046563]"
"(2, 8, 'tanh')",2745.8,"[1887, 2785, 6958, 2016, 83]",0.9988883628977344,"[0.9995304823393297, 0.9998939700527222, 0.9999511086972266, 0.999857735289319, 0.9952085181100747]",0.0009892505,"[0.0008255071, 0.00047073586, 0.00033832766, 0.00059167016, 0.0027200114]"
