MAE_train,MSE_train,RMSE_train,R2_train,MAE_test,MSE_test,RMSE_test,R2_test
0.0006988345,1.6089822e-06,0.0012684566,0.9996188312362674,0.00070404704,1.1439564e-06,0.001069559,0.9997261335704344
0.0006930098,1.4427092e-06,0.0012011282,0.99965822141415,0.0007038724,1.0100825e-06,0.0010050286,0.9997581833500151
0.00086681556,2.2482002e-06,0.0014993999,0.9994674000978998,0.0008716576,1.7824531e-06,0.0013350854,0.9995732756317677
0.00050638424,1.3318993e-06,0.0011540795,0.9996844723133451,0.00049948436,6.709699e-07,0.00081912754,0.9998393678918527
0.0007557255,1.9001916e-06,0.0013784744,0.9995498435636999,0.0007329234,1.2476752e-06,0.0011169938,0.999701302978651
