hyper,ave_epoch,epoch,ave_indicator,indicator,ave_score,socre
"(1, 12, 'tanh')",3193.2,"[2741, 3053, 850, 1150, 8172]",0.9990971173302823,"[0.9994398676434324, 0.9992868444009991, 0.9991007615778678, 0.9990971449227889, 0.9985609681063236]",0.0019281689,"[0.0015490911, 0.0016591756, 0.0020142377, 0.0019449563, 0.002473384]"
"(1, 13, 'elu')",3107.0,"[200, 1636, 2048, 10000, 1651]",0.996711574581413,"[0.9911828434914339, 0.9974525930070818, 0.9980991019282007, 0.9990741781178973, 0.9977491563624513]",0.0034546584,"[0.0061460473, 0.003135807, 0.0029285504, 0.0019695389, 0.0030933493]"
"(1, 13, 'sigmoid')",1234.8,"[2336, 1604, 573, 842, 819]",0.9984849572032279,"[0.9993521789561765, 0.9989601470617577, 0.9980811318089287, 0.9983536043167136, 0.9976777238725635]",0.0024760559,"[0.0016659392, 0.0020034853, 0.0029423605, 0.0026264428, 0.003142051]"
"(1, 13, 'softplus')",2602.6,"[535, 1192, 10000, 762, 524]",0.9928350502824207,"[0.9914627152534821, 0.992223765083465, 0.999043111581429, 0.9907620127491954, 0.9906836467445325]",0.005223809,"[0.0060477178, 0.0054787933, 0.002077801, 0.0062214197, 0.006293312]"
"(1, 13, 'tanh')",2200.2,"[2661, 1060, 5259, 1324, 697]",0.9991281474964815,"[0.9994766831683072, 0.9990439948631054, 0.9996198765904857, 0.9992371628274177, 0.9982630200330913]",0.0018466227,"[0.0014973178, 0.001921013, 0.0013095906, 0.001787791, 0.002717401]"
"(1, 14, 'elu')",1548.8,"[638, 889, 26, 5511, 680]",0.9866168005566427,"[0.9946711541442878, 0.9951629590943833, 0.947909543034788, 0.9993419376681741, 0.9959984088415809]",0.0060428875,"[0.0047780224, 0.004321058, 0.01533036, 0.0016604827, 0.004124513]"
"(1, 14, 'sigmoid')",768.8,"[2898, 23, 20, 18, 885]",0.4059199678834447,"[0.9993666453559207, 0.04922452171701164, -0.01758230243389236, 0.000540236698871821, 0.9980507380793116]",0.03951534,"[0.0016472334, 0.060581382, 0.06775761, 0.0647118, 0.0028786669]"
"(1, 14, 'softplus')",888.8,"[855, 364, 566, 816, 1843]",0.9923331377954796,"[0.9916139257084486, 0.9885117178326851, 0.9915903426114515, 0.9925371008782277, 0.9974126019465852]",0.0055442695,"[0.0059939204, 0.006659287, 0.0061597405, 0.0055918386, 0.0033165605]"
"(1, 14, 'tanh')",1315.0,"[1588, 1507, 238, 2537, 705]",0.9987972529663024,"[0.999427559881122, 0.9991770905116637, 0.997667698364625, 0.9994131555869364, 0.9983007604871644]",0.0021695923,"[0.0015660176, 0.0017822812, 0.0032438862, 0.0015680587, 0.0026877173]"
"(1, 15, 'elu')",1587.2,"[3973, 2446, 28, 270, 1219]",0.9849242111594844,"[0.9992280369952911, 0.998607884210958, 0.9383676636171255, 0.9905960364632573, 0.9978214345107896]",0.006026498,"[0.0018185694, 0.0023181306, 0.016675452, 0.00627706, 0.003043278]"
"(1, 15, 'sigmoid')",1562.8,"[6180, 1572, 23, 20, 19]",0.39669907248183434,"[0.9996020373272749, 0.9990782782105893, -0.007668175492109075, 0.005453308206395779, -0.012970085842978873]",0.04015881,"[0.0013057283, 0.0018862537, 0.067426726, 0.06455255, 0.06562278]"
"(1, 15, 'softplus')",2309.6,"[575, 44, 10000, 399, 530]",0.9686868016740038,"[0.9899967513524836, 0.873915407395463, 0.9987664186902848, 0.9895550929188965, 0.9912003380128909]",0.008739704,"[0.006546394, 0.022061305, 0.0023591588, 0.0066153547, 0.006116307]"
"(1, 15, 'tanh')",2998.4,"[2725, 1627, 1246, 1429, 7965]",0.9993272661862702,"[0.9995531372577836, 0.9993024954895693, 0.9994631545972553, 0.9994025712461112, 0.9989149723406319]",0.0016621326,"[0.001383626, 0.0016408683, 0.0015563164, 0.0015821364, 0.0021477153]"
"(1, 16, 'elu')",4100.4,"[2148, 10000, 380, 39, 7935]",0.9867464402952913,"[0.9991080539872419, 0.9991555004055563, 0.9912290485253024, 0.9456731907432384, 0.9985664078151183]",0.0055213696,"[0.0019547935, 0.00180551, 0.006290666, 0.015087175, 0.0024687045]"
"(1, 16, 'sigmoid')",1161.8,"[5088, 27, 24, 21, 649]",0.3686748368975589,"[0.9993820166721208, -0.01960773520109549, -0.06906877349480611, -0.06537689061751317, 0.9980455671290888]",0.04070158,"[0.0016271216, 0.062736, 0.06945062, 0.06681169, 0.0028824825]"
"(1, 16, 'softplus')",1369.8,"[2537, 2060, 43, 258, 1951]",0.9846833402852256,"[0.9976893532757746, 0.9944594026866914, 0.9479501156262771, 0.9869530606448064, 0.9963647691925787]",0.006884017,"[0.0031462875, 0.004624646, 0.01532439, 0.0073935864, 0.0039311745]"
"(1, 16, 'tanh')",1871.0,"[1879, 1152, 730, 3261, 2333]",0.9991715944824318,"[0.9993237209998882, 0.9991576563883955, 0.9991865158520797, 0.9993843233743853, 0.9988057557974105]",0.0018560927,"[0.0017021373, 0.0018032041, 0.0019157896, 0.001606117, 0.002253216]"
"(2, 1, 'elu')",4067.2,"[10000, 112, 10000, 115, 109]",0.9529469480456356,"[0.961012084088274, 0.9527122828401469, 0.9565905638940106, 0.9434825952780144, 0.9509372141277325]",0.014051971,"[0.01292399, 0.013510592, 0.013994757, 0.015388346, 0.014442168]"
"(2, 1, 'sigmoid')",3170.0,"[10000, 901, 1681, 1839, 1429]",0.9536529475445803,"[0.9605412691302697, 0.9516005451262898, 0.956689146518015, 0.9461983417002151, 0.9532354352481124]",0.013952615,"[0.013001791, 0.013668486, 0.013978857, 0.015014078, 0.014099859]"
"(2, 1, 'softplus')",2150.6,"[10000, 665, 34, 29, 25]",0.614913659771646,"[0.9603931197543366, 0.9533087193797711, 0.5492018202667707, 0.36122742954119325, 0.2504372099161589]",0.03594666,"[0.013026176, 0.013425117, 0.045098733, 0.05173375, 0.056449525]"
"(2, 1, 'tanh')",2338.8,"[936, 97, 440, 10000, 221]",0.9458666579479653,"[0.9606008179387162, 0.9114592280819024, 0.9570546829973238, 0.9483404562468936, 0.9518781044749905]",0.014882823,"[0.012991977, 0.01848723, 0.013919742, 0.01471215, 0.014303017]"
"(2, 2, 'elu')",263.2,"[1017, 100, 83, 23, 93]",0.8101643476869805,"[0.9848333999977202, 0.9598136475299334, 0.9584673149540873, 0.19832101818254122, 0.9493863577706202]",0.021365907,"[0.008060755, 0.012454879, 0.013688891, 0.057956357, 0.014668648]"
"(2, 2, 'sigmoid')",4493.6,"[10000, 10000, 888, 680, 900]",0.9874165939506951,"[0.9877894141756602, 0.9867565340913528, 0.9879632724966455, 0.9878403364534084, 0.9867334125364094]",0.0072799227,"[0.00723269, 0.007149917, 0.007369321, 0.0071377545, 0.00750993]"
"(2, 2, 'softplus')",2022.0,"[10000, 32, 28, 26, 24]",0.5150684076026371,"[0.9646536265636517, 0.47764231424965464, 0.47982732804693284, 0.37405202394757897, 0.2791667452053671]",0.042444654,"[0.012305636, 0.044903915, 0.048444785, 0.05121179, 0.055357147]"
"(2, 2, 'tanh')",588.6,"[1106, 363, 827, 593, 54]",0.9739110835456792,"[0.9881404990093566, 0.9612704589303053, 0.9883299559041894, 0.9881991192951679, 0.9436153845893773]",0.009825041,"[0.007127953, 0.012227042, 0.0072562047, 0.0070316633, 0.015482341]"
"(2, 3, 'elu')",384.6,"[915, 60, 833, 63, 52]",0.967374967627987,"[0.9901852561398571, 0.9547396800873749, 0.9899930585435578, 0.9498557341561611, 0.9521011092129841]",0.011037226,"[0.00648442, 0.013217795, 0.0067192987, 0.014494776, 0.014269838]"
"(2, 3, 'sigmoid')",2846.0,"[10000, 1211, 885, 1153, 981]",0.9981934795854114,"[0.9990705166430743, 0.9984415530374352, 0.998203442942805, 0.9978965038116233, 0.9973553814921189]",0.002723405,"[0.0019955032, 0.00245271, 0.0028470412, 0.002968737, 0.003353033]"
"(2, 3, 'softplus')",2015.8,"[27, 10000, 19, 17, 16]",0.5275716001570672,"[0.42966831996924215, 0.988095556498724, 0.4382550429481723, 0.4040644415410556, 0.37777463982814175]",0.041590683,"[0.04943054, 0.00677883, 0.05034344, 0.04996898, 0.051431615]"
"(2, 3, 'tanh')",1705.4,"[5549, 914, 888, 463, 713]",0.9959572774176543,"[0.9986180573733143, 0.9922201232684458, 0.9965329114612079, 0.9955822209848997, 0.9968330740004034]",0.0039679813,"[0.0024331934, 0.0054800757, 0.003955084, 0.0043023215, 0.0036692326]"
"(2, 4, 'elu')",2576.4,"[10000, 235, 713, 972, 962]",0.9979727585038161,"[0.9987085114657671, 0.9969190879246466, 0.9980570677918036, 0.998130047769811, 0.9980490775670526]",0.0028881044,"[0.0023522144, 0.0034485764, 0.0029607525, 0.002799085, 0.0028798925]"
"(2, 4, 'sigmoid')",232.0,"[1038, 43, 32, 26, 21]",0.20110328018615403,"[0.9952184703100151, -0.00019619947391569248, 0.004732606584496035, 0.0034958384693551947, 0.002265685040819587]",0.052683186,"[0.004526005, 0.06213593, 0.06701055, 0.06461605, 0.0651274]"
"(2, 4, 'softplus')",345.2,"[25, 21, 18, 484, 1178]",0.43362457385517994,"[0.0428111465567137, 0.08955549770998972, 0.041206174048135424, 0.9965348493529842, 0.9980152016080766]",0.039161164,"[0.06403692, 0.05928256, 0.06577122, 0.003810324, 0.0029047886]"
"(2, 4, 'tanh')",681.0,"[208, 227, 536, 1290, 1144]",0.9939704173807481,"[0.9879986575735428, 0.9915185360156613, 0.9930047313590439, 0.9988514103384798, 0.9984787516170123]",0.0046494,"[0.0071704523, 0.0057218387, 0.005617919, 0.0021937306, 0.0025430585]"
"(2, 5, 'elu')",3228.6,"[1165, 1471, 542, 2965, 10000]",0.998866408572054,"[0.9983609998466932, 0.9991424407455309, 0.9986732846627557, 0.9994091588381181, 0.9987461587671724]",0.0021596008,"[0.002649849, 0.0018194171, 0.0024465953, 0.0015733893, 0.0023087536]"
"(2, 5, 'sigmoid')",1607.8,"[3749, 749, 1133, 1493, 915]",0.9989724943659606,"[0.9990908762304735, 0.998486671430241, 0.9992904138560735, 0.9996120415127387, 0.998382468800276]",0.002015399,"[0.0019735273, 0.0024169453, 0.0017892697, 0.0012749509, 0.0026223017]"
"(2, 5, 'softplus')",508.2,"[27, 23, 1383, 19, 1089]",0.46039386246911074,"[0.08566998713746787, 0.10464066057401555, 0.9986363632305305, 0.11436186358249678, 0.9986604378210426]",0.037431736,"[0.06258685, 0.05878938, 0.0024804051, 0.060915668, 0.0023863697]"
"(2, 5, 'tanh')",1851.6,"[2576, 2298, 699, 794, 2891]",0.998742587477768,"[0.9992074373507276, 0.9989810856419331, 0.99840370048661, 0.9986523181818111, 0.9984683957277588]",0.0022875052,"[0.0018426736, 0.0019832116, 0.0026836784, 0.002376263, 0.0025516995]"
"(2, 6, 'elu')",1249.8,"[1401, 594, 3001, 1216, 37]",0.98835081884298,"[0.9990660106179078, 0.9973770868932922, 0.999356055697806, 0.9987189552390647, 0.9472359857668304]",0.0048361123,"[0.0020003342, 0.0031819413, 0.0017045016, 0.0023167704, 0.014977013]"
