,Index,NStage_T2,RR_T2,TopPres_T2,StoF_T2,DIST_C4H6_T2,RebDuty_T2,hasERROR_T2
441,509,10,0.2,5.0,6,0.888040072,16347.6501,False
442,510,10,0.2,5.0,7,0.841213955,16413.5818,False
443,511,10,0.2,5.0,8,0.796148757,16455.3917,False
444,514,10,0.2,5.5,3,0.9895479490000001,15732.9721,False
445,515,10,0.2,5.5,4,0.970378326,16388.158,False
446,516,10,0.2,5.5,5,0.937376016,17172.0775,False
447,517,10,0.2,5.5,6,0.8965797740000001,17606.6563,False
448,518,10,0.2,5.5,7,0.8539266240000001,17922.6396,False
449,519,10,0.2,5.5,8,0.81261587,18210.6938,False
450,522,10,0.2,6.0,3,0.989235896,16282.7237,False
451,523,10,0.2,6.0,4,0.970977348,17120.471999999998,False
452,524,10,0.2,6.0,5,0.940812219,18113.1144,False
453,525,10,0.2,6.0,6,0.90339257,18769.5722,False
454,526,10,0.2,6.0,7,0.8641179240000001,19310.031000000003,False
455,527,10,0.2,6.0,8,0.825928865,19820.4479,False
456,528,10,0.4,3.5,1,0.99497821,6982.110790000001,False
457,529,10,0.4,3.5,2,0.9948446870000001,10734.5232,False
458,530,10,0.4,3.5,3,0.9941426790000001,13259.3783,False
459,531,10,0.4,3.5,4,0.985396763,13221.1421,False
460,532,10,0.4,3.5,5,0.9558000329999999,13233.1607,False
461,533,10,0.4,3.5,6,0.9092236159999999,12742.6879,False
462,535,10,0.4,3.5,8,0.799766603,11261.3933,False
463,536,10,0.4,4.0,1,0.994960746,7240.696059999999,False
464,537,10,0.4,4.0,2,0.9947609690000001,11244.4435,False
465,538,10,0.4,4.0,3,0.993977592,13998.3217,False
466,539,10,0.4,4.0,4,0.986231327,14181.7871,False
467,541,10,0.4,4.0,6,0.922805843,14350.8993,False
468,542,10,0.4,4.0,7,0.8762228320000001,14010.6842,False
469,543,10,0.4,4.0,8,0.828201895,13599.9451,False
470,544,10,0.4,4.5,1,0.994938532,7478.31406,False
471,545,10,0.4,4.5,2,0.9946681540000001,11710.3392,False
472,546,10,0.4,4.5,3,0.993799691,14676.3638,False
473,548,10,0.4,4.5,5,0.9658546309999999,15622.273000000001,False
474,549,10,0.4,4.5,6,0.932482592,15776.7768,False
475,550,10,0.4,4.5,7,0.892144624,15747.243999999999,False
476,551,10,0.4,4.5,8,0.849856335,15644.9817,False
477,552,10,0.4,5.0,1,0.994908351,7699.672590000001,False
478,553,10,0.4,5.0,2,0.9945540759999999,12143.2285,False
479,554,10,0.4,5.0,3,0.993597735,15306.2271,False
480,555,10,0.4,5.0,4,0.986599285,15885.5656,False
481,556,10,0.4,5.0,5,0.9685009090000001,16661.0345,False
482,557,10,0.4,5.0,6,0.939406506,17068.5935,False
483,558,10,0.4,5.0,7,0.9040376990000001,17306.8155,False
484,559,10,0.4,5.0,8,0.866492068,17474.2748,False
485,560,10,0.4,5.5,1,0.994868572,7907.67654,False
486,561,10,0.4,5.5,2,0.9944156479999999,12548.5795,False
487,562,10,0.4,5.5,3,0.993387108,15893.7316,False
488,563,10,0.4,5.5,4,0.986373968,16655.0828,False
489,564,10,0.4,5.5,5,0.9701417170000001,17626.068,False
490,565,10,0.4,5.5,6,0.944473965,18257.2783,False
491,566,10,0.4,5.5,7,0.912946554,18731.3751,False
492,567,10,0.4,5.5,8,0.879313358,19138.3796,False
493,570,10,0.4,6.0,3,0.99321971,16441.9714,False
494,571,10,0.4,6.0,4,0.985940692,17381.6561,False
495,572,10,0.4,6.0,5,0.971052282,18530.8638,False
496,573,10,0.4,6.0,6,0.947934594,19362.7311,False
497,574,10,0.4,6.0,7,0.9195829959999999,20048.9486,False
498,575,10,0.4,6.0,8,0.8892217240000001,20672.436,False
499,576,10,0.6,3.5,1,0.994989309,7259.544390000001,False
500,577,10,0.6,3.5,2,0.99494144,10981.3471,False
501,578,10,0.6,3.5,3,0.994774145,13433.0545,False
502,579,10,0.6,3.5,4,0.992552148,13386.6611,False
503,580,10,0.6,3.5,5,0.980635908,13636.6685,False
504,581,10,0.6,3.5,6,0.9514841909999999,13431.2947,False
505,583,10,0.6,3.5,8,0.862121562,12337.1867,False
506,584,10,0.6,4.0,1,0.994980152,7511.93284,False
507,585,10,0.6,4.0,2,0.994898915,11483.7965,False
508,586,10,0.6,4.0,3,0.994676798,14178.8891,False
509,587,10,0.6,4.0,4,0.992354062,14353.6074,False
510,588,10,0.6,4.0,5,0.982768484,14826.0178,False
511,589,10,0.6,4.0,6,0.959732468,14923.2902,False
512,590,10,0.6,4.0,7,0.9256901759999999,14788.6295,False
513,591,10,0.6,4.0,8,0.8861682009999999,14532.8496,False
514,592,10,0.6,4.5,1,0.994968035,7743.75202,False
515,593,10,0.6,4.5,2,0.9948512820000001,11943.5004,False
516,594,10,0.6,4.5,3,0.994537813,14868.9352,False
517,595,10,0.6,4.5,4,0.992104757,15243.3779,False
518,596,10,0.6,4.5,5,0.983885553,15918.0692,False
519,597,10,0.6,4.5,6,0.965038143,16265.9856,False
520,598,10,0.6,4.5,7,0.9368778529999999,16418.5257,False
521,599,10,0.6,4.5,8,0.903519725,16462.8437,False
522,600,10,0.6,5.0,1,0.994951103,7959.39228,False
523,601,10,0.6,5.0,2,0.994791566,12370.2777,False
524,603,10,0.6,5.0,4,0.991748799,16073.6879,False
525,604,10,0.6,5.0,5,0.9843316129999999,16933.7917,False
526,605,10,0.6,5.0,6,0.968324022,17497.7561,False
527,606,10,0.6,5.0,7,0.9444926659999999,17895.7682,False
528,607,10,0.6,5.0,8,0.915925839,18198.089,False
529,608,10,0.6,5.5,1,0.994928963,8161.509,False
530,609,10,0.6,5.5,2,0.994698812,12774.9537,False
531,610,10,0.6,5.5,3,0.994116882,16115.383,False
532,611,10,0.6,5.5,4,0.99129509,16852.8246,False
533,612,10,0.6,5.5,5,0.984297262,17887.268,False
534,613,10,0.6,5.5,6,0.970190922,18644.1082,False
535,614,10,0.6,5.5,7,0.949592441,19257.0084,False
536,615,10,0.6,5.5,8,0.924822939,19787.028000000002,False
537,616,10,0.6,6.0,1,0.99489948,8352.62496,False
538,618,10,0.6,6.0,3,0.9938430509999999,16681.9989,False
539,619,10,0.6,6.0,4,0.990749567,17588.2522,False
540,620,10,0.6,6.0,5,0.9839526470000001,18788.0324,False
541,621,10,0.6,6.0,6,0.971133558,19721.2567,False
542,622,10,0.6,6.0,7,0.9529147609999999,20527.2702,False
543,623,10,0.6,6.0,8,0.93103885,21260.694,False
544,624,10,0.8,3.5,1,0.994992674,7540.42547,False
545,625,10,0.8,3.5,2,0.994963458,11254.3521,False
546,626,10,0.8,3.5,3,0.994873043,13684.4225,False
547,627,10,0.8,3.5,4,0.994135494,13553.7808,False
548,628,10,0.8,3.5,5,0.990177477,13835.0258,False
549,631,10,0.8,3.5,8,0.9089429840000001,13141.2016,False
550,632,10,0.8,4.0,1,0.9949863520000001,7788.05017,False
551,633,10,0.8,4.0,2,0.994934795,11750.3056,False
552,634,10,0.8,4.0,3,0.9947903490000001,14433.611,False
553,635,10,0.8,4.0,4,0.9938801620000001,14539.6341,False
554,636,10,0.8,4.0,5,0.990387857,15019.461000000001,False
555,637,10,0.8,4.0,6,0.9793490140000001,15256.2027,False
556,638,10,0.8,4.0,7,0.9575262790000001,15301.3689,False
557,639,10,0.8,4.0,8,0.927669643,15205.6379,False
558,640,10,0.8,4.5,1,0.99497738,8015.63398,False
559,641,10,0.8,4.5,2,0.994897342,12206.3358,False
560,642,10,0.8,4.5,3,0.99469276,15119.4563,False
561,644,10,0.8,4.5,5,0.990334101,16114.0624,False
562,645,10,0.8,4.5,6,0.981308671,16556.9134,False
563,646,10,0.8,4.5,7,0.964105781,16851.8298,False
564,647,10,0.8,4.5,8,0.940137268,17035.2931,False
565,648,10,0.8,5.0,1,0.9949644320000001,8227.30679,False
566,649,10,0.8,5.0,2,0.9948464490000001,12631.5195,False
567,651,10,0.8,5.0,4,0.993313566,16279.0374,False
568,652,10,0.8,5.0,5,0.990033698,17137.3317,False
569,653,10,0.8,5.0,6,0.982180356,17767.988,False
570,654,10,0.8,5.0,7,0.9679341920000001,18275.5621,False
571,655,10,0.8,5.0,8,0.9482099829999999,18695.7019,False
572,656,10,0.8,5.5,1,0.994946461,8425.97477,False
573,657,10,0.8,5.5,2,0.994779247,13030.8763,False
574,658,10,0.8,5.5,3,0.9944105879999999,16355.3797,False
575,659,10,0.8,5.5,4,0.9929384109999999,17064.8682,False
576,660,10,0.8,5.5,5,0.989570209,18099.6029,False
577,661,10,0.8,5.5,6,0.982352366,18905.6146,False
578,662,10,0.8,5.5,7,0.9700442770000001,19602.8293,False
579,663,10,0.8,5.5,8,0.953289803,20230.4843,False
580,664,10,0.8,6.0,1,0.994922165,8613.76905,False
581,666,10,0.8,6.0,3,0.994216859,16919.2531,False
582,667,10,0.8,6.0,4,0.99250097,17805.9666,False
583,668,10,0.8,6.0,5,0.988972148,19008.4473,False
584,669,10,0.8,6.0,6,0.982064307,19980.4373,False
585,670,10,0.8,6.0,7,0.971007411,20852.6906,False
586,671,10,0.8,6.0,8,0.956401539,21667.1409,False
587,672,10,1.0,3.5,1,0.994994521,7821.91085,False
588,673,10,1.0,3.5,2,0.994973808,11532.015,False
589,674,10,1.0,3.5,3,0.9949155190000001,13950.1145,False
590,675,10,1.0,3.5,4,0.9945586040000001,13767.9796,False
591,676,10,1.0,3.5,5,0.993067468,14002.0471,False
592,677,10,1.0,3.5,6,0.986895445,14069.1638,False
593,679,10,1.0,3.5,8,0.94242174,13721.4944,False
594,680,10,1.0,4.0,1,0.994989668,8065.185570000001,False
595,681,10,1.0,4.0,2,0.9949523859999999,12022.2216,False
596,682,10,1.0,4.0,3,0.99485603,14692.893999999998,False
597,683,10,1.0,4.0,4,0.9943662809999999,14760.865,False
598,684,10,1.0,4.0,5,0.9928126840000001,15208.4792,False
599,685,10,1.0,4.0,6,0.987864724,15472.575,False
600,686,10,1.0,4.0,7,0.975865234,15633.0072,False
601,687,10,1.0,4.0,8,0.9554304509999999,15674.9191,False
602,688,10,1.0,4.5,1,0.994982886,8288.547190000001,False
603,689,10,1.0,4.5,2,0.994924809,12472.8687,False
604,690,10,1.0,4.5,3,0.994785872,15373.5372,False
605,692,10,1.0,4.5,5,0.9925342420000001,16315.8847,False
606,693,10,1.0,4.5,6,0.988194756,16771.9315,False
607,694,10,1.0,4.5,7,0.978786158,17141.2155,False
608,695,10,1.0,4.5,8,0.9631394529999999,17429.7833,False
609,696,10,1.0,5.0,1,0.994973041,8496.136779999999,False
610,697,10,1.0,5.0,2,0.994886822,12892.7199,False
611,699,10,1.0,5.0,4,0.993932072,16505.6292,False
612,700,10,1.0,5.0,5,0.992154641,17349.343,False
613,701,10,1.0,5.0,6,0.988072582,17987.8582,False
614,702,10,1.0,5.0,7,0.980115121,18546.311999999998,False
615,703,10,1.0,5.0,8,0.9674527829999999,19044.1919,False
616,704,10,1.0,5.5,1,0.9949593240000001,8690.70687,False
617,705,10,1.0,5.5,2,0.9948359929999999,13287.1137,False
618,706,10,1.0,5.5,3,0.994575076,16601.5131,False
619,707,10,1.0,5.5,4,0.993644036,17294.0255,False
620,708,10,1.0,5.5,5,0.99169186,18319.8948,False
621,709,10,1.0,5.5,6,0.9876608579999999,19132.5164,False
622,710,10,1.0,5.5,7,0.9805262379999999,19867.4811,False
623,711,10,1.0,5.5,8,0.9697394690000001,20552.7291,False
624,712,10,1.0,6.0,1,0.9949406890000001,8874.64285,False
625,714,10,1.0,6.0,3,0.994427106,17163.0181,False
626,715,10,1.0,6.0,4,0.9933032409999999,18037.1965,False
627,716,10,1.0,6.0,5,0.9911395409999999,19235.3344,False
628,717,10,1.0,6.0,6,0.987052087,20215.3528,False
629,718,10,1.0,6.0,7,0.980338743,21116.339,False
630,719,10,1.0,6.0,8,0.9707526559999999,21975.5331,False
631,720,10,1.2,3.5,1,0.9949957540000001,8103.61872,False
632,721,10,1.2,3.5,2,0.9949802,11811.222,False
633,722,10,1.2,3.5,3,0.99493887,14221.825,False
634,723,10,1.2,3.5,4,0.994722083,14009.0569,False
635,724,10,1.2,3.5,5,0.993983286,14202.6923,False
636,725,10,1.2,3.5,6,0.991261304,14251.2701,False
637,727,10,1.2,3.5,8,0.9648168979999999,14129.4787,False
638,728,10,1.2,4.0,1,0.994991944,8342.62492,False
639,729,10,1.2,4.0,2,0.99496366,12296.1534,False
640,730,10,1.2,4.0,3,0.99489375,14958.4257,False
641,731,10,1.2,4.0,4,0.994578526,15001.3077,False
642,732,10,1.2,4.0,5,0.9937106859999999,15423.7388,False
643,733,10,1.2,4.0,6,0.991221789,15672.9818,False
644,734,10,1.2,4.0,7,0.984961005,15870.0078,False
645,735,10,1.2,4.0,8,0.9724486859999999,16004.5369,False
646,736,10,1.2,4.5,1,0.994986605,8561.9382,False
647,737,10,1.2,4.5,2,0.99494225,12741.771,False
648,738,10,1.2,4.5,3,0.994839763,15633.7169,False
649,740,10,1.2,4.5,5,0.993442232,16538.7167,False
650,741,10,1.2,4.5,6,0.991045875,16984.8835,False
651,742,10,1.2,4.5,7,0.9858598679999999,17372.942,False
652,743,10,1.2,4.5,8,0.9763943409999999,17719.7259,False
653,744,10,1.2,5.0,1,0.994978815,8765.54202,False
654,745,10,1.2,5.0,2,0.99491233,13156.7171,False
655,747,10,1.2,5.0,4,0.9942432290000001,16745.9974,False
656,748,10,1.2,5.0,5,0.993114823,17577.7186,False
657,749,10,1.2,5.0,6,0.990685461,18210.7324,False
658,750,10,1.2,5.0,7,0.986017583,18781.2479,False
659,751,10,1.2,5.0,8,0.9782078959999999,19317.8858,False
660,752,10,1.2,5.5,1,0.9949678809999999,8956.38021,False
661,753,10,1.2,5.5,2,0.9948719979999999,13546.595,False
662,754,10,1.2,5.5,3,0.994673653,16853.6041,False
663,755,10,1.2,5.5,4,0.994016459,17533.7734,False
664,756,10,1.2,5.5,5,0.992719445,18551.8505,False
665,757,10,1.2,5.5,6,0.990178993,19362.9994,False
666,758,10,1.2,5.5,7,0.985736352,20108.028000000002,False
667,759,10,1.2,5.5,8,0.978849185,20821.2851,False
668,760,10,1.2,6.0,1,0.994952992,9136.57792,False
669,762,10,1.2,6.0,3,0.994555269,17411.4651,False
670,763,10,1.2,6.0,4,0.993742149,18276.6727,False
671,764,10,1.2,6.0,5,0.992255221,19470.9259,False
672,765,10,1.2,6.0,6,0.989550864,20451.8621,False
673,766,10,1.2,6.0,7,0.985169332,21363.5268,False
674,767,10,1.2,6.0,8,0.9787838959999999,22244.6417,False
675,768,10,1.4,3.5,1,0.9949965909999999,8385.50215,False
676,769,10,1.4,3.5,2,0.99498436,12091.328000000001,False
677,770,10,1.4,3.5,3,0.994953038,14496.9684,False
678,771,10,1.4,3.5,4,0.9948045090000001,14263.7099,False
679,772,10,1.4,3.5,5,0.994358532,14430.8136,False
680,773,10,1.4,3.5,6,0.992938647,14448.9659,False
681,774,10,1.4,3.5,7,0.988661778,14449.7102,False
682,775,10,1.4,3.5,8,0.978140879,14413.7656,False
683,776,10,1.4,4.0,1,0.994993507,8620.31232,False
684,777,10,1.4,4.0,2,0.994971093,12571.2591,False
685,778,10,1.4,4.0,3,0.9949173109999999,15227.5992,False
686,779,10,1.4,4.0,4,0.994693387,15253.1184,False
687,781,10,1.4,4.0,6,0.992663718,15889.2722,False
688,782,10,1.4,4.0,7,0.989162635,16084.0934,False
689,783,10,1.4,4.0,8,0.981823934,16257.2387,False
690,784,10,1.4,4.5,1,0.994989149,8835.65075,False
691,785,10,1.4,4.5,2,0.994953758,13012.2643,False
692,786,10,1.4,4.5,3,0.99487394,15897.8013,False
693,788,10,1.4,4.5,5,0.993904184,16775.6651,False
694,789,10,1.4,4.5,6,0.9923869890000001,17210.6285,False
695,790,10,1.4,4.5,7,0.9892549620000001,17596.7071,False
696,791,10,1.4,4.5,8,0.983471568,17964.5053,False
697,792,10,1.4,5.0,1,0.9949827929999999,9035.5703,False
698,793,10,1.4,5.0,2,0.994929425,13423.6466,False
699,795,10,1.4,5.0,4,0.994425338,16993.0458,False
700,796,10,1.4,5.0,5,0.993630503,17817.078999999998,False
701,797,10,1.4,5.0,6,0.992002012,18442.4913,False
702,798,10,1.4,5.0,7,0.989007365,19014.4972,False
703,799,10,1.4,5.0,8,0.9839905520000001,19564.616,False
704,800,10,1.4,5.5,1,0.994973798,9222.687109999999,False
705,801,10,1.4,5.5,2,0.99489639,13808.5715,False
706,802,10,1.4,5.5,3,0.994738717,17109.0449,False
707,803,10,1.4,5.5,4,0.994241265,17779.5781,False
708,804,10,1.4,5.5,5,0.993300528,18792.5697,False
709,805,10,1.4,5.5,6,0.9915323970000001,19600.6378,False
710,806,10,1.4,5.5,7,0.988518934,20347.9406,False
711,807,10,1.4,5.5,8,0.983883672,21073.278,False
712,808,10,1.4,6.0,1,0.994961512,9399.3356,False
713,810,10,1.4,6.0,3,0.994640777,17663.7172,False
714,811,10,1.4,6.0,4,0.99401645,18521.9369,False
715,812,10,1.4,6.0,5,0.992912033,19712.5209,False
716,813,10,1.4,6.0,6,0.9909671640000001,20693.8467,False
717,814,10,1.4,6.0,7,0.987882987,21609.3021,False
718,815,10,1.4,6.0,8,0.9833908729999999,22501.651,False
719,816,10,1.6,3.5,1,0.994997193,8667.48582,False
720,817,10,1.6,3.5,2,0.994987251,12372.041000000001,False
721,818,10,1.6,3.5,3,0.9949624429999999,14774.2853,False
722,819,10,1.6,3.5,4,0.994852891,14526.2285,False
723,820,10,1.6,3.5,5,0.9945492570000001,14673.7769,False
724,822,10,1.6,3.5,7,0.9913008740000001,14651.0146,False
725,823,10,1.6,3.5,8,0.985348872,14639.165,False
726,824,10,1.6,4.0,1,0.9949946279999999,8898.17008,False
727,825,10,1.6,4.0,2,0.994976286,12847.0662,False
728,826,10,1.6,4.0,3,0.9949331770000001,15499.3007,False
729,827,10,1.6,4.0,4,0.994763891,15510.9149,False
730,828,10,1.6,4.0,5,0.99436065,15902.9439,False
731,829,10,1.6,4.0,6,0.993390543,16121.793,False
732,830,10,1.6,4.0,7,0.99121217,16305.6677,False
733,831,10,1.6,4.0,8,0.986736562,16486.2902,False
734,832,10,1.6,4.5,1,0.994990997,9109.66956,False
735,833,10,1.6,4.5,2,0.9949618840000001,13283.9899,False
736,834,10,1.6,4.5,3,0.994897325,16164.6102,False
737,836,10,1.6,4.5,5,0.994173561,17021.2238,False
738,837,10,1.6,4.5,6,0.99311701,17448.2155,False
739,838,10,1.6,4.5,7,0.991035013,17828.5065,False
740,839,10,1.6,4.5,8,0.9872924059999999,18199.6463,False
741,840,10,1.6,5.0,1,0.99498566,9305.8199,False
742,841,10,1.6,5.0,2,0.9949415340000001,13690.0161,False
743,842,10,1.6,5.0,3,0.994848466,16784.3851,False
744,843,10,1.6,5.0,4,0.994543719,17245.061,False
745,844,10,1.6,5.0,5,0.993944255,18062.2713,False
746,845,10,1.6,5.0,6,0.992769828,18684.214,False
747,846,10,1.6,5.0,7,0.990671768,19252.6657,False
748,847,10,1.6,5.0,8,0.987226565,19807.1654,False
749,848,10,1.6,5.5,1,0.994978094,9489.38019,False
750,849,10,1.6,5.5,2,0.994913705,14071.721000000001,False
751,850,10,1.6,5.5,3,0.994784117,17367.1468,False
752,851,10,1.6,5.5,4,0.994389903,18029.1873,False
753,852,10,1.6,5.5,5,0.993667137,19038.4413,False
754,853,10,1.6,5.5,6,0.992349715,19844.2806,False
755,854,10,1.6,5.5,7,0.990170016,20591.8343,False
756,855,10,1.6,5.5,8,0.9868458529999999,21322.3795,False
757,856,10,1.6,6.0,1,0.994967679,9662.4366,False
758,858,10,1.6,6.0,3,0.994701266,17918.2587,False
759,859,10,1.6,6.0,4,0.99420138,18769.4396,False
760,860,10,1.6,6.0,5,0.993336798,19958.1767,False
761,861,10,1.6,6.0,6,0.99185303,20938.7201,False
762,862,10,1.6,6.0,7,0.9895446309999999,21858.2168,False
763,863,10,1.6,6.0,8,0.9862218490000001,22755.8746,False
764,864,10,1.8,3.5,1,0.99499764,8949.540340000001,False
765,865,10,1.8,3.5,2,0.99498936,12653.1222,False
766,866,10,1.8,3.5,3,0.9949690990000001,15052.9652,False
767,867,10,1.8,3.5,4,0.9948843940000001,14793.7027,False
768,868,10,1.8,3.5,5,0.9946616659999999,14925.7064,False
769,869,10,1.8,3.5,6,0.994073612,14904.0746,False
770,871,10,1.8,3.5,8,0.989044246,14851.5025,False
771,872,10,1.8,4.0,1,0.994995466,9176.14028,False
772,873,10,1.8,4.0,2,0.9949801159999999,13123.81,False
773,874,10,1.8,4.0,3,0.994944582,15772.4846,False
774,875,10,1.8,4.0,4,0.9948110929999999,15773.1821,False
775,876,10,1.8,4.0,5,0.994505396,16154.1686,False
776,877,10,1.8,4.0,6,0.993806608,16362.6951,False
777,878,10,1.8,4.0,7,0.9923235440000001,16537.5611,False
778,879,10,1.8,4.0,8,0.9893950579999999,16714.5479,False
779,880,10,1.8,4.5,1,0.994992378,9383.80299,False
780,881,10,1.8,4.5,2,0.99496788,13555.9714,False
781,882,10,1.8,4.5,3,0.994914222,16433.1242,False
782,883,10,1.8,4.5,4,0.994730199,16667.7037,False
783,884,10,1.8,4.5,5,0.9943478290000001,17271.7868,False
784,885,10,1.8,4.5,6,0.993559787,17691.7515,False
785,886,10,1.8,4.5,7,0.9920701890000001,18068.2572,False
786,887,10,1.8,4.5,8,0.989453516,18438.1169,False
787,888,10,1.8,5.0,1,0.994987817,9576.30505,False
788,889,10,1.8,5.0,2,0.994950517,13958.4615,False
789,891,10,1.8,5.0,4,0.99462635,17500.9345,False
790,892,10,1.8,5.0,5,0.994153153,18311.5485,False
791,893,10,1.8,5.0,6,0.99325448,18930.1637,False
792,894,10,1.8,5.0,7,0.991694572,19497.0017,False
793,895,10,1.8,5.0,8,0.989188663,20052.6385,False
794,896,10,1.8,5.5,1,0.994981335,9756.33281,False
795,897,10,1.8,5.5,2,0.994926662,14335.4725,False
796,898,10,1.8,5.5,3,0.994817538,17627.0389,False
797,899,10,1.8,5.5,4,0.994495459,18281.787,False
798,900,10,1.8,5.5,5,0.993916751,19287.468999999997,False
799,901,10,1.8,5.5,6,0.992887443,20091.7199,False
800,902,10,1.8,5.5,7,0.991219553,20840.5025,False
801,903,10,1.8,5.5,8,0.988712279,21572.8791,False
802,904,10,1.8,6.0,1,0.9949723779999999,9925.98995,False
803,906,10,1.8,6.0,3,0.994746272,18175.2046,False
804,907,10,1.8,6.0,4,0.9943341370000001,19020.1289,False
805,908,10,1.8,6.0,5,0.9936332859999999,20207.7871,False
806,909,10,1.8,6.0,6,0.9924531790000001,21187.6172,False
807,910,10,1.8,6.0,7,0.990646625,22109.2292,False
808,911,10,1.8,6.0,8,0.9880720190000001,23010.8751,False
809,912,10,2.0,3.5,1,0.9949979840000001,9231.64342,False
810,913,10,2.0,3.5,2,0.994990961,12934.4386,False
811,914,10,2.0,3.5,3,0.9949740140000001,15332.1094,False
812,915,10,2.0,3.5,4,0.994906262,15064.0384,False
813,916,10,2.0,3.5,5,0.9947347390000001,15183.51,False
814,917,10,2.0,3.5,6,0.9943062090000001,15149.0225,False
815,919,10,2.0,3.5,8,0.9910009759999999,15069.0172,False
816,920,10,2.0,4.0,1,0.994996111,9454.187890000001,False
817,921,10,2.0,4.0,2,0.994983025,13400.6835,False
818,922,10,2.0,4.0,3,0.9949530870000001,16046.4328,False
819,923,10,2.0,4.0,4,0.99484471,16038.6882,False
820,924,10,2.0,4.0,5,0.99460321,16409.6549,False
821,925,10,2.0,4.0,6,0.9940722340000001,16610.6231,False
822,926,10,2.0,4.0,7,0.992992352,16778.7633,False
823,927,10,2.0,4.0,8,0.990936659,16950.5335,False
824,928,10,2.0,4.5,1,0.994993439,9658.04932,False
825,929,10,2.0,4.5,2,0.99497247,13828.7983,False
826,930,10,2.0,4.5,3,0.9949269620000001,16702.5843,False
827,932,10,2.0,4.5,5,0.9944687790000001,17526.1426,False
828,933,10,2.0,4.5,6,0.993853894,17941.2045,False
829,934,10,2.0,4.5,7,0.99272651,18313.6444,False
830,935,10,2.0,4.5,8,0.990798799,18681.4768,False
831,936,10,2.0,5.0,1,0.9949894890000001,9846.93256,False
832,937,10,2.0,5.0,2,0.994957423,14226.9778,False
833,939,10,2.0,5.0,4,0.9946866259999999,17758.0,False
834,940,10,2.0,5.0,5,0.99430168,18564.4329,False
835,941,10,2.0,5.0,6,0.9935855709999999,19179.8555,False
836,942,10,2.0,5.0,7,0.992373706,19746.65,False
837,943,10,2.0,5.0,8,0.9904592870000001,20301.8171,False
838,944,10,2.0,5.5,1,0.99498385,10023.4851,False
839,945,10,2.0,5.5,2,0.9949367179999999,14600.9582,False
840,946,10,2.0,5.5,3,0.9948430970000001,17887.9316,False
841,947,10,2.0,5.5,4,0.9945734509999999,18536.6546,False
842,948,10,2.0,5.5,5,0.9940965620000001,19539.1709,False
843,949,10,2.0,5.5,6,0.993264058,20342.6011,False
844,950,10,2.0,5.5,7,0.991937154,21091.3809,False
845,951,10,2.0,5.5,8,0.9899709879999999,21825.8395,False
846,952,10,2.0,6.0,1,0.99497604,10189.7874,False
847,954,10,2.0,6.0,3,0.9947807259999999,18432.4068,False
848,955,10,2.0,6.0,4,0.9944330459999999,19271.8692,False
849,956,10,2.0,6.0,5,0.9938497959999999,20457.84,False
850,957,10,2.0,6.0,6,0.9928830959999999,21439.6301,False
851,958,10,2.0,6.0,7,0.9914191929999999,22361.9111,False
852,959,10,2.0,6.0,8,0.9893545229999999,23267.0716,False
853,963,12,0.2,3.5,4,0.9613322259999999,12873.9906,False
854,967,12,0.2,3.5,8,0.719826383,9952.479309999999,False
855,973,12,0.2,4.0,6,0.863120117,13488.4824,False
856,974,12,0.2,4.0,7,0.8058559670000001,12966.6544,False
857,975,12,0.2,4.0,8,0.751493518,12434.0825,False
858,980,12,0.2,4.5,5,0.927072711,15100.248,False
859,981,12,0.2,4.5,6,0.877562053,15023.6899,False
860,982,12,0.2,4.5,7,0.826010694,14820.9148,False
861,983,12,0.2,4.5,8,0.776711061,14599.0084,False
862,987,12,0.2,5.0,4,0.970310771,15637.5462,False
863,988,12,0.2,5.0,5,0.93357176,16202.3469,False
864,989,12,0.2,5.0,6,0.88889971,16402.3366,False
865,990,12,0.2,5.0,7,0.842102748,16478.1693,False
866,991,12,0.2,5.0,8,0.797141232,16530.2115,False
867,995,12,0.2,5.5,4,0.9718752909999999,16415.7041,False
868,996,12,0.2,5.5,5,0.938606915,17214.3076,False
869,997,12,0.2,5.5,6,0.898000097,17660.6258,False
870,998,12,0.2,5.5,7,0.8551684740000001,17984.5951,False
871,999,12,0.2,5.5,8,0.8138738240000001,18281.7375,False
872,1003,12,0.2,6.0,4,0.9729702729999999,17143.971,False
873,1004,12,0.2,6.0,5,0.942645548,18153.8826,False
874,1005,12,0.2,6.0,6,0.905235192,18821.5081,False
875,1006,12,0.2,6.0,7,0.8659323290000001,19370.6535,False
876,1007,12,0.2,6.0,8,0.82775278,19889.6401,False
877,1011,12,0.4,3.5,4,0.98593848,13255.6109,False
878,1015,12,0.4,3.5,8,0.800557095,11356.705,False
879,1021,12,0.4,4.0,6,0.9236512790000001,14412.8657,False
880,1022,12,0.4,4.0,7,0.877121389,14085.095,False
881,1023,12,0.4,4.0,8,0.829169383,13686.2141,False
882,1028,12,0.4,4.5,5,0.966938442,15664.6988,False
883,1029,12,0.4,4.5,6,0.93362396,15833.666000000001,False
884,1030,12,0.4,4.5,7,0.893327456,15815.4143,False
885,1031,12,0.4,4.5,8,0.851264536,15726.2906,False
886,1035,12,0.4,5.0,4,0.988157229,15887.0109,False
887,1036,12,0.4,5.0,5,0.97002286,16697.5043,False
888,1037,12,0.4,5.0,6,0.9411121709999999,17121.6571,False
889,1038,12,0.4,5.0,7,0.9057725059999999,17371.8154,False
