Index,NStage_T2,RR_T2,TopPres_T2,StoF_T2,DIST_C4H6_T2,RebDuty_T2,hasERROR_T2
465,8,2,5.5,2,0.99463145,14753.9699,FALSE
466,8,2,5.5,3,0.994217641,18129.0099,FALSE
467,8,2,5.5,4,0.993256954,18854.8413,FALSE
468,8,2,5.5,5,0.991795945,19891.0148,FALSE
469,8,2,5.5,6,0.989560196,20705.3857,FALSE
470,8,2,5.5,7,0.986404516,21448.2499,FALSE
471,8,2,5.5,8,0.982221548,22165.5436,FALSE
472,8,2,6,1,0.994842322,10262.6567,FALSE
473,8,2,6,2,0.994723992,53459.9929,TRUE
474,8,2,6,3,0.993976486,18697.3567,FALSE
475,8,2,6,4,0.992801196,19609.4633,FALSE
476,8,2,6,5,0.991085051,20825.3507,FALSE
477,8,2,6,6,0.988567441,21815.6156,FALSE
478,8,2,6,7,0.985152992,22732.7929,FALSE
479,8,2,6,8,0.98080274,23622.8475,FALSE
480,10,0.2,3.5,1,0.994997754,6689.30766,TRUE
481,10,0.2,3.5,2,0.994892264,10453.4148,TRUE
482,10,0.2,3.5,3,0.994855259,12623.7129,TRUE
483,10,0.2,3.5,4,0.960969759,12831.0785,FALSE
484,10,0.2,3.5,5,0.907410451,12461.0144,FALSE
485,10,0.2,3.5,6,0.801814276,4206.08389,TRUE
486,10,0.2,3.5,7,0.690313643,7147.12532,TRUE
487,10,0.2,3.5,8,0.719228169,9855.20796,FALSE
488,10,0.2,4,1,0.99498405,6951.37152,TRUE
489,10,0.2,4,2,0.994766139,10802.532,TRUE
490,10,0.2,4,3,0.931046115,12953.4052,TRUE
491,10,0.2,4,4,0.892975792,11460.1334,TRUE
492,10,0.2,4,5,0.862895484,7751.10098,TRUE
493,10,0.2,4,6,0.862609748,13424.9434,FALSE
494,10,0.2,4,7,0.805352859,12891.9934,FALSE
495,10,0.2,4,8,0.750772775,12345.0577,FALSE
496,10,0.2,4.5,1,0.994951328,7130.84534,TRUE
497,10,0.2,4.5,2,0.994949659,11208.4813,TRUE
498,10,0.2,4.5,3,0.971122161,13866.1908,TRUE
499,10,0.2,4.5,4,0.892581759,25969.0685,TRUE
500,10,0.2,4.5,5,0.926524405,15053.113,FALSE
501,10,0.2,4.5,6,0.876946962,14965.5442,FALSE
502,10,0.2,4.5,7,0.825330866,14751.6137,FALSE
503,10,0.2,4.5,8,0.775938675,14518.7773,FALSE
504,10,0.2,5,1,0.994956757,7393.04947,TRUE
505,10,0.2,5,2,0.971854704,11228.7104,TRUE
506,10,0.2,5,3,0.994993788,16558.7869,TRUE
507,10,0.2,5,4,0.969207874,15606.0394,FALSE
508,10,0.2,5,5,0.932705825,16157.7233,FALSE
509,10,0.2,5,6,0.888040072,16347.6501,FALSE
510,10,0.2,5,7,0.841213955,16413.5818,FALSE
511,10,0.2,5,8,0.796148757,16455.3917,FALSE
512,10,0.2,5.5,1,0.994957183,7617.83423,TRUE
513,10,0.2,5.5,2,0.966027274,13425.6155,TRUE
514,10,0.2,5.5,3,0.989547949,15732.9721,FALSE
515,10,0.2,5.5,4,0.970378326,16388.158,FALSE
516,10,0.2,5.5,5,0.937376016,17172.0775,FALSE
517,10,0.2,5.5,6,0.896579774,17606.6563,FALSE
518,10,0.2,5.5,7,0.853926624,17922.6396,FALSE
519,10,0.2,5.5,8,0.81261587,18210.6938,FALSE
520,10,0.2,6,1,0.99494091,7719.40206,TRUE
521,10,0.2,6,2,0.994950957,13668.7726,TRUE
522,10,0.2,6,3,0.989235896,16282.7237,FALSE
523,10,0.2,6,4,0.970977348,17120.472,FALSE
524,10,0.2,6,5,0.940812219,18113.1144,FALSE
525,10,0.2,6,6,0.90339257,18769.5722,FALSE
526,10,0.2,6,7,0.864117924,19310.031,FALSE
527,10,0.2,6,8,0.825928865,19820.4479,FALSE
528,10,0.4,3.5,1,0.99497821,6982.11079,FALSE
529,10,0.4,3.5,2,0.994844687,10734.5232,FALSE
530,10,0.4,3.5,3,0.994142679,13259.3783,FALSE
531,10,0.4,3.5,4,0.985396763,13221.1421,FALSE
532,10,0.4,3.5,5,0.955800033,13233.1607,FALSE
533,10,0.4,3.5,6,0.909223616,12742.6879,FALSE
534,10,0.4,3.5,7,0.66307997,12556.0405,TRUE
535,10,0.4,3.5,8,0.799766603,11261.3933,FALSE
536,10,0.4,4,1,0.994960746,7240.69606,FALSE
537,10,0.4,4,2,0.994760969,11244.4435,FALSE
538,10,0.4,4,3,0.993977592,13998.3217,FALSE
539,10,0.4,4,4,0.986231327,14181.7871,FALSE
540,10,0.4,4,5,0.994991045,17943.7635,TRUE
541,10,0.4,4,6,0.922805843,14350.8993,FALSE
542,10,0.4,4,7,0.876222832,14010.6842,FALSE
543,10,0.4,4,8,0.828201895,13599.9451,FALSE
544,10,0.4,4.5,1,0.994938532,7478.31406,FALSE
545,10,0.4,4.5,2,0.994668154,11710.3392,FALSE
546,10,0.4,4.5,3,0.993799691,14676.3638,FALSE
547,10,0.4,4.5,4,0.98592786,18428.3636,TRUE
548,10,0.4,4.5,5,0.965854631,15622.273,FALSE
549,10,0.4,4.5,6,0.932482592,15776.7768,FALSE
550,10,0.4,4.5,7,0.892144624,15747.244,FALSE
551,10,0.4,4.5,8,0.849856335,15644.9817,FALSE
552,10,0.4,5,1,0.994908351,7699.67259,FALSE
553,10,0.4,5,2,0.994554076,12143.2285,FALSE
554,10,0.4,5,3,0.993597735,15306.2271,FALSE
555,10,0.4,5,4,0.986599285,15885.5656,FALSE
556,10,0.4,5,5,0.968500909,16661.0345,FALSE
557,10,0.4,5,6,0.939406506,17068.5935,FALSE
558,10,0.4,5,7,0.904037699,17306.8155,FALSE
559,10,0.4,5,8,0.866492068,17474.2748,FALSE
560,10,0.4,5.5,1,0.994868572,7907.67654,FALSE
561,10,0.4,5.5,2,0.994415648,12548.5795,FALSE
562,10,0.4,5.5,3,0.993387108,15893.7316,FALSE
563,10,0.4,5.5,4,0.986373968,16655.0828,FALSE
564,10,0.4,5.5,5,0.970141717,17626.068,FALSE
565,10,0.4,5.5,6,0.944473965,18257.2783,FALSE
566,10,0.4,5.5,7,0.912946554,18731.3751,FALSE
567,10,0.4,5.5,8,0.879313358,19138.3796,FALSE
568,10,0.4,6,1,0.959962013,7685.07942,TRUE
569,10,0.4,6,2,0.948400174,-11742.8048,TRUE
570,10,0.4,6,3,0.99321971,16441.9714,FALSE
571,10,0.4,6,4,0.985940692,17381.6561,FALSE
572,10,0.4,6,5,0.971052282,18530.8638,FALSE
573,10,0.4,6,6,0.947934594,19362.7311,FALSE
574,10,0.4,6,7,0.919582996,20048.9486,FALSE
575,10,0.4,6,8,0.889221724,20672.436,FALSE
576,10,0.6,3.5,1,0.994989309,7259.54439,FALSE
577,10,0.6,3.5,2,0.99494144,10981.3471,FALSE
578,10,0.6,3.5,3,0.994774145,13433.0545,FALSE
579,10,0.6,3.5,4,0.992552148,13386.6611,FALSE
580,10,0.6,3.5,5,0.980635908,13636.6685,FALSE
581,10,0.6,3.5,6,0.951484191,13431.2947,FALSE
582,10,0.6,3.5,7,0.771920364,10445.9546,TRUE
583,10,0.6,3.5,8,0.862121562,12337.1867,FALSE
584,10,0.6,4,1,0.994980152,7511.93284,FALSE
585,10,0.6,4,2,0.994898915,11483.7965,FALSE
586,10,0.6,4,3,0.994676798,14178.8891,FALSE
587,10,0.6,4,4,0.992354062,14353.6074,FALSE
588,10,0.6,4,5,0.982768484,14826.0178,FALSE
589,10,0.6,4,6,0.959732468,14923.2902,FALSE
590,10,0.6,4,7,0.925690176,14788.6295,FALSE
591,10,0.6,4,8,0.886168201,14532.8496,FALSE
592,10,0.6,4.5,1,0.994968035,7743.75202,FALSE
593,10,0.6,4.5,2,0.994851282,11943.5004,FALSE
594,10,0.6,4.5,3,0.994537813,14868.9352,FALSE
595,10,0.6,4.5,4,0.992104757,15243.3779,FALSE
596,10,0.6,4.5,5,0.983885553,15918.0692,FALSE
597,10,0.6,4.5,6,0.965038143,16265.9856,FALSE
598,10,0.6,4.5,7,0.936877853,16418.5257,FALSE
599,10,0.6,4.5,8,0.903519725,16462.8437,FALSE
600,10,0.6,5,1,0.994951103,7959.39228,FALSE
601,10,0.6,5,2,0.994791566,12370.2777,FALSE
602,10,0.6,5,3,0.994949772,18141.4809,TRUE
603,10,0.6,5,4,0.991748799,16073.6879,FALSE
604,10,0.6,5,5,0.984331613,16933.7917,FALSE
605,10,0.6,5,6,0.968324022,17497.7561,FALSE
606,10,0.6,5,7,0.944492666,17895.7682,FALSE
607,10,0.6,5,8,0.915925839,18198.089,FALSE
608,10,0.6,5.5,1,0.994928963,8161.509,FALSE
609,10,0.6,5.5,2,0.994698812,12774.9537,FALSE
610,10,0.6,5.5,3,0.994116882,16115.383,FALSE
611,10,0.6,5.5,4,0.99129509,16852.8246,FALSE
612,10,0.6,5.5,5,0.984297262,17887.268,FALSE
613,10,0.6,5.5,6,0.970190922,18644.1082,FALSE
614,10,0.6,5.5,7,0.949592441,19257.0084,FALSE
615,10,0.6,5.5,8,0.924822939,19787.028,FALSE
616,10,0.6,6,1,0.99489948,8352.62496,FALSE
617,10,0.6,6,2,0.994760345,1828.79965,TRUE
618,10,0.6,6,3,0.993843051,16681.9989,FALSE
619,10,0.6,6,4,0.990749567,17588.2522,FALSE
620,10,0.6,6,5,0.983952647,18788.0324,FALSE
621,10,0.6,6,6,0.971133558,19721.2567,FALSE
622,10,0.6,6,7,0.952914761,20527.2702,FALSE
623,10,0.6,6,8,0.93103885,21260.694,FALSE
624,10,0.8,3.5,1,0.994992674,7540.42547,FALSE
625,10,0.8,3.5,2,0.994963458,11254.3521,FALSE
626,10,0.8,3.5,3,0.994873043,13684.4225,FALSE
627,10,0.8,3.5,4,0.994135494,13553.7808,FALSE
628,10,0.8,3.5,5,0.990177477,13835.0258,FALSE
629,10,0.8,3.5,6,0.994993506,20341.6922,TRUE
630,10,0.8,3.5,7,0.99497525,20950.4064,TRUE
631,10,0.8,3.5,8,0.908942984,13141.2016,FALSE
632,10,0.8,4,1,0.994986352,7788.05017,FALSE
633,10,0.8,4,2,0.994934795,11750.3056,FALSE
634,10,0.8,4,3,0.994790349,14433.611,FALSE
635,10,0.8,4,4,0.993880162,14539.6341,FALSE
636,10,0.8,4,5,0.990387857,15019.461,FALSE
637,10,0.8,4,6,0.979349014,15256.2027,FALSE
638,10,0.8,4,7,0.957526279,15301.3689,FALSE
639,10,0.8,4,8,0.927669643,15205.6379,FALSE
640,10,0.8,4.5,1,0.99497738,8015.63398,FALSE
641,10,0.8,4.5,2,0.994897342,12206.3358,FALSE
642,10,0.8,4.5,3,0.99469276,15119.4563,FALSE
643,10,0.8,4.5,4,0.994983235,22379.3525,TRUE
644,10,0.8,4.5,5,0.990334101,16114.0624,FALSE
645,10,0.8,4.5,6,0.981308671,16556.9134,FALSE
646,10,0.8,4.5,7,0.964105781,16851.8298,FALSE
647,10,0.8,4.5,8,0.940137268,17035.2931,FALSE
648,10,0.8,5,1,0.994964432,8227.30679,FALSE
649,10,0.8,5,2,0.994846449,12631.5195,FALSE
650,10,0.8,5,3,0.994990737,21755.173,TRUE
651,10,0.8,5,4,0.993313566,16279.0374,FALSE
652,10,0.8,5,5,0.990033698,17137.3317,FALSE
653,10,0.8,5,6,0.982180356,17767.988,FALSE
654,10,0.8,5,7,0.967934192,18275.5621,FALSE
655,10,0.8,5,8,0.948209983,18695.7019,FALSE
656,10,0.8,5.5,1,0.994946461,8425.97477,FALSE
657,10,0.8,5.5,2,0.994779247,13030.8763,FALSE
658,10,0.8,5.5,3,0.994410588,16355.3797,FALSE
659,10,0.8,5.5,4,0.992938411,17064.8682,FALSE
660,10,0.8,5.5,5,0.989570209,18099.6029,FALSE
661,10,0.8,5.5,6,0.982352366,18905.6146,FALSE
662,10,0.8,5.5,7,0.970044277,19602.8293,FALSE
663,10,0.8,5.5,8,0.953289803,20230.4843,FALSE
664,10,0.8,6,1,0.994922165,8613.76905,FALSE
665,10,0.8,6,2,0.994980321,20248.0026,TRUE
666,10,0.8,6,3,0.994216859,16919.2531,FALSE
667,10,0.8,6,4,0.99250097,17805.9666,FALSE
668,10,0.8,6,5,0.988972148,19008.4473,FALSE
669,10,0.8,6,6,0.982064307,19980.4373,FALSE
670,10,0.8,6,7,0.971007411,20852.6906,FALSE
671,10,0.8,6,8,0.956401539,21667.1409,FALSE
672,10,1,3.5,1,0.994994521,7821.91085,FALSE
673,10,1,3.5,2,0.994973808,11532.015,FALSE
674,10,1,3.5,3,0.994915519,13950.1145,FALSE
675,10,1,3.5,4,0.994558604,13767.9796,FALSE
676,10,1,3.5,5,0.993067468,14002.0471,FALSE
677,10,1,3.5,6,0.986895445,14069.1638,FALSE
678,10,1,3.5,7,0.703389908,15986.5508,TRUE
679,10,1,3.5,8,0.94242174,13721.4944,FALSE
680,10,1,4,1,0.994989668,8065.18557,FALSE
681,10,1,4,2,0.994952386,12022.2216,FALSE
682,10,1,4,3,0.99485603,14692.894,FALSE
683,10,1,4,4,0.994366281,14760.865,FALSE
684,10,1,4,5,0.992812684,15208.4792,FALSE
685,10,1,4,6,0.987864724,15472.575,FALSE
686,10,1,4,7,0.975865234,15633.0072,FALSE
687,10,1,4,8,0.955430451,15674.9191,FALSE
688,10,1,4.5,1,0.994982886,8288.54719,FALSE
689,10,1,4.5,2,0.994924809,12472.8687,FALSE
690,10,1,4.5,3,0.994785872,15373.5372,FALSE
691,10,1,4.5,4,0.991991778,-6375.66068,TRUE
692,10,1,4.5,5,0.992534242,16315.8847,FALSE
693,10,1,4.5,6,0.988194756,16771.9315,FALSE
694,10,1,4.5,7,0.978786158,17141.2155,FALSE
695,10,1,4.5,8,0.963139453,17429.7833,FALSE
696,10,1,5,1,0.994973041,8496.13678,FALSE
697,10,1,5,2,0.994886822,12892.7199,FALSE
698,10,1,5,3,0.994955515,19440.4407,TRUE
699,10,1,5,4,0.993932072,16505.6292,FALSE
700,10,1,5,5,0.992154641,17349.343,FALSE
701,10,1,5,6,0.988072582,17987.8582,FALSE
702,10,1,5,7,0.980115121,18546.312,FALSE
703,10,1,5,8,0.967452783,19044.1919,FALSE
704,10,1,5.5,1,0.994959324,8690.70687,FALSE
705,10,1,5.5,2,0.994835993,13287.1137,FALSE
706,10,1,5.5,3,0.994575076,16601.5131,FALSE
707,10,1,5.5,4,0.993644036,17294.0255,FALSE
708,10,1,5.5,5,0.99169186,18319.8948,FALSE
709,10,1,5.5,6,0.987660858,19132.5164,FALSE
710,10,1,5.5,7,0.980526238,19867.4811,FALSE
711,10,1,5.5,8,0.969739469,20552.7291,FALSE
712,10,1,6,1,0.994940689,8874.64285,FALSE
713,10,1,6,2,0.994995154,21785.1506,TRUE
714,10,1,6,3,0.994427106,17163.0181,FALSE
715,10,1,6,4,0.993303241,18037.1965,FALSE
716,10,1,6,5,0.991139541,19235.3344,FALSE
717,10,1,6,6,0.987052087,20215.3528,FALSE
718,10,1,6,7,0.980338743,21116.339,FALSE
719,10,1,6,8,0.970752656,21975.5331,FALSE
720,10,1.2,3.5,1,0.994995754,8103.61872,FALSE
721,10,1.2,3.5,2,0.9949802,11811.222,FALSE
722,10,1.2,3.5,3,0.99493887,14221.825,FALSE
723,10,1.2,3.5,4,0.994722083,14009.0569,FALSE
724,10,1.2,3.5,5,0.993983286,14202.6923,FALSE
725,10,1.2,3.5,6,0.991261304,14251.2701,FALSE
726,10,1.2,3.5,7,0.910435877,17165.9234,TRUE
727,10,1.2,3.5,8,0.964816898,14129.4787,FALSE
728,10,1.2,4,1,0.994991944,8342.62492,FALSE
729,10,1.2,4,2,0.99496366,12296.1534,FALSE
730,10,1.2,4,3,0.99489375,14958.4257,FALSE
731,10,1.2,4,4,0.994578526,15001.3077,FALSE
732,10,1.2,4,5,0.993710686,15423.7388,FALSE
733,10,1.2,4,6,0.991221789,15672.9818,FALSE
734,10,1.2,4,7,0.984961005,15870.0078,FALSE
735,10,1.2,4,8,0.972448686,16004.5369,FALSE
736,10,1.2,4.5,1,0.994986605,8561.9382,FALSE
737,10,1.2,4.5,2,0.99494225,12741.771,FALSE
738,10,1.2,4.5,3,0.994839763,15633.7169,FALSE
739,10,1.2,4.5,4,0.994991172,26412.6726,TRUE
740,10,1.2,4.5,5,0.993442232,16538.7167,FALSE
741,10,1.2,4.5,6,0.991045875,16984.8835,FALSE
742,10,1.2,4.5,7,0.985859868,17372.942,FALSE
743,10,1.2,4.5,8,0.976394341,17719.7259,FALSE
744,10,1.2,5,1,0.994978815,8765.54202,FALSE
745,10,1.2,5,2,0.99491233,13156.7171,FALSE
746,10,1.2,5,3,0.994997686,25697.3541,TRUE
747,10,1.2,5,4,0.994243229,16745.9974,FALSE
748,10,1.2,5,5,0.993114823,17577.7186,FALSE
749,10,1.2,5,6,0.990685461,18210.7324,FALSE
750,10,1.2,5,7,0.986017583,18781.2479,FALSE
751,10,1.2,5,8,0.978207896,19317.8858,FALSE
752,10,1.2,5.5,1,0.994967881,8956.38021,FALSE
753,10,1.2,5.5,2,0.994871998,13546.595,FALSE
754,10,1.2,5.5,3,0.994673653,16853.6041,FALSE
755,10,1.2,5.5,4,0.994016459,17533.7734,FALSE
756,10,1.2,5.5,5,0.992719445,18551.8505,FALSE
757,10,1.2,5.5,6,0.990178993,19362.9994,FALSE
758,10,1.2,5.5,7,0.985736352,20108.028,FALSE
759,10,1.2,5.5,8,0.978849185,20821.2851,FALSE
760,10,1.2,6,1,0.994952992,9136.57792,FALSE
761,10,1.2,6,2,0.994982442,17141.793,TRUE
762,10,1.2,6,3,0.994555269,17411.4651,FALSE
763,10,1.2,6,4,0.993742149,18276.6727,FALSE
764,10,1.2,6,5,0.992255221,19470.9259,FALSE
765,10,1.2,6,6,0.989550864,20451.8621,FALSE
766,10,1.2,6,7,0.985169332,21363.5268,FALSE
767,10,1.2,6,8,0.978783896,22244.6417,FALSE
768,10,1.4,3.5,1,0.994996591,8385.50215,FALSE
769,10,1.4,3.5,2,0.99498436,12091.328,FALSE
770,10,1.4,3.5,3,0.994953038,14496.9684,FALSE
771,10,1.4,3.5,4,0.994804509,14263.7099,FALSE
772,10,1.4,3.5,5,0.994358532,14430.8136,FALSE
773,10,1.4,3.5,6,0.992938647,14448.9659,FALSE
774,10,1.4,3.5,7,0.988661778,14449.7102,FALSE
775,10,1.4,3.5,8,0.978140879,14413.7656,FALSE
776,10,1.4,4,1,0.994993507,8620.31232,FALSE
777,10,1.4,4,2,0.994971093,12571.2591,FALSE
778,10,1.4,4,3,0.994917311,15227.5992,FALSE
779,10,1.4,4,4,0.994693387,15253.1184,FALSE
780,10,1.4,4,5,0.9949959,26232.3608,TRUE
781,10,1.4,4,6,0.992663718,15889.2722,FALSE
782,10,1.4,4,7,0.989162635,16084.0934,FALSE
783,10,1.4,4,8,0.981823934,16257.2387,FALSE
784,10,1.4,4.5,1,0.994989149,8835.65075,FALSE
785,10,1.4,4.5,2,0.994953758,13012.2643,FALSE
786,10,1.4,4.5,3,0.99487394,15897.8013,FALSE
787,10,1.4,4.5,4,0.994984941,28423.6994,TRUE
788,10,1.4,4.5,5,0.993904184,16775.6651,FALSE
789,10,1.4,4.5,6,0.992386989,17210.6285,FALSE
790,10,1.4,4.5,7,0.989254962,17596.7071,FALSE
791,10,1.4,4.5,8,0.983471568,17964.5053,FALSE
792,10,1.4,5,1,0.994982793,9035.5703,FALSE
793,10,1.4,5,2,0.994929425,13423.6466,FALSE
794,10,1.4,5,3,0.993177101,-9297.84873,TRUE
795,10,1.4,5,4,0.994425338,16993.0458,FALSE
796,10,1.4,5,5,0.993630503,17817.079,FALSE
797,10,1.4,5,6,0.992002012,18442.4913,FALSE
798,10,1.4,5,7,0.989007365,19014.4972,FALSE
799,10,1.4,5,8,0.983990552,19564.616,FALSE
800,10,1.4,5.5,1,0.994973798,9222.68711,FALSE
801,10,1.4,5.5,2,0.99489639,13808.5715,FALSE
802,10,1.4,5.5,3,0.994738717,17109.0449,FALSE
803,10,1.4,5.5,4,0.994241265,17779.5781,FALSE
804,10,1.4,5.5,5,0.993300528,18792.5697,FALSE
805,10,1.4,5.5,6,0.991532397,19600.6378,FALSE
806,10,1.4,5.5,7,0.988518934,20347.9406,FALSE
807,10,1.4,5.5,8,0.983883672,21073.278,FALSE
808,10,1.4,6,1,0.994961512,9399.3356,FALSE
809,10,1.4,6,2,0.959839481,-15106.3954,TRUE
810,10,1.4,6,3,0.994640777,17663.7172,FALSE
811,10,1.4,6,4,0.99401645,18521.9369,FALSE
812,10,1.4,6,5,0.992912033,19712.5209,FALSE
813,10,1.4,6,6,0.990967164,20693.8467,FALSE
814,10,1.4,6,7,0.987882987,21609.3021,FALSE
815,10,1.4,6,8,0.983390873,22501.651,FALSE
816,10,1.6,3.5,1,0.994997193,8667.48582,FALSE
817,10,1.6,3.5,2,0.994987251,12372.041,FALSE
818,10,1.6,3.5,3,0.994962443,14774.2853,FALSE
819,10,1.6,3.5,4,0.994852891,14526.2285,FALSE
820,10,1.6,3.5,5,0.994549257,14673.7769,FALSE
821,10,1.6,3.5,6,0.994979931,21962.0527,TRUE
822,10,1.6,3.5,7,0.991300874,14651.0146,FALSE
823,10,1.6,3.5,8,0.985348872,14639.165,FALSE
824,10,1.6,4,1,0.994994628,8898.17008,FALSE
825,10,1.6,4,2,0.994976286,12847.0662,FALSE
826,10,1.6,4,3,0.994933177,15499.3007,FALSE
827,10,1.6,4,4,0.994763891,15510.9149,FALSE
828,10,1.6,4,5,0.99436065,15902.9439,FALSE
829,10,1.6,4,6,0.993390543,16121.793,FALSE
830,10,1.6,4,7,0.99121217,16305.6677,FALSE
831,10,1.6,4,8,0.986736562,16486.2902,FALSE
832,10,1.6,4.5,1,0.994990997,9109.66956,FALSE
833,10,1.6,4.5,2,0.994961884,13283.9899,FALSE
834,10,1.6,4.5,3,0.994897325,16164.6102,FALSE
835,10,1.6,4.5,4,0.978524743,34154.2569,TRUE
836,10,1.6,4.5,5,0.994173561,17021.2238,FALSE
837,10,1.6,4.5,6,0.99311701,17448.2155,FALSE
838,10,1.6,4.5,7,0.991035013,17828.5065,FALSE
839,10,1.6,4.5,8,0.987292406,18199.6463,FALSE
840,10,1.6,5,1,0.99498566,9305.8199,FALSE
841,10,1.6,5,2,0.994941534,13690.0161,FALSE
842,10,1.6,5,3,0.994848466,16784.3851,FALSE
843,10,1.6,5,4,0.994543719,17245.061,FALSE
844,10,1.6,5,5,0.993944255,18062.2713,FALSE
845,10,1.6,5,6,0.992769828,18684.214,FALSE
846,10,1.6,5,7,0.990671768,19252.6657,FALSE
847,10,1.6,5,8,0.987226565,19807.1654,FALSE
848,10,1.6,5.5,1,0.994978094,9489.38019,FALSE
849,10,1.6,5.5,2,0.994913705,14071.721,FALSE
850,10,1.6,5.5,3,0.994784117,17367.1468,FALSE
851,10,1.6,5.5,4,0.994389903,18029.1873,FALSE
852,10,1.6,5.5,5,0.993667137,19038.4413,FALSE
853,10,1.6,5.5,6,0.992349715,19844.2806,FALSE
854,10,1.6,5.5,7,0.990170016,20591.8343,FALSE
855,10,1.6,5.5,8,0.986845853,21322.3795,FALSE
856,10,1.6,6,1,0.994967679,9662.4366,FALSE
857,10,1.6,6,2,0.988830225,692.970923,TRUE
858,10,1.6,6,3,0.994701266,17918.2587,FALSE
859,10,1.6,6,4,0.99420138,18769.4396,FALSE
860,10,1.6,6,5,0.993336798,19958.1767,FALSE
861,10,1.6,6,6,0.99185303,20938.7201,FALSE
862,10,1.6,6,7,0.989544631,21858.2168,FALSE
863,10,1.6,6,8,0.986221849,22755.8746,FALSE
864,10,1.8,3.5,1,0.99499764,8949.54034,FALSE
865,10,1.8,3.5,2,0.99498936,12653.1222,FALSE
866,10,1.8,3.5,3,0.994969099,15052.9652,FALSE
867,10,1.8,3.5,4,0.994884394,14793.7027,FALSE
868,10,1.8,3.5,5,0.994661666,14925.7064,FALSE
869,10,1.8,3.5,6,0.994073612,14904.0746,FALSE
870,10,1.8,3.5,7,0.618128815,12029.6407,TRUE
871,10,1.8,3.5,8,0.989044246,14851.5025,FALSE
872,10,1.8,4,1,0.994995466,9176.14028,FALSE
873,10,1.8,4,2,0.994980116,13123.81,FALSE
874,10,1.8,4,3,0.994944582,15772.4846,FALSE
875,10,1.8,4,4,0.994811093,15773.1821,FALSE
876,10,1.8,4,5,0.994505396,16154.1686,FALSE
877,10,1.8,4,6,0.993806608,16362.6951,FALSE
878,10,1.8,4,7,0.992323544,16537.5611,FALSE
879,10,1.8,4,8,0.989395058,16714.5479,FALSE
880,10,1.8,4.5,1,0.994992378,9383.80299,FALSE
881,10,1.8,4.5,2,0.99496788,13555.9714,FALSE
882,10,1.8,4.5,3,0.994914222,16433.1242,FALSE
883,10,1.8,4.5,4,0.994730199,16667.7037,FALSE
884,10,1.8,4.5,5,0.994347829,17271.7868,FALSE
885,10,1.8,4.5,6,0.993559787,17691.7515,FALSE
886,10,1.8,4.5,7,0.992070189,18068.2572,FALSE
887,10,1.8,4.5,8,0.989453516,18438.1169,FALSE
888,10,1.8,5,1,0.994987817,9576.30505,FALSE
889,10,1.8,5,2,0.994950517,13958.4615,FALSE
890,10,1.8,5,3,0.872748269,73488.488,TRUE
891,10,1.8,5,4,0.99462635,17500.9345,FALSE
892,10,1.8,5,5,0.994153153,18311.5485,FALSE
893,10,1.8,5,6,0.99325448,18930.1637,FALSE
894,10,1.8,5,7,0.991694572,19497.0017,FALSE
895,10,1.8,5,8,0.989188663,20052.6385,FALSE
896,10,1.8,5.5,1,0.994981335,9756.33281,FALSE
897,10,1.8,5.5,2,0.994926662,14335.4725,FALSE
898,10,1.8,5.5,3,0.994817538,17627.0389,FALSE
899,10,1.8,5.5,4,0.994495459,18281.787,FALSE
900,10,1.8,5.5,5,0.993916751,19287.469,FALSE
901,10,1.8,5.5,6,0.992887443,20091.7199,FALSE
902,10,1.8,5.5,7,0.991219553,20840.5025,FALSE
903,10,1.8,5.5,8,0.988712279,21572.8791,FALSE
904,10,1.8,6,1,0.994972378,9925.98995,FALSE
905,10,1.8,6,2,0.99482502,-26998.7577,TRUE
906,10,1.8,6,3,0.994746272,18175.2046,FALSE
907,10,1.8,6,4,0.994334137,19020.1289,FALSE
908,10,1.8,6,5,0.993633286,20207.7871,FALSE
909,10,1.8,6,6,0.992453179,21187.6172,FALSE
910,10,1.8,6,7,0.990646625,22109.2292,FALSE
911,10,1.8,6,8,0.988072019,23010.8751,FALSE
912,10,2,3.5,1,0.994997984,9231.64342,FALSE
913,10,2,3.5,2,0.994990961,12934.4386,FALSE
914,10,2,3.5,3,0.994974014,15332.1094,FALSE
915,10,2,3.5,4,0.994906262,15064.0384,FALSE
916,10,2,3.5,5,0.994734739,15183.51,FALSE
917,10,2,3.5,6,0.994306209,15149.0225,FALSE
918,10,2,3.5,7,0.628704327,11950.5178,TRUE
919,10,2,3.5,8,0.991000976,15069.0172,FALSE
920,10,2,4,1,0.994996111,9454.18789,FALSE
921,10,2,4,2,0.994983025,13400.6835,FALSE
922,10,2,4,3,0.994953087,16046.4328,FALSE
923,10,2,4,4,0.99484471,16038.6882,FALSE
924,10,2,4,5,0.99460321,16409.6549,FALSE
925,10,2,4,6,0.994072234,16610.6231,FALSE
926,10,2,4,7,0.992992352,16778.7633,FALSE
927,10,2,4,8,0.990936659,16950.5335,FALSE
928,10,2,4.5,1,0.994993439,9658.04932,FALSE
929,10,2,4.5,2,0.99497247,13828.7983,FALSE
930,10,2,4.5,3,0.994926962,16702.5843,FALSE
931,10,2,4.5,4,0.994996268,33102.8091,TRUE
932,10,2,4.5,5,0.994468779,17526.1426,FALSE
933,10,2,4.5,6,0.993853894,17941.2045,FALSE
934,10,2,4.5,7,0.99272651,18313.6444,FALSE
935,10,2,4.5,8,0.990798799,18681.4768,FALSE
