MAE_train,MSE_train,RMSE_train,R2_train,MAE_test,MSE_test,RMSE_test,R2_test
0.011547052,0.00025554906,0.015985902,0.9839948930818408,0.012236002,0.000248228,0.015755253,0.9780004133571842
0.010858479,0.00022285688,0.014928391,0.9860424157010439,0.013416339,0.0003127881,0.017685816,0.972278679328685
0.011043975,0.00022378557,0.014959464,0.9859842480170341,0.012619549,0.00024029876,0.015501573,0.9787031557707
0.01446171,0.0003682972,0.019191071,0.9769334466962272,0.016113423,0.000410398,0.020258283,0.9636278515827696
0.013946324,0.00034821744,0.018660584,0.978191051109502,0.015486326,0.0003763304,0.019399237,0.9666471450454648
