,NStage_T1,RR_T1,TopPres_T1,StoF,NStage_T2,RR_T2,TopPres_T2,opt_N_total,opt_RebDuty_total,f_all_DIST_C4H8_T1,f_all_RebDuty_T1,f_all_DIST_C4H6_T2,f_all_RebDuty_T2,f_ave_DIST_C4H8_T1,f_ave_RebDuty_T1,f_ave_DIST_C4H6_T2,f_ave_RebDuty_T2,f_std_DIST_C4H8_T1,f_std_RebDuty_T1,f_std_DIST_C4H6_T2,f_std_RebDuty_T2,DIST_C4H8_T1,DIST_C4H6_T1,RebDuty_T1,DIST_C4H6_T2,DIST_SOL_T2,RebDuty_T2,hasIssue,hasERROR,CAPEX,OPEX,TAC,RebDuty_total
3,63,5.749644925221871,3.503326111628392,3.066343045577171,8,1.5743098787464882,3.7191202790449234,71.0,34507.47411090182,[0.99570531 0.99460262 0.99435765 0.99396944 0.99400997],"[19276.48828125 19256.42578125 19304.48242188 19287.36328125
 19280.47460938]",[0.99474722 0.9944343  0.99441755 0.99444181 0.99447918],"[15264.70898438 15234.79492188 15214.88183594 15214.24316406
 15203.50878906]",0.9945289969444275,19281.046875,0.9945040106773376,15226.4275390625,0.0006326099501848464,15.597617559196316,0.0001232664554472903,21.644923223234628,0.994393631,0.00560596843,19176.7166,0.994056514,0.999944886,15015.7842,True,False,6138833.67,8478002.93,10946518.8,34192.5008
4,80,5.9910349447061915,3.5000051056327837,2.4782857223311803,9,0.6454538522326309,3.5035405425347697,89.0,29559.953980687955,[0.99518472 0.99441862 0.99403077 0.99502558 0.9939214 ],"[16898.8984375  16805.1015625  16804.38085938 16742.57226562
 16759.82226562]",[0.99428296 0.99448305 0.99449605 0.99460584 0.99463463],"[12844.64355469 12550.7109375  12836.13574219 12720.05957031
 12837.44628906]",0.9945162177085877,16802.155078125,0.9945005059242249,12757.79921875,0.0005109461712803207,54.249593574653964,0.00012388237973555996,113.43019235929106,0.995556497,0.00444316475,16870.7005,0.995004794,0.999888508,12065.2086,True,False,6042433.76,7225017.62,9654769.68,28935.909099999997
5,74,5.847864678783308,3.5002677972279677,2.628632091031174,9,0.7166153802439719,3.5015716275724715,83.0,30481.78852933542,[0.99545717 0.99446255 0.9943288  0.99461311 0.99368286],"[17302.0625     17225.5625     17239.5859375  17185.48046875
 17204.69726562]",[0.99440575 0.99449217 0.99451953 0.99462152 0.99466985],"[13278.38378906 13091.02929688 13305.22558594 13239.91503906
 13337.00390625]",0.9945088982582092,17231.477734375,0.9945417642593384,13250.3115234375,0.0005704394530697753,39.78915441526787,9.404442687776284e-05,85.78821618538377,0.994987421,0.00501222141,17278.5158,0.994437105,0.999895131,12575.1485,True,False,5954417.07,7407471.7,9801830.95,29853.6643
6,80,5.9910645443515556,3.5007772734902534,2.4782857223311803,10,0.6454538522326309,3.5035525325857293,90.0,29536.416810095376,[0.99518472 0.99441826 0.99403065 0.9950251  0.99392104],"[16900.12304688 16806.40820312 16805.67382812 16743.92382812
 16761.23242188]",[0.99438596 0.99465019 0.99475622 0.99475819 0.99475527],"[12841.83789062 12510.64160156 12793.51757812 12703.30859375
 12815.41894531]",0.9945159554481506,16803.472265625,0.9946611642837524,12732.944921875,0.0005109707104998128,54.19420805103896,0.00014364149252471138,120.52034520115936,0.995555289,0.00444437256,16871.7361,0.995450592,0.999978792,11935.4784,True,False,6066148.5,7168950.8,9608238.91,28807.2145
7,73,5.779314631706858,3.501973956520661,2.6686070554942356,9,0.7190806734429411,3.5021365254318804,82.0,30656.153522409328,[0.99549198 0.99450475 0.99434727 0.99458033 0.99371225],"[17386.56640625 17316.18164062 17333.25390625 17282.16601562
 17299.65820312]",[0.99439549 0.99447542 0.99450487 0.9946062  0.9946509 ],"[13347.42773438 13197.22167969 13379.02148438 13325.81738281
 13413.45800781]",0.9945273160934448,17323.565234375,0.9945265769958496,13332.5892578125,0.0005710783713376521,35.78540745412458,9.1723599904408e-05,73.87303469501343,0.995144178,0.00485545798,17363.5536,0.994573891,0.999892958,12672.6376,True,False,5941945.2,7433675.64,9823019.77,30036.1912
8,65,5.909572515961331,3.500759898599121,2.940493190100645,9,0.8792993684959288,3.5010667334597456,74.0,32614.48236333538,[0.99570316 0.99458522 0.99438369 0.99406213 0.99388194],"[18818.96289062 18779.56445312 18815.62890625 18786.84179688
 18798.30273438]",[0.99459511 0.99448025 0.99454039 0.99463284 0.99469525],"[13793.76855469 13779.06835938 13825.88476562 13819.60351562
 13854.78417969]",0.9945232272148132,18799.86015625,0.9945887684822082,13814.621875,0.0006386577326221896,15.47505571050276,7.407558780797588e-05,26.319550177431957,0.994460598,0.00553902177,18754.1655,0.99391826,0.999907594,13526.8737,True,False,6037990.55,7909953.79,10337919.2,32281.0392
9,78,6.0566480496231,3.5037372736850947,2.5097773466604747,9,0.6676258167087009,3.500879033905641,87.0,29894.39934919384,[0.99541026 0.99445939 0.9942987  0.99490935 0.99383175],"[17107.05273438 17014.63671875 17017.0390625  16956.46679688
 16978.59179688]",[0.99433064 0.99449486 0.9945116  0.99461889 0.99465632],"[12955.91308594 12669.90332031 12958.89453125 12843.95117188
 12969.54980469]",0.9945818901062011,17014.757421875,0.9945224642753601,12879.6423828125,0.0005387651218684811,51.43810758025598,0.0001139227266377518,114.40787085853374,0.995329265,0.00467039578,17079.6753,0.99478765,0.999891913,12186.1499,True,False,6031789.27,7302580.53,9728052.28,29265.8252
10,71,5.8362226555730805,3.500035300159142,2.724221653008287,9,0.7557569588890067,3.5071500106751383,80.0,31121.65755141904,[0.99564999 0.99459535 0.9944405  0.99451077 0.99377668],"[17701.         17635.1953125  17655.9296875  17608.640625
 17627.58398438]",[0.99445713 0.99448568 0.9945215  0.99461997 0.9946754 ],"[13478.12890625 13367.69824219 13510.70996094 13475.22167969
 13548.18554688]",0.9945946574211121,17645.669921875,0.994551932811737,13475.9888671875,0.0006022667284035105,31.542567238156643,8.267603496743694e-05,60.24938624722342,0.994989172,0.00501046219,17673.3153,0.994428712,0.999896944,12876.2931,True,False,5956077.59,7548865.71,9943892.68,30549.608399999997
11,80,5.990987230616518,3.5000049590378812,2.4782857223311803,13,0.5921000341250002,3.50367145818998,93.0,29460.570268342424,[0.9951846  0.9944185  0.99403065 0.99502546 0.99392128],"[16898.83203125 16805.03710938 16804.31640625 16742.50585938
 16759.75585938]",[0.99395001 0.99461645 0.99460757 0.99468011 0.99475622],"[12809.32910156 12458.99609375 12688.70507812 12606.16601562
 12729.21484375]",0.9945160984992981,16802.089453125,0.9945220708847046,12658.4822265625,0.0005109461712803207,54.24963082605433,0.0002909547276857102,119.33399071460849,0.995556453,0.00444320855,16870.6343,0.983775978,0.997603053,17091.5747,True,True,6751010.02,9317166.9,12031848.0,33962.209
12,65,5.909527769624978,3.500424690482584,2.940493190100645,10,0.687405048383038,3.507676823124693,75.0,32361.656054119325,[0.99570352 0.99458545 0.99438381 0.99406248 0.99388206],"[18818.2109375  18778.70507812 18814.75976562 18785.96289062
 18797.38085938]",[0.99429768 0.99449182 0.99459141 0.994605   0.99454582],"[13561.06054688 13527.21484375 13563.53710938 13568.31738281
 13593.13574219]",0.9945234656333923,18799.00390625,0.9945063471794129,13562.653125,0.0006387137229054398,15.504205539281813,0.00011160604795007901,21.07350601385404,0.994460791,0.00553882852,18753.3968,0.994292689,0.999971322,13143.8483,True,False,6029774.64,7746833.4,10171495.0,31897.2451
